Type,Electrolyte,Measure,Sweep,VGSmin [V],VGSmin [V],IDSmin [A],IDSmin [A],IDSmax [A],IDSmax [A],Ronoff,Ronoff,Res [ohm],Res [ohm],IDS(-0.6V) [A],IDS(-0.6V) [A],IDS(+0.6V) [A],IDS(+0.6V) [A],VGS min |gm| [V],VGS min |gm| [V],min |gm| [S],min |gm| [S],VGS min gm [V],VGS min gm [V],min gm [S],min gm [S],VGS max gm [V],VGS max gm [V],max gm [S],max gm [S]
,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Standard,MgCl2,410,92,0.22999999999999998,0.014142135623730933,5.1613315e-06,6.776465913619722e-07,1.006698e-05,1.0711112100057584e-06,1.9536770437442275,0.04897793898912534,17829.69111290882,2265.919805175576,9.990595e-06,9.630865070438888e-07,6.518727e-06,7.185760531773926e-07,0.22999999999999998,0.014142135623730933,1.3378749999999097e-07,7.041015773664556e-08,-0.46,0.0,-1.0942124999999993e-05,9.172942718942615e-07,0.6,0.0,6.660175000000007e-06,3.580435186537717e-07
Standard,MgCl2,410,93,0.22999999999999998,0.014142135623730933,5.1590285000000005e-06,6.775942654601651e-07,1.00781515e-05,1.0687897784431223e-06,1.9567707160308334,0.04983628944088035,17814.29271207509,2267.95235560259,9.996051500000001e-06,9.526828449722925e-07,6.495585e-06,7.447361756541705e-07,0.22999999999999998,0.014142135623730933,1.3032499999998253e-07,4.833074849406993e-08,-0.46,0.0,-1.0957462500000046e-05,9.723248571400855e-07,0.5800000000000001,0.028284271247461888,6.472550000000012e-06,5.302593752117976e-07
Standard,MgCl2,410,94,0.22999999999999998,0.014142135623730933,5.15522e-06,6.818206426913162e-07,1.00851365e-05,1.0856825594456698e-06,1.9595074384807294,0.04856243993809691,17808.57154116826,2265.2228000986,9.9926385e-06,9.557135046364568e-07,6.506226999999999e-06,7.190286015173525e-07,-0.16999999999999998,0.5798275605729689,7.97375000000046e-08,9.169407185035461e-08,-0.46,0.0,-1.0997124999999992e-05,9.791661152480603e-07,0.6,0.0,6.629924999999966e-06,3.244559465474568e-07
Standard,MgCl2,410,95,0.2,0.028284271247461894,5.1513230000000006e-06,6.691634313080776e-07,1.00897265e-05,1.071413144601326e-06,1.9617093522373026,0.046840591586070665,17809.485960266724,2262.7041845315653,9.9977265e-06,9.41305496863001e-07,6.499678499999999e-06,7.178852098521739e-07,-0.16999999999999998,0.5798275605729689,1.0391249999998136e-07,9.42219785930385e-09,-0.46,0.0,-1.096353749999999e-05,8.906540239130377e-07,0.6,0.0,6.554174999999982e-06,3.139200555078009e-07
Standard,MgCl2,410,96,0.22999999999999998,0.014142135623730933,5.1529285e-06,6.714099095519069e-07,1.00938215e-05,1.0666684580995628e-06,1.9620204394830458,0.04864253554318543,17804.387248114203,2249.8812517202236,9.9974535e-06,9.530618542070088e-07,6.496865e-06,7.169709207840995e-07,0.22999999999999998,0.014142135623730933,1.609499999999836e-07,3.464823227826472e-09,-0.46,0.0,-1.1051537500000047e-05,8.940834918018119e-07,0.6,0.0,6.556675000000009e-06,3.149100050014295e-07
Standard,MgCl2,410,97,0.22999999999999998,0.014142135623730933,5.152735e-06,6.734272851986319e-07,1.01022235e-05,1.075801449285369e-06,1.9636829218882785,0.047857343681127214,17816.192195490155,2264.75417924117,1.000782e-05,9.445249540377437e-07,6.4904315e-06,7.17456703142775e-07,-0.18,0.5939696961966999,7.670000000000046e-08,5.6639253173034914e-08,-0.46,0.0,-1.1019500000000019e-05,9.574225817266147e-07,0.6,0.0,6.526400000000004e-06,3.65220652482856e-07
Standard,MgCl2,410,98,0.22999999999999998,0.014142135623730933,5.15242e-06,6.743210681700522e-07,1.0110166499999999e-05,1.0758396330515526e-06,1.9653853070739258,0.04841629497988567,17797.42511897831,2252.653477762007,9.9991265e-06,9.443743402933496e-07,6.48752e-06,7.186425212148245e-07,0.22999999999999998,0.014142135623730933,1.52037499999987e-07,4.626246115914151e-08,-0.46,0.0,-1.110300000000002e-05,1.054897251513128e-06,0.0,0.848528137423857,6.6044000000000185e-06,3.42381103450544e-07
Standard,MgCl2,410,99,0.22999999999999998,0.014142135623730933,5.1472635e-06,6.750090830681467e-07,1.011618e-05,1.0728931190943485e-06,1.9686114270942694,0.04972301791544784,17807.485602110544,2247.6808712484653,1.0005585e-05,9.421702884563913e-07,6.4810265e-06,7.176051955668246e-07,0.22999999999999998,0.014142135623730933,1.2883749999997678e-07,2.2044053903504143e-08,-0.46,0.0,-1.1014825000000037e-05,9.100464273870403e-07,0.0,0.848528137423857,6.5563249999999884e-06,3.000607625965222e-07
Standard,MgCl2,410,100,0.24,0.0,5.147896500000001e-06,6.714028384840955e-07,1.0119858500000001e-05,1.0674080917926845e-06,1.9690493858602405,0.04946044563818402,17801.186616543608,2252.029815913595,9.9986385e-06,9.397894599241359e-07,6.475967e-06,7.16200174392607e-07,0.24,0.0,1.489499999999844e-07,5.462399884667755e-08,-0.46,0.0,-1.111216250000004e-05,9.01578823682377e-07,0.0,0.848528137423857,6.778924999999992e-06,5.742767723406569e-07
Standard,MgCl2,410,101,0.24,0.0,5.142225e-06,6.737483116772908e-07,1.01240085e-05,1.0721457072266338e-06,1.9720673869291514,0.049887230766978645,17801.890001134176,2246.6209958036497,1.00030265e-05,9.377275365501959e-07,6.4710135e-06,7.182175500393318e-07,0.22999999999999998,0.014142135623730933,1.208374999999795e-07,8.204206428720174e-08,-0.46,0.0,-1.107462500000002e-05,9.258856192856932e-07,0.0,0.848528137423857,6.800250000000013e-06,7.795852262582001e-07
Standard,MgCl2,410,102,0.22999999999999998,0.014142135623730933,5.142816499999999e-06,6.695219344461388e-07,1.0136030000000001e-05,1.0718890274650647e-06,1.9740719734018977,0.04857172308264966,17802.582014584696,2250.785151501869,1.0005801499999999e-05,9.398417858259437e-07,6.466249999999999e-06,7.170062761231589e-07,0.24,0.0,1.1230000000000231e-07,8.584276323604345e-08,-0.46,0.0,-1.1188175000000035e-05,9.92777920785945e-07,0.0,0.848528137423857,6.9356749999999884e-06,8.284816601772143e-07
Standard,MgCl2,410,103,0.24,0.0,5.13958e-06,6.655331450934657e-07,1.0160525e-05,1.0366256122872904e-06,1.9804627905319268,0.05475895256733116,17793.567700784653,2228.009145757318,1.0017819999999999e-05,9.497999706253943e-07,6.4606485e-06,7.136383265243676e-07,0.24,0.0,1.3166249999997784e-07,5.66922861816348e-08,-0.46,0.0,-1.1197125000000024e-05,8.772366727400659e-07,0.6,0.0,6.521174999999982e-06,3.035962965024319e-07
Standard,MgCl2,410,104,0.24,0.0,5.140415e-06,6.684732950896397e-07,1.01500185e-05,1.0680303457601295e-06,1.977765878167225,0.049422727101638655,17790.209117928185,2239.217266190467,1.00056235e-05,9.306182849721469e-07,6.454652e-06,7.140293565743637e-07,0.24,0.0,9.314999999999081e-08,8.591347391416705e-08,-0.46,0.0,-1.1157675000000002e-05,9.571750943531911e-07,0.0,0.848528137423857,7.488174999999992e-06,1.6854950789752781e-06
Standard,MgCl2,410,105,0.24,0.0,5.136853e-06,6.639166989916733e-07,1.015486e-05,1.0681130772535279e-06,1.9799640468370974,0.04797063821852698,17789.472653360823,2232.5801970578373,1.00134565e-05,9.416449081179686e-07,6.4507115000000006e-06,7.127190877088252e-07,0.24,0.0,1.2316249999999308e-07,2.3917886873635896e-08,-0.46,0.0,-1.1189700000000026e-05,8.974952820210504e-07,0.0,0.848528137423857,7.1704000000000356e-06,1.201515842592196e-06
Standard,MgCl2,410,106,0.24,0.0,5.1356250000000005e-06,6.679825629834962e-07,1.0161545e-05,1.0731830328746354e-06,1.9818122854830855,0.048802826712335524,17806.650577995388,2251.096690977513,1.00142365e-05,9.359739117328534e-07,6.446277e-06,7.117736859423786e-07,0.24,0.0,8.913749999999134e-08,8.702716709455151e-08,-0.46,0.0,-1.1189912500000017e-05,9.289085007752419e-07,0.0,0.848528137423857,7.592924999999971e-06,1.6999907679896277e-06
Standard,MgCl2,410,107,0.24,0.0,5.1361135e-06,6.674571826450743e-07,1.01742315e-05,1.0816449797250947e-06,1.9839892121140659,0.04723082349928238,17786.795124106626,2233.449317889954,1.0014083500000001e-05,9.388207236339114e-07,6.442103e-06,7.131171888266333e-07,0.24,0.0,6.299999999999584e-08,7.258451108879776e-08,-0.46,0.0,-1.128808749999998e-05,1.055127061217013e-06,0.0,0.848528137423857,7.422399999999982e-06,1.6469931147397082e-06
Standard,MgCl2,410,108,0.24,0.0,5.1333099999999995e-06,6.667352266214823e-07,1.017608e-05,1.0784085519876037e-06,1.9854664828023862,0.047799936760687126,17804.791335188158,2223.2296031940095,1.00074065e-05,9.289876967347303e-07,6.4351915e-06,7.12256639873929e-07,0.24,0.0,5.399999999998288e-08,6.717514421274474e-08,-0.46,0.0,-1.1252500000000015e-05,9.320728036210771e-07,0.0,0.848528137423857,8.221424999999957e-06,2.7507514448328244e-06
Standard,MgCl2,410,109,0.24,0.0,5.131941499999999e-06,6.665591570329671e-07,1.0168726499999999e-05,1.0587417910824612e-06,1.984801896644792,0.05149047159296806,17790.417909347736,2225.128023927427,1.0009825e-05,9.301918995830918e-07,6.431605e-06,7.125203907033119e-07,0.24,0.0,4.032499999999525e-08,3.242084591740003e-08,-0.45,0.014142135623730963,-1.1165499999999973e-05,8.728172553575618e-07,0.0,0.848528137423857,7.676424999999968e-06,1.857675580194238e-06
Standard,MgCl2,410,110,0.24,0.0,5.1288065e-06,6.715725441115802e-07,1.017808e-05,1.073133535399952e-06,1.9878353712011674,0.0510532269276693,17801.70083392439,2217.0589460514343,1.0013305e-05,9.239410756374015e-07,6.4259285e-06,7.131193101469768e-07,0.24,0.0,5.437500000000234e-08,5.557859300127909e-08,-0.46,0.0,-1.1289499999999987e-05,9.981872876619672e-07,0.0,0.848528137423857,8.154000000000017e-06,2.601445847985332e-06
Standard,MgCl2,410,111,0.22,0.028284271247461888,5.114715e-06,6.487167316232872e-07,1.0189915e-05,1.0653482897390872e-06,1.9951125348980543,0.044756079883361714,17794.737312597947,2227.7027388426395,1.0018304999999999e-05,9.27674599442067e-07,6.427883e-06,7.016337747001634e-07,0.24,0.0,2.496250000000815e-08,1.2427401679346084e-08,-0.46,0.0,-1.1253449999999973e-05,9.60675272920032e-07,0.0,0.848528137423857,8.234824999999986e-06,2.4397658824669888e-06
Standard,MgCl2,410,112,0.24,0.0,5.12219e-06,6.721997478264926e-07,1.0160833500000001e-05,1.0927154434913508e-06,1.9867997641790767,0.04740371930200952,17805.963652928695,2245.1676860896,1.00220915e-05,9.455976350248036e-07,6.4160835e-06,7.13932482945341e-07,0.24,0.0,2.996249999998523e-08,3.505481867733648e-08,-0.46,0.0,-1.1152787499999988e-05,1.017014005711116e-06,0.0,0.848528137423857,7.265850000000033e-06,1.3543216180066187e-06
Standard,MgCl2,410,113,0.24,0.0,5.124615e-06,6.69236970413321e-07,1.0191895e-05,1.0468503763432475e-06,1.9924633563874625,0.05592220370604494,17788.435293353883,2218.2843510140756,1.0028918499999999e-05,9.364660580525596e-07,6.4116315e-06,7.134120523543877e-07,0.24,0.0,3.432500000001597e-08,3.78302127932518e-09,-0.46,0.0,-1.1263462500000026e-05,8.812141483842747e-07,0.0,0.848528137423857,7.299649999999972e-06,1.5066324186741537e-06
Standard,MgCl2,410,114,0.24,0.0,5.117948e-06,6.662430803017769e-07,1.0207575e-05,1.0567357291442363e-06,1.9979559480435662,0.053613009742882446,17785.981503457508,2217.849753720146,1.0018299999999999e-05,9.305100976346246e-07,6.4089715e-06,7.146890872012108e-07,0.24,0.0,7.933750000000371e-08,1.532653948219333e-08,-0.46,0.0,-1.13228375e-05,9.234637785600504e-07,0.0,0.848528137423857,8.316575000000031e-06,2.8615550774448048e-06
Standard,MgCl2,410,115,0.24,0.0,5.1205085e-06,6.650742327924755e-07,1.0211136500000001e-05,1.0590104916593129e-06,1.9975829357025883,0.05263743761824204,17787.090680945148,2208.0196067138986,1.00201015e-05,9.160264294355816e-07,6.40399e-06,7.126886821172338e-07,0.24,0.0,5.437500000001589e-08,3.3764348801690945e-08,-0.46,0.0,-1.1362337499999997e-05,9.525965779449808e-07,0.0,0.848528137423857,8.646150000000017e-06,3.194496305366465e-06
Standard,MgCl2,410,116,0.26,0.0,5.118046999999999e-06,6.63803561906683e-07,1.02646515e-05,1.0696807329874192e-06,2.008922925803841,0.05155276236368443,17784.89463854687,2208.885992591734,1.00258085e-05,9.177135862154929e-07,6.3994300000000005e-06,7.11561553908023e-07,0.24,0.0,1.49987500000013e-07,7.553668190023292e-08,-0.46,0.0,-1.150049999999999e-05,9.468159800087435e-07,0.0,0.848528137423857,9.282675000000017e-06,4.222594209872656e-06
Standard,MgCl2,410,117,0.24,0.0,5.1168935e-06,6.658166949127218e-07,1.0219118499999999e-05,1.0597430542846214e-06,2.000595410185885,0.05321329622805389,17797.199694108014,2209.191270040798,1.0025221499999999e-05,9.189255672384462e-07,6.3946665e-06,7.10703833382443e-07,0.24,0.0,4.653749999999955e-08,3.07061119730129e-08,-0.46,0.0,-1.1408450000000014e-05,9.353254948144921e-07,0.0,0.848528137423857,8.627075000000002e-06,3.2568277681280322e-06
Standard,MgCl2,410,118,0.24,0.0,5.116355e-06,6.654511207068477e-07,1.0224925e-05,1.0612894968150758e-06,2.0019215923354605,0.05294618343953708,17782.217988875906,2209.05643941774,1.0019016499999999e-05,9.198801613930477e-07,6.3918985e-06,7.132748736388374e-07,0.24,0.0,5.691250000001383e-08,4.113593699554453e-08,-0.46,0.0,-1.152545e-05,9.950760178247972e-07,0.0,0.848528137423857,8.884000000000008e-06,3.6613989129839665e-06
Standard,MgCl2,410,119,0.24,0.0,5.1114265e-06,6.623136879187236e-07,1.022607e-05,1.05175062633687e-06,2.0041227087079982,0.05391983547238442,17800.51347067419,2205.8830149333107,1.0027024999999999e-05,9.194863029159266e-07,6.3864315e-06,7.136383265243676e-07,0.24,0.0,3.4374999999992365e-08,7.141778489994995e-09,-0.46,0.0,-1.1431662499999961e-05,9.283074600112391e-07,0.0,0.848528137423857,8.415249999999995e-06,3.11303760417377e-06
Standard,MgCl2,410,120,0.24,0.0,5.112937e-06,6.64595521501612e-07,1.0227428500000001e-05,1.0527992656933713e-06,2.0038498262733007,0.05455775312890624,17790.12855458354,2202.929289243639,1.00152565e-05,9.158637948759093e-07,6.3819565e-06,7.11853589008653e-07,0.24,0.0,6.832500000002276e-08,4.87903679019021e-08,-0.47,0.014142135623730944,-1.149746250000001e-05,9.789363055441326e-07,0.0,0.848528137423857,8.999924999999973e-06,3.962025361005392e-06
Standard,MgCl2,410,121,0.24,0.0,5.1084535e-06,6.642610599941106e-07,1.02239485e-05,1.0688364474906811e-06,2.0047233825458677,0.05144868825647835,17806.740439509067,2208.1969952305526,1.0016509999999999e-05,8.995246784830307e-07,6.378911500000001e-06,7.115735747233031e-07,0.24,0.0,4.041250000001153e-08,3.982778945034415e-08,-0.46,0.0,-1.1427374999999976e-05,9.790600492309034e-07,0.0,0.848528137423857,9.529500000000016e-06,4.625185455741211e-06
Standard,MgCl2,410,122,0.24,0.0,5.1100185e-06,6.640559990275674e-07,1.0236595e-05,1.0595358719977351e-06,2.006712026745763,0.053430978319072266,17796.567374656654,2203.535971105672,1.00204565e-05,9.173204348451524e-07,6.375671499999999e-06,7.113190162820755e-07,0.24,0.0,6.451249999998985e-08,8.533011081969047e-08,-0.46,0.0,-1.1420624999999978e-05,1.0112334077748224e-06,0.0,0.848528137423857,9.117575000000012e-06,4.081314274991608e-06
Standard,MgCl2,410,123,0.24,0.0,5.1062849999999995e-06,6.63848816740679e-07,1.02403315e-05,1.051140393184707e-06,2.0090336522891032,0.055334596419827506,17810.215637659923,2212.9250534668895,1.00119065e-05,9.148031347041277e-07,6.3714835e-06,7.126695902341417e-07,0.24,0.0,8.692499999998902e-08,4.32395796695444e-08,-0.47,0.014142135623730944,-1.14537125e-05,9.30145937642336e-07,-0.6,0.0,9.505349999999995e-06,4.458520387415538e-06
Standard,MgCl2,410,124,0.24,0.0,5.1051665e-06,6.606307737794993e-07,1.024288e-05,1.0504071234526172e-06,2.0098908918361613,0.0543348883201895,17801.60738309732,2202.1469432700505,1.0015734999999999e-05,9.100959248617688e-07,6.3683515e-06,7.114363960077528e-07,0.24,0.0,8.012500000002831e-08,3.358757210631482e-09,-0.45999999999999996,0.02828427124746191,-1.1374799999999978e-05,9.129455651899366e-07,0.0,0.848528137423857,9.590999999999998e-06,4.6697331829559654e-06
Standard,MgCl2,410,125,0.24,0.0,5.1020949999999995e-06,6.60731890049209e-07,1.0249445e-05,1.052252672151514e-06,2.0123903604876086,0.05436939419008792,17815.109743132114,2200.287337233412,1.00144735e-05,9.175368095201959e-07,6.3639819999999995e-06,7.128131329107227e-07,0.24,0.0,1.0305000000001252e-07,6.689230150025033e-08,-0.47,0.014142135623730944,-1.152691249999997e-05,9.885529577682926e-07,-0.6,0.0,9.736400000000031e-06,4.329756242561492e-06
Standard,MgCl2,410,126,0.24,0.0,5.101821999999999e-06,6.61717596902183e-07,1.0246613500000001e-05,1.0524810676418366e-06,2.011967239600877,0.05466146392264864,17799.785078071374,2195.9978702091103,1.0022625e-05,9.182559371166622e-07,6.3601715e-06,7.121109758770045e-07,0.24,0.0,1.227875000000075e-07,2.5650298487529973e-08,-0.48,0.0,-1.1521000000000014e-05,9.622662631777268e-07,0.0,0.848528137423857,9.096149999999967e-06,4.085450849661462e-06
Standard,MgCl2,410,127,0.22999999999999998,0.014142135623730954,5.079257e-06,6.36961788492842e-07,1.02486785e-05,1.0472131221219974e-06,2.0207130720420396,0.0472320834084129,17821.61301935393,2197.974711802242,1.0014193499999999e-05,9.077928780754445e-07,6.3550865e-06,7.112454771768322e-07,0.25,0.014142135623730963,1.7650000000000077e-07,1.3622412139556365e-07,-0.46,0.0,-1.1456249999999997e-05,9.065108934811274e-07,-0.6,0.0,9.642250000000024e-06,4.5739202141051915e-06
Standard,MgCl2,410,128,0.24,0.0,5.098033e-06,6.596174897620581e-07,1.02550865e-05,1.0559699325002101e-06,2.0150438328960227,0.05358698586595647,17800.551470585146,2189.00435248561,1.00314165e-05,9.127100986318171e-07,6.351072e-06,7.09673578802255e-07,0.24,0.0,1.1837500000000037e-07,1.2904698756656434e-08,-0.46,0.0,-1.1645837499999975e-05,1.0014930118640126e-06,0.0,0.848528137423857,9.175349999999992e-06,4.171435034253782e-06
Standard,MgCl2,410,129,0.25,0.014142135623730963,5.0941735e-06,6.590001855420831e-07,1.02480535e-05,1.0366843021501292e-06,2.0154215132448816,0.057218084351416815,17832.675000120176,2184.4545820743474,1.00239315e-05,9.264491833902715e-07,6.3475435000000005e-06,7.112270924005214e-07,0.24,0.0,1.386250000000143e-07,5.614427842621043e-08,-0.46,0.0,-1.1554612499999983e-05,9.121147147220647e-07,-0.6,0.0,9.051350000000042e-06,2.9212702451159557e-06
Standard,MgCl2,410,130,0.24,0.0,5.09416e-06,6.595849628501247e-07,1.025986e-05,1.048455508736542e-06,2.017631711989207,0.05542504143197153,17811.40114551541,2185.2917414484787,1.0016685e-05,9.020490496918672e-07,6.345333e-06,7.104584673293719e-07,0.24,0.0,1.0416250000000564e-07,2.2609739328454675e-08,-0.46,0.0,-1.1576162500000014e-05,9.846638704717437e-07,-0.6,0.0,1.0027999999999991e-05,5.011972865050239e-06
Standard,MgCl2,410,131,0.24,0.0,5.089632e-06,6.580972101825079e-07,1.02581885e-05,1.0437058724873116e-06,2.0191280874870428,0.05601125757010562,17833.324036802733,2193.69868482096,1.0010178499999999e-05,9.072484058539312e-07,6.338998500000001e-06,7.096827711904105e-07,0.24,0.0,1.0573750000002094e-07,2.0735906358294256e-08,-0.46,0.0,-1.1574662499999977e-05,9.219434989805559e-07,-0.6,0.0,1.0321749999999998e-05,4.409871440869878e-06
Standard,MgCl2,410,132,0.24,0.0,5.088422e-06,6.575456668931825e-07,1.02697965e-05,1.0478382045165654e-06,2.021843366384562,0.055344493869873786,17823.7348905631,2187.468678074717,1.0013446499999999e-05,9.052147667512382e-07,6.3361135000000005e-06,7.0926557818951e-07,0.24,0.0,1.2823750000000254e-07,6.705140052604282e-08,-0.46,0.0,-1.163258749999997e-05,9.382069549477958e-07,-0.6,0.0,1.0653000000000049e-05,4.828125101941753e-06
Standard,MgCl2,410,133,0.24,0.0,5.086745e-06,6.572020129975252e-07,1.0270851500000001e-05,1.0514373780328048e-06,2.022668998514841,0.054625258277904036,17832.43538776313,2191.804564218095,1.00112715e-05,9.078664171806882e-07,6.3311135e-06,7.104959439887747e-07,0.24,0.0,1.4387500000001563e-07,1.4071424945638367e-08,-0.46,0.0,-1.1624749999999994e-05,9.58483241898354e-07,-0.6,0.0,1.0715099999999961e-05,4.754444575342145e-06
Standard,MgCl2,410,134,0.24,0.0,5.0868035e-06,6.575718298440863e-07,1.02787165e-05,1.0432844368457242e-06,2.0243207400708836,0.056587964601742924,17814.96154016203,2182.466346902763,1.00142315e-05,9.142020939401203e-07,6.3282380000000004e-06,7.095180153103935e-07,0.24,0.0,1.3541250000002333e-07,6.493008018246891e-08,-0.47,0.014142135623730944,-1.1631737500000005e-05,9.458790635236795e-07,-0.6,0.0,1.0988175e-05,4.153297745316288e-06
Standard,MgCl2,410,135,0.24,0.0,5.0805115e-06,6.556979968739414e-07,1.02758335e-05,1.044731177320032e-06,2.0262035249448416,0.055869653133394266,17834.784795965723,2194.6621936479924,1.00141085e-05,9.089030357219079e-07,6.323335e-06,7.095745838528892e-07,0.24,0.0,1.7512500000001977e-07,7.5837202282263e-08,-0.46,0.0,-1.1617837499999995e-05,8.882498608569687e-07,-0.6,0.0,1.0936824999999988e-05,4.322791240766784e-06
Standard,MgCl2,410,136,0.25,0.014142135623730963,5.0824535e-06,6.548141133974593e-07,1.0280106500000001e-05,1.0457593105798773e-06,2.0262282916410506,0.055296830901041316,17829.040366770452,2176.023540406301,1.00121365e-05,9.080573360116099e-07,6.3203085e-06,7.075190244399796e-07,0.24,0.0,1.5666250000001233e-07,5.856611915179521e-08,-0.46,0.0,-1.1688837499999988e-05,9.441112965707596e-07,-0.6,0.0,1.1037099999999956e-05,4.136433248584994e-06
Standard,MgCl2,410,137,0.25,0.014142135623730963,5.079425e-06,6.553069668239454e-07,1.02775935e-05,1.0305041888825595e-06,2.0271606289999773,0.05865000352841845,17840.38889823866,2181.672337931862,1.001918e-05,9.177538913020206e-07,6.316115e-06,7.086553450373461e-07,0.24,0.0,1.7353750000001378e-07,9.139355146818994e-09,-0.46,0.0,-1.1681162499999973e-05,8.787039193110114e-07,-0.6,0.0,1.0461424999999996e-05,2.9183357519739586e-06
Standard,MgCl2,410,138,0.25,0.014142135623730963,5.078905e-06,6.544725808221456e-07,1.028201e-05,1.0419784106208734e-06,2.0280738890301944,0.05618146857063179,17834.909700074433,2181.2198979587356,1.00123385e-05,9.038684354398597e-07,6.314698e-06,7.0855635008798e-07,0.24,0.0,1.883500000000166e-07,1.2727922061366635e-08,-0.47,0.014142135623730944,-1.16904625e-05,9.160038020185543e-07,-0.6,0.0,1.1348075000000043e-05,4.447595587646195e-06
Standard,MgCl2,410,139,0.24,0.0,5.0769285e-06,6.553161592121012e-07,1.0286295e-05,1.0419006288749421e-06,2.029750234191755,0.05677202244535516,17857.806303133613,2162.546035411762,1.00120665e-05,9.018489384727914e-07,6.310157e-06,7.081108728158325e-07,0.24,0.0,1.7061249999999887e-07,3.293349833378176e-08,-0.47,0.014142135623730944,-1.1654700000000002e-05,9.267341474230801e-07,-0.6,0.0,1.1472999999999981e-05,4.716402230514247e-06
Standard,MgCl2,410,140,0.24,0.0,5.075357e-06,6.551768591762074e-07,1.02924685e-05,1.038360145221541e-06,2.0316527171372187,0.0576770660525423,17838.546500386816,2165.0733377519955,1.0014555000000001e-05,9.033642683048751e-07,6.3070285e-06,7.071612284086995e-07,0.25,0.014142135623730963,1.65662500000005e-07,9.36916485085039e-10,-0.46,0.0,-1.1707200000000029e-05,9.943689110435802e-07,-0.6,0.0,1.1618249999999976e-05,4.320775986440367e-06
Standard,MgCl2,410,141,0.25,0.014142135623730963,5.0730599999999995e-06,6.531545337820137e-07,1.02928935e-05,1.0350296722821519e-06,2.0326449264421402,0.05767753131099205,17856.68154772627,2166.4969115714916,1.0014031499999999e-05,8.862006654051315e-07,6.300752e-06,7.054026538438877e-07,0.25,0.014142135623730963,1.9473749999999255e-07,1.2498112357488776e-08,-0.47,0.014142135623730944,-1.1697049999999983e-05,9.01030815926943e-07,-0.6,0.0,1.1684425e-05,5.0962246380286266e-06
Standard,MgCl2,410,142,0.24,0.0,5.0725414999999995e-06,6.529020966611302e-07,1.02952315e-05,1.0402085223475632e-06,2.0332453125379626,0.05663859137177832,17838.591258903067,2174.6328397996667,1.001049e-05,8.95734586135871e-07,6.2988265000000006e-06,7.060977398097943e-07,0.25,0.014142135623730963,1.8378749999999218e-07,4.2726927253181817e-08,-0.47,0.014142135623730944,-1.1672712499999992e-05,7.841283873272974e-07,-0.6,0.0,1.1879500000000041e-05,4.572859553933399e-06
Standard,MgCl2,410,143,0.25,0.014142135623730963,5.0457915e-06,6.204458954046681e-07,1.0293635e-05,1.0357629420142424e-06,2.0428671782638723,0.04592453207717642,17859.154928344753,2171.1140903689447,1.0014115e-05,9.085120056719121e-07,6.296065e-06,7.075847853706295e-07,0.24,0.0,1.7957499999999904e-07,3.853731957466989e-08,-0.47,0.014142135623730944,-1.1748625000000006e-05,8.989094955833883e-07,-0.6,0.0,1.1735924999999958e-05,3.7746420639909947e-06
Standard,MgCl2,410,144,0.26,0.0,5.065719999999999e-06,6.546960265650005e-07,1.03111565e-05,1.0231036093106596e-06,2.0394585336607056,0.06161449685752271,17847.414763867222,2166.3868695941196,1.001824e-05,9.051815327325228e-07,6.292173e-06,7.069370755590633e-07,0.26,0.0,1.597125000000089e-07,1.536189482126472e-08,-0.47,0.014142135623730944,-1.1795449999999982e-05,8.53654661587429e-07,-0.6,0.0,1.2636500000000017e-05,3.3446150750123932e-06
Standard,MgCl2,410,145,0.25,0.014142135623730963,5.065061999999999e-06,6.519029547793135e-07,1.0304729999999998e-05,1.042190542655228e-06,2.0381121863615013,0.05655623046777368,17859.03503859685,2173.092369723622,1.00092565e-05,8.946930178471837e-07,6.2888965000000005e-06,7.044247251655078e-07,0.26,0.0,1.6986250000000744e-07,3.919139334726046e-08,-0.48,0.0,-1.1734837499999994e-05,9.074478099662142e-07,-0.6,0.0,1.2650249999999962e-05,5.032125408314028e-06
Standard,MgCl2,410,146,0.26,0.028284271247461926,5.047185e-06,6.751667678803509e-07,1.03146435e-05,1.0151599717308113e-06,2.0485186876390227,0.07289841159872804,17855.078202149874,2174.400815750956,1.00135135e-05,9.016834754859937e-07,6.2845765e-06,7.063664403866451e-07,0.25,0.014142135623730963,1.299125000000045e-07,5.138898532272882e-08,-0.46,0.0,-1.1804787500000022e-05,9.777695793552006e-07,-0.6,0.0,1.3011499999999948e-05,2.781758077187878e-06
Standard,MgCl2,410,147,0.26,0.0,5.0616735e-06,6.514808120309458e-07,1.03068035e-05,1.0350579565534007e-06,2.0399815396735024,0.05807385115638725,17863.299963222715,2169.5987989164996,1.0009810000000001e-05,9.013065875716221e-07,6.2811130000000005e-06,7.084644262064262e-07,0.26,0.0,1.637875000000161e-07,5.4146701769348004e-08,-0.46,0.0,-1.1794125000000018e-05,9.011368819441565e-07,-0.6,0.0,1.2523174999999973e-05,4.059252543418486e-06
