Type,Electrolyte,Width [s],Interval [s],Train pulses #,Resistor,Measure #,Polarization,IDSmed [A],IDSmed [A],delIDS [A],delIDS [A],Gn [S],Gn [S]
,,,,,,,,mean,std,mean,std,mean,std
Standard,MgCl2,0.1,0.03,40,1,6,neg,7.433540176543033e-06,2.593561382245615e-06,1.868028719623575e-08,6.910626493364923e-09,2.235272889657557e-06,8.130790414566695e-07
Standard,MgCl2,0.1,0.03,40,1,7,neg,7.452037328205239e-06,2.6003282976451235e-06,1.8497151662207802e-08,6.870829748872823e-09,2.4665563235144614e-06,9.549569199745608e-07
Standard,MgCl2,0.1,0.03,40,1,8,neg,7.467061223315684e-06,2.6040741066681676e-06,1.502389511044445e-08,5.702495882563564e-09,2.619147914320638e-06,9.856207490014028e-07
Standard,MgCl2,0.1,0.03,40,1,9,neg,7.479631114237188e-06,2.607943734296663e-06,1.2569890921504156e-08,4.59575931238807e-09,2.864702689405337e-06,1.0292349297044013e-06
Standard,MgCl2,0.1,0.03,40,1,10,neg,7.4914093897460955e-06,2.6090643307931097e-06,1.177827550890753e-08,1.8381871821763933e-09,3.095827302442523e-06,1.0816484997545075e-06
Standard,MgCl2,0.1,0.03,40,1,11,neg,7.5001565627437165e-06,2.612600394311837e-06,8.747172997621041e-09,3.982201331931139e-09,3.197962930024433e-06,1.0771919845877026e-06
Standard,MgCl2,0.1,0.03,40,1,12,neg,7.506047543421645e-06,2.6129021446182715e-06,5.890980677929153e-09,1.8032182936298395e-09,3.2040883821796882e-06,1.12292431606383e-06
Standard,MgCl2,0.1,0.03,40,1,13,neg,7.515263876069966e-06,2.6144251266736853e-06,9.216332648320367e-09,7.21653627622576e-09,3.0561214307120424e-06,9.434242165558157e-07
Standard,MgCl2,0.1,0.03,40,1,14,neg,7.518892971347668e-06,2.6196138868970215e-06,3.629095277702191e-09,5.194419068710075e-09,3.0440380851973176e-06,8.213799574178954e-07
Standard,MgCl2,0.1,0.03,40,1,15,neg,7.530308354481557e-06,2.6215473974174705e-06,1.141538313388797e-08,3.744597454377981e-09,3.1918694218432728e-06,9.994927606004434e-07
Standard,MgCl2,0.1,0.03,40,1,16,neg,7.538644005060696e-06,2.620922655304038e-06,8.33565057914035e-09,1.696741354071626e-09,3.164323078573313e-06,8.93013072067563e-07
Standard,MgCl2,0.1,0.03,40,1,17,neg,7.542821437885307e-06,2.624777708116705e-06,4.177432824610198e-09,5.107006828650289e-09,3.2399330313246175e-06,9.339914926937981e-07
Standard,MgCl2,0.1,0.03,40,1,18,neg,7.5483311129095164e-06,2.6307588836976514e-06,5.5096750242097245e-09,6.028568663757912e-09,3.234604607792864e-06,1.0913994964528093e-06
Standard,MgCl2,0.1,0.03,40,1,19,neg,7.551848240613605e-06,2.6294932534923137e-06,3.51712770408826e-09,1.9319083273282492e-09,3.2697065671021933e-06,1.1488922149319974e-06
Standard,MgCl2,0.1,0.03,40,1,20,neg,7.557059677166859e-06,2.631356224609805e-06,5.211436553253916e-09,1.9012177530260793e-09,3.2194676059596608e-06,9.46651150481769e-07
Standard,MgCl2,0.1,0.03,40,1,21,neg,7.56030791356017e-06,2.632628515938632e-06,3.2482363933107356e-09,6.024383955432067e-09,3.266145914734391e-06,1.1288326582867897e-06
Standard,MgCl2,0.1,0.03,40,1,22,neg,7.562692046217547e-06,2.6336675875588327e-06,2.3841326573775467e-09,1.3772951131896485e-09,3.394007158380015e-06,1.1419640807326178e-06
Standard,MgCl2,0.1,0.03,40,1,23,neg,7.566244943390894e-06,2.636950638515315e-06,3.552897173345833e-09,3.3535300312682135e-09,3.5864654083980887e-06,1.0957046349653984e-06
Standard,MgCl2,0.1,0.03,40,1,24,neg,7.570965934926216e-06,2.635906254405496e-06,4.720991535322864e-09,4.4602995154645934e-09,3.6236094963482915e-06,1.1127690521021205e-06
Standard,MgCl2,0.1,0.03,40,1,25,neg,7.57684480895318e-06,2.6422427819114273e-06,5.8788740269635e-09,6.6383229164970395e-09,3.946772662124505e-06,1.283807420733492e-06
Standard,MgCl2,0.1,0.03,40,1,26,neg,7.579231662116638e-06,2.6404581080267523e-06,2.386853163459389e-09,2.6256701528021733e-09,3.5747695764254297e-06,1.129729500739223e-06
Standard,MgCl2,0.1,0.03,40,1,27,neg,7.5791949911307035e-06,2.6367547568326974e-06,-3.6670985935586956e-11,4.604609236163199e-09,3.6852716969426387e-06,1.1112774168916397e-06
Standard,MgCl2,0.1,0.03,40,1,28,neg,7.588296284666285e-06,2.6427630931622773e-06,9.101293535582012e-09,7.276910903871872e-09,3.699817044786882e-06,1.1091990827526885e-06
Standard,MgCl2,0.1,0.03,40,1,29,neg,7.588926085813191e-06,2.6408367622905386e-06,6.298011469064752e-10,2.11707541006095e-09,3.7529087181367884e-06,1.1778668849563833e-06
Standard,MgCl2,0.1,0.03,40,1,30,neg,7.589789224208256e-06,2.645816083604209e-06,8.631383950653837e-10,5.023378658004194e-09,3.7683112814330813e-06,1.2741022279787236e-06
Standard,MgCl2,0.1,0.03,40,1,31,neg,7.5951679639075065e-06,2.6462315857156157e-06,5.378739699249459e-09,4.339041183740612e-09,3.913330512220549e-06,1.2733827797219949e-06
Standard,MgCl2,0.1,0.03,40,1,32,neg,7.598969767442261e-06,2.6459219551762846e-06,3.8018035347550664e-09,2.7402668466710417e-09,3.912016443745335e-06,1.2135140955863009e-06
Standard,MgCl2,0.1,0.03,40,1,33,neg,7.599701037083594e-06,2.646157652199506e-06,7.312696413320683e-10,1.1309404254554959e-09,3.8119670770956804e-06,1.2974254673846756e-06
Standard,MgCl2,0.1,0.03,40,1,34,neg,7.598781785258835e-06,2.646378536594061e-06,-9.192518247578716e-10,7.368377865577687e-10,3.749472071538346e-06,1.0618282859481453e-06
Standard,MgCl2,0.1,0.03,40,1,35,neg,7.601804825977173e-06,2.648817198013009e-06,3.02304071833739e-09,2.5546059250370665e-09,3.7180260192566034e-06,1.2541152007713873e-06
Standard,MgCl2,0.1,0.03,40,1,36,neg,7.603770646917901e-06,2.6499291378488007e-06,1.965820940728596e-09,1.2664743808981206e-09,3.8854018319743256e-06,1.3205500859317659e-06
Standard,MgCl2,0.1,0.03,40,1,37,neg,7.606323442974315e-06,2.647558762915454e-06,2.5527960564138696e-09,3.617317628895992e-09,3.9205965240583876e-06,1.2082935220250766e-06
Standard,MgCl2,0.1,0.03,40,1,38,neg,7.6065329219426e-06,2.649202311562661e-06,2.094789682848876e-10,1.7084969591341588e-09,3.961528253834233e-06,1.4481244044137353e-06
Standard,MgCl2,0.1,0.03,40,1,39,neg,7.606686762173603e-06,2.652188070808115e-06,1.538402310026843e-10,3.029920054581577e-09,3.9179984790710065e-06,1.2052309967223752e-06
Standard,MgCl2,0.1,0.03,40,1,40,neg,7.610001196218563e-06,2.653665998175426e-06,3.3144340449594705e-09,1.6585877856688319e-09,4.126765172546812e-06,1.39606381570989e-06
Standard,MgCl2,0.1,0.03,40,1,41,pos,7.458511362800206e-06,2.6020506408319762e-06,-1.5148983341835721e-07,5.22906571124238e-08,2.559708545346936e-06,7.250640471673373e-07
Standard,MgCl2,0.1,0.03,40,1,42,pos,7.419171763837783e-06,2.588161362785782e-06,-3.933959896242247e-08,1.4113964374763242e-08,2.1983333062605343e-06,4.598646930402422e-07
Standard,MgCl2,0.1,0.03,40,1,43,pos,7.3906349036023074e-06,2.579671285310701e-06,-2.8536860235474707e-08,9.0318798637995e-09,1.607999925239991e-06,4.2347719519735727e-07
Standard,MgCl2,0.1,0.03,40,1,44,pos,7.363907491054034e-06,2.5706552434743704e-06,-2.672741254827343e-08,1.007451553395755e-08,1.483098768111046e-06,3.580202073138738e-07
Standard,MgCl2,0.1,0.03,40,1,45,pos,7.34440405929554e-06,2.5612351945531656e-06,-1.9503431758494398e-08,9.779560202795086e-09,1.4051126639547848e-06,2.2717688744986741e-07
Standard,MgCl2,0.1,0.03,40,1,46,pos,7.327023156808298e-06,2.5615723052973102e-06,-1.7380902487243143e-08,6.696343201873455e-10,1.0993031870114665e-06,2.5949168217194236e-07
Standard,MgCl2,0.1,0.03,40,1,47,pos,7.31197146227427e-06,2.555193762666881e-06,-1.5051694534026433e-08,7.206444254921762e-09,1.0544709806653323e-06,3.2508577887802535e-07
Standard,MgCl2,0.1,0.03,40,1,48,pos,7.301850006881165e-06,2.5538006635221276e-06,-1.0121455393106568e-08,3.169865635270965e-09,8.734573496667859e-07,2.552888156376805e-07
Standard,MgCl2,0.1,0.03,40,1,49,pos,7.292477336880421e-06,2.547597741713388e-06,-9.372670000741895e-09,6.47801157261434e-09,8.91101857355255e-07,3.2375571315505313e-07
Standard,MgCl2,0.1,0.03,40,1,50,pos,7.2815345997935914e-06,2.5416457231739614e-06,-1.0942737086831281e-08,6.341720041237973e-09,7.795202123887283e-07,6.338825011057842e-08
Standard,MgCl2,0.1,0.03,40,1,51,pos,7.276114769283276e-06,2.5421049029393125e-06,-5.419830510315175e-09,4.939728908058464e-10,5.454158310180997e-07,1.2848032536249504e-07
Standard,MgCl2,0.1,0.03,40,1,52,pos,7.268593040670997e-06,2.5366337305127935e-06,-7.521728612278726e-09,5.472923486524428e-09,5.509190869406254e-07,4.9538890370237515e-08
Standard,MgCl2,0.1,0.03,40,1,53,pos,7.263059044641539e-06,2.5351185188936483e-06,-5.533996029458108e-09,2.4642640234329944e-09,4.710458802023839e-07,1.6941457673549087e-07
Standard,MgCl2,0.1,0.03,40,1,54,pos,7.257797581890677e-06,2.5360053556661702e-06,-5.261462750861894e-09,1.1131114408845819e-09,4.780641709157193e-07,2.569706867053493e-07
Standard,MgCl2,0.1,0.03,40,1,55,pos,7.250474968793896e-06,2.531716956787834e-06,-7.322613096781376e-09,5.7449896154582755e-09,5.800121235159431e-07,1.6203884542951398e-07
Standard,MgCl2,0.1,0.03,40,1,56,pos,7.247540767358467e-06,2.531159354535375e-06,-2.9342014354285953e-09,1.2941843619636506e-09,6.170441236924271e-07,1.0875358162514479e-07
Standard,MgCl2,0.1,0.03,40,1,57,pos,7.243931804623571e-06,2.5329536564207307e-06,-3.608962734896048e-09,2.2446643588309605e-09,3.875968331431843e-07,2.0020689029019038e-07
Standard,MgCl2,0.1,0.03,40,1,58,pos,7.23935705824069e-06,2.529569861258759e-06,-4.574746382881626e-09,4.768634757430267e-09,1.4779518778384408e-07,3.2706099206527116e-07
Standard,MgCl2,0.1,0.03,40,1,59,pos,7.236056282572304e-06,2.5302564877982603e-06,-3.300775668385923e-09,2.0061438415150876e-09,3.077708299753184e-07,2.966127335035117e-07
Standard,MgCl2,0.1,0.03,40,1,60,pos,7.2294951518926066e-06,2.526566285336364e-06,-6.561130679696539e-09,5.367045730797138e-09,2.6340792469878576e-07,1.7006587138911123e-07
Standard,MgCl2,0.1,0.03,40,1,61,pos,7.226212063502763e-06,2.52375005377379e-06,-3.2830883898436237e-09,5.8378914085069116e-09,1.5762867702831518e-08,2.9898618111375475e-07
Standard,MgCl2,0.1,0.03,40,1,62,pos,7.223118445197766e-06,2.5243800245870403e-06,-3.0936183049971753e-09,6.830401420540788e-10,1.9139296652689828e-07,3.149988268143166e-07
Standard,MgCl2,0.1,0.03,40,1,63,pos,7.218268309403804e-06,2.5229439568239236e-06,-4.850135793963022e-09,4.2232388817517026e-09,1.3518255185421683e-07,1.325211505893904e-07
Standard,MgCl2,0.1,0.03,40,1,64,pos,7.214370550188999e-06,2.5179203363737894e-06,-3.897759214803707e-09,5.364777399702994e-09,9.99213710771943e-08,3.7502963496686877e-07
Standard,MgCl2,0.1,0.03,40,1,65,pos,7.208332474699108e-06,2.520084545735364e-06,-6.0380754898922765e-09,2.4346037448873656e-09,-3.808686755462831e-08,3.457121766136911e-07
Standard,MgCl2,0.1,0.03,40,1,66,pos,7.204924171227296e-06,2.518996427150523e-06,-3.408303471811173e-09,1.4899020372927787e-09,-1.3743660082822214e-07,2.4626544919040613e-07
Standard,MgCl2,0.1,0.03,40,1,67,pos,7.201784148747448e-06,2.518899972559586e-06,-3.1400224798472755e-09,1.4049198291013783e-09,-3.324604767309197e-08,4.4493425581773104e-07
Standard,MgCl2,0.1,0.03,40,1,68,pos,7.204162517282704e-06,2.5185902312752634e-06,2.3783685352550034e-09,1.4350214520225684e-09,-2.407162423907076e-07,6.674603584801375e-07
Standard,MgCl2,0.1,0.03,40,1,69,pos,7.19912007521647e-06,2.5202787710424008e-06,-5.042442066234127e-09,1.6891540657980265e-09,-2.5722022331870577e-07,3.5256903929897785e-07
Standard,MgCl2,0.1,0.03,40,1,70,pos,7.19699765763755e-06,2.5152964760292046e-06,-2.1224175789186274e-09,5.010970621538998e-09,-1.8226110600438886e-07,3.07403192617391e-07
Standard,MgCl2,0.1,0.03,40,1,71,pos,7.195256493855196e-06,2.516826758751007e-06,-1.7411637823544796e-09,1.9137473432104808e-09,-3.6727016200814896e-08,1.2365882476984607e-07
Standard,MgCl2,0.1,0.03,40,1,72,pos,7.194136534899211e-06,2.5142011082671023e-06,-1.1199589559847365e-09,2.6755977990560015e-09,-6.101600975640539e-08,2.3342270346413945e-07
Standard,MgCl2,0.1,0.03,40,1,73,pos,7.18918584808355e-06,2.516270412184665e-06,-4.950686815662802e-09,2.0894264893847925e-09,-2.448113569668933e-07,4.275735292062513e-07
Standard,MgCl2,0.1,0.03,40,1,74,pos,7.1900801247051154e-06,2.5133461532209877e-06,8.942766215665972e-10,3.9093546777637665e-09,-3.048784401314538e-07,2.7321099094168225e-07
Standard,MgCl2,0.1,0.03,40,1,75,pos,7.188881023754028e-06,2.5147321917335435e-06,-1.1991009510876292e-09,4.7927741550490305e-09,-1.8328748226924014e-07,2.441858992212241e-07
Standard,MgCl2,0.1,0.03,40,1,76,pos,7.186899873040762e-06,2.512858463049364e-06,-1.981150713266427e-09,2.231947735441626e-09,-5.799040277519997e-07,6.902265831669438e-07
Standard,MgCl2,0.1,0.03,40,1,77,pos,7.187645997762222e-06,2.510304691867673e-06,7.461247214610262e-10,2.5551584215716656e-09,-3.2305090723254806e-07,4.721423037626775e-07
Standard,MgCl2,0.1,0.03,40,1,78,pos,7.183393148679579e-06,2.5122632901372952e-06,-4.252849082644365e-09,2.204808982422257e-09,-3.5133082679170575e-07,4.4977890227918093e-07
Standard,MgCl2,0.1,0.03,40,1,79,pos,7.179987709318275e-06,2.5124308870677933e-06,-3.4054393613027956e-09,6.360762893732721e-10,-4.824426810930875e-07,3.5977837257576803e-07
Standard,MgCl2,0.1,0.03,40,1,80,pos,7.179301296115196e-06,2.5080618476059224e-06,-6.86413203079678e-10,5.361788697439209e-09,-3.645998256604464e-07,7.486944684776627e-07
Standard,MgCl2,0.1,0.03,40,1,81,neg,7.184917038964493e-06,2.523989762890827e-06,5.6157428492977695e-09,1.989577816053574e-08,-1.210719828233827e-07,2.738947292580324e-07
Standard,MgCl2,0.1,0.03,40,1,82,neg,7.270598596158761e-06,2.5485974340717385e-06,8.56815571942682e-08,2.4656966533537526e-08,6.886730039552764e-07,4.2807287542181695e-07
Standard,MgCl2,0.1,0.03,40,1,83,neg,7.328410934030871e-06,2.5635201840727157e-06,5.781233787210922e-08,1.6661219088304836e-08,1.3561118757506438e-06,4.783027844770567e-07
Standard,MgCl2,0.1,0.03,40,1,84,neg,7.37376948914939e-06,2.575794898378668e-06,4.535855511851868e-08,1.2371001350086516e-08,1.8036769733763306e-06,5.855735771844415e-07
Standard,MgCl2,0.1,0.03,40,1,85,neg,7.405472559727506e-06,2.5789885563461584e-06,3.1703070578116754e-08,3.217089839954545e-09,1.990814954649018e-06,4.989564822354102e-07
Standard,MgCl2,0.1,0.03,40,1,86,neg,7.427799888765756e-06,2.5866093631628926e-06,2.2327329038249597e-08,8.577231315897292e-09,2.2827202017762393e-06,7.029236621025298e-07
Standard,MgCl2,0.1,0.03,40,1,87,neg,7.448517364313726e-06,2.595021712186042e-06,2.0717475547969796e-08,8.646590608006574e-09,2.5211379368367693e-06,7.106368832174347e-07
Standard,MgCl2,0.1,0.03,40,1,88,neg,7.464284157035045e-06,2.600210143405462e-06,1.5766792721319723e-08,5.4637753362995445e-09,2.755234606817641e-06,8.882521290829735e-07
Standard,MgCl2,0.1,0.03,40,1,89,neg,7.47701413896912e-06,2.6026398575965644e-06,1.272998193407531e-08,2.9557215487657897e-09,2.667411103303585e-06,8.46753344298943e-07
Standard,MgCl2,0.1,0.03,40,1,90,neg,7.489136382980831e-06,2.6078228982406786e-06,1.2122244011710586e-08,6.374607578226619e-09,2.7952227444845624e-06,1.0127557526418327e-06
Standard,MgCl2,0.1,0.03,40,1,91,neg,7.497918451854117e-06,2.613990673024999e-06,8.782068873284603e-09,7.15556320903361e-09,2.869576618302881e-06,8.797043402067011e-07
Standard,MgCl2,0.1,0.03,40,1,92,neg,7.506376597009141e-06,2.615281115044825e-06,8.458145155025211e-09,3.906891898757124e-09,2.8868704047888927e-06,1.0957715094125879e-06
Standard,MgCl2,0.1,0.03,40,1,93,neg,7.5148587998946345e-06,2.6190753464559047e-06,8.482202885493493e-09,4.013588110432352e-09,2.9572806283760027e-06,1.0038374835265745e-06
Standard,MgCl2,0.1,0.03,40,1,94,neg,7.519525632616071e-06,2.6198928970604875e-06,4.666832721436417e-09,1.3378202077287043e-09,3.000644811897736e-06,8.808369078520995e-07
Standard,MgCl2,0.1,0.03,40,1,95,neg,7.528978709128671e-06,2.624167598763267e-06,9.453076512600174e-09,6.225167283710303e-09,3.20860504371212e-06,1.0073853882040246e-06
Standard,MgCl2,0.1,0.03,40,1,96,neg,7.53625752686435e-06,2.622628228993229e-06,7.2788177356799245e-09,1.563128051040884e-09,3.5235180960362312e-06,1.230415463285399e-06
Standard,MgCl2,0.1,0.03,40,1,97,neg,7.5416601966456875e-06,2.6265062884447077e-06,5.4026697813364656e-09,5.0177041400907475e-09,3.5239763307503953e-06,9.777843149181717e-07
Standard,MgCl2,0.1,0.03,40,1,98,neg,7.5472382393439935e-06,2.6264939803700267e-06,5.578042698305151e-09,1.3190963012312828e-10,3.6067353900794898e-06,1.2824245774042328e-06
Standard,MgCl2,0.1,0.03,40,1,99,neg,7.54893462247932e-06,2.6315018524827606e-06,1.6963831353280843e-09,5.041654850866318e-09,3.375701927161989e-06,1.0789373379583898e-06
Standard,MgCl2,0.1,0.03,40,1,100,neg,7.557107238155145e-06,2.62896765593938e-06,8.17261567582351e-09,4.120986554004304e-09,3.436358184405452e-06,1.0557226345215206e-06
Standard,MgCl2,0.1,0.03,40,1,101,neg,7.564153313005432e-06,2.6338227523280872e-06,7.046074850286841e-09,5.22778095598039e-09,3.5581047585354463e-06,1.0511362637677252e-06
Standard,MgCl2,0.1,0.03,40,1,102,neg,7.566430739595824e-06,2.632401760216319e-06,2.277426590393e-09,1.906428573713677e-09,3.6380877158157524e-06,1.1993461553640962e-06
Standard,MgCl2,0.1,0.03,40,1,103,neg,7.5697694547559145e-06,2.6320420078846026e-06,3.338715160090188e-09,3.769421530573475e-09,3.750325209164729e-06,1.2273401563366258e-06
Standard,MgCl2,0.1,0.03,40,1,104,neg,7.576632549643636e-06,2.6348730625932575e-06,6.86309488772079e-09,4.439466306069148e-09,3.778611717306544e-06,1.2837367423590168e-06
Standard,MgCl2,0.1,0.03,40,1,105,neg,7.576575801961059e-06,2.635783333754893e-06,-5.6747682576826934e-11,2.6399503106078257e-09,3.8012415470967635e-06,1.2368164062534369e-06
Standard,MgCl2,0.1,0.03,40,1,106,neg,7.5801622626801086e-06,2.638869803663918e-06,3.5864607190509272e-09,3.1018409603776926e-09,3.74477002985412e-06,1.3383455006824272e-06
Standard,MgCl2,0.1,0.03,40,1,107,neg,7.5826380069836315e-06,2.6423125056156143e-06,2.475744303522336e-09,6.398512501933658e-09,3.665064526969777e-06,1.435875355565968e-06
Standard,MgCl2,0.1,0.03,40,1,108,neg,7.586896787726895e-06,2.6419488335997345e-06,4.25878074326444e-09,3.3331379442300017e-09,3.835558582516081e-06,1.2313431185189749e-06
Standard,MgCl2,0.1,0.03,40,1,109,neg,7.587889628842261e-06,2.6399873764107374e-06,9.928411153650162e-10,1.9656352956885386e-09,3.928621649372611e-06,1.2656196365042259e-06
Standard,MgCl2,0.1,0.03,40,1,110,neg,7.593198241713189e-06,2.6424074374549622e-06,5.308612870928398e-09,2.4673212491700187e-09,3.880277749235073e-06,1.298942274351038e-06
Standard,MgCl2,0.1,0.03,40,1,111,neg,7.59569496423003e-06,2.643176745512088e-06,2.496722516840178e-09,1.9252419780954518e-09,4.107279474228183e-06,1.354475428638338e-06
Standard,MgCl2,0.1,0.03,40,1,112,neg,7.596213795056284e-06,2.643338011066481e-06,5.188308262548215e-10,1.6351876434955067e-09,3.960204644419882e-06,1.3985178222010783e-06
Standard,MgCl2,0.1,0.03,40,1,113,neg,7.599193846193917e-06,2.646295857565732e-06,2.9800511376327948e-09,4.571903307963375e-09,4.011200951875977e-06,1.5356140977548075e-06
Standard,MgCl2,0.1,0.03,40,1,114,neg,7.60159962322959e-06,2.6468591206839566e-06,2.4057770356739178e-09,1.697087580215957e-09,4.206140639716055e-06,1.5553944312931735e-06
Standard,MgCl2,0.1,0.03,40,1,115,neg,7.602403129886513e-06,2.6416216454909495e-06,8.035066569227573e-10,6.008940516376946e-09,4.264254980724329e-06,1.5522889087000064e-06
Standard,MgCl2,0.1,0.03,40,1,116,neg,7.606235285812434e-06,2.646428169940222e-06,3.83215592591995e-09,5.111412535096309e-09,4.299690798053411e-06,1.6207370447262413e-06
Standard,MgCl2,0.1,0.03,40,1,117,neg,7.609769933256566e-06,2.6464469011721908e-06,3.53464744413218e-09,3.4078100516372057e-10,4.2148210307977646e-06,1.5875440428766242e-06
Standard,MgCl2,0.1,0.03,40,1,118,neg,7.611030804056147e-06,2.648750127845085e-06,1.2608707995816286e-09,2.72007132110466e-09,4.084590015256988e-06,1.3806151733904077e-06
Standard,MgCl2,0.1,0.03,40,1,119,neg,7.611674371282947e-06,2.6503149630054448e-06,6.435672267996427e-10,1.734562545158108e-09,4.192449584814566e-06,1.5114694649217216e-06
Standard,MgCl2,0.1,0.1,10,0,1,neg,7.481799636305832e-06,2.592643597987972e-06,0.0,0.0,0.0,0.0
Standard,MgCl2,0.1,0.1,10,0,2,neg,7.501844065829432e-06,2.6005849470541524e-06,2.0044429523598997e-08,9.351319541208237e-09,2.925862551772311e-07,1.2919180574635675e-07
Standard,MgCl2,0.1,0.1,10,0,3,neg,7.512507197798638e-06,2.6028523978690225e-06,1.0663131969206096e-08,2.8168984896091184e-09,4.0337429188836815e-07,1.6811881716583216e-07
Standard,MgCl2,0.1,0.1,10,0,4,neg,7.518759614268152e-06,2.6027272918780116e-06,6.252416469514196e-09,1.3315382399057034e-09,4.2173191483191856e-07,2.0140954302156047e-07
Standard,MgCl2,0.1,0.1,10,0,5,neg,7.527712081845499e-06,2.6010159928321965e-06,8.952467577347985e-09,2.4005486586063167e-09,6.480504035800209e-07,2.219464821042785e-07
Standard,MgCl2,0.1,0.1,10,0,6,neg,7.533754390525691e-06,2.6069252547163035e-06,6.04230868019136e-09,6.940930403075524e-09,8.16740770546577e-07,2.971224508135393e-07
Standard,MgCl2,0.1,0.1,10,0,7,neg,7.537307254174363e-06,2.6068205308452863e-06,3.552863648671448e-09,2.193945784401544e-09,7.64013483901289e-07,2.478315699150793e-07
Standard,MgCl2,0.1,0.1,10,0,8,neg,7.543112868470997e-06,2.6077105115762278e-06,5.805614296634586e-09,1.8700036651431676e-09,8.169229692884066e-07,3.386835251635526e-07
Standard,MgCl2,0.1,0.1,10,0,9,neg,7.547345916438309e-06,2.608368222642849e-06,4.233047967311646e-09,1.3041206716810032e-09,9.091189509290591e-07,2.946227710442342e-07
Standard,MgCl2,0.1,0.1,10,0,10,neg,7.551421221902558e-06,2.6131192800666607e-06,4.075305464248789e-09,5.338595839391392e-09,9.097589416709345e-07,2.610524318205315e-07
Standard,MgCl2,0.1,0.1,10,0,11,pos,7.547577527972044e-06,2.6043900605370375e-06,-3.843693930514114e-09,1.0814026819471567e-08,1.0206883004360677e-06,1.5977196828553406e-07
Standard,MgCl2,0.1,0.1,10,0,12,pos,7.517901027080989e-06,2.593136208279801e-06,-2.967650089105445e-08,1.1747130631630025e-08,6.167665527863073e-07,8.489239392505446e-08
Standard,MgCl2,0.1,0.1,10,0,13,pos,7.498385407448459e-06,2.586223709277611e-06,-1.951561963252933e-08,7.187132146070909e-09,3.670123323120995e-07,2.5566870834584015e-07
Standard,MgCl2,0.1,0.1,10,0,14,pos,7.48470418181459e-06,2.5834162166686856e-06,-1.3681225633869004e-08,5.356060518731144e-09,1.8707881240911925e-07,2.2861849283371505e-07
Standard,MgCl2,0.1,0.1,10,0,15,pos,7.472831313849215e-06,2.577201083017578e-06,-1.187286796537508e-08,7.237904219594121e-09,3.325958152615538e-08,3.520037080398216e-07
Standard,MgCl2,0.1,0.1,10,0,16,pos,7.465098649600347e-06,2.5746117922930576e-06,-7.732664248869138e-09,3.8807200895073995e-09,-2.1107114835642936e-09,2.731887357783191e-07
Standard,MgCl2,0.1,0.1,10,0,17,pos,7.459237798013792e-06,2.5701828706031504e-06,-5.8608515865534365e-09,4.905620660440255e-09,-2.141039733149967e-07,6.039203850910632e-07
Standard,MgCl2,0.1,0.1,10,0,18,pos,7.45257228389048e-06,2.5682190980574774e-06,-6.6655141233130935e-09,2.223774634746139e-09,-7.36821515143068e-08,4.2418747350792265e-07
Standard,MgCl2,0.1,0.1,10,0,19,pos,7.443985937920553e-06,2.571389233593948e-06,-8.586345969927115e-09,3.510222114169924e-09,-3.2083736549068706e-07,4.6241443433973397e-07
Standard,MgCl2,0.1,0.1,10,0,20,pos,7.439980528091682e-06,2.567756684885691e-06,-4.005409828870777e-09,3.6518249229194044e-09,-1.7863796235387852e-07,2.9557901303315517e-07
Standard,MgCl2,0.1,0.1,10,0,21,neg,7.4369617474682554e-06,2.5742706340995823e-06,-3.0187806234270007e-09,6.669364663040301e-09,-4.0957947524987095e-07,2.488455183751212e-07
Standard,MgCl2,0.1,0.1,10,0,22,neg,7.466540279331619e-06,2.581198801114223e-06,2.9578531863364426e-08,6.929478280364449e-09,-1.6001275264947788e-07,5.851493026635693e-07
Standard,MgCl2,0.1,0.1,10,0,23,neg,7.487777351511247e-06,2.5856089749033645e-06,2.1237072179627716e-08,4.570533958166931e-09,5.420830978205627e-08,3.1398563374819136e-07
Standard,MgCl2,0.1,0.1,10,0,24,neg,7.500141996485021e-06,2.5937138335907347e-06,1.2364644973773232e-08,8.148127176610769e-09,3.0124566098745445e-07,3.5468192604110465e-07
Standard,MgCl2,0.1,0.1,10,0,25,neg,7.510708760717742e-06,2.597547829817979e-06,1.0566764232720556e-08,5.359970499972679e-09,2.895085959859701e-07,4.352139720446547e-07
Standard,MgCl2,0.1,0.1,10,0,26,neg,7.519325569922439e-06,2.5977062355742066e-06,8.616809204699028e-09,4.838926748369291e-10,4.0243160151735933e-07,4.878917571845832e-07
Standard,MgCl2,0.1,0.1,10,0,27,neg,7.526475402875082e-06,2.6016150876243675e-06,7.149832952640837e-09,3.9504180766468085e-09,4.36878079599657e-07,1.2816890009241973e-07
Standard,MgCl2,0.1,0.1,10,0,28,neg,7.534627315155041e-06,2.6044763152962434e-06,8.151912279960161e-09,2.86345514647705e-09,5.886137834278031e-07,2.4325739828070196e-07
Standard,MgCl2,0.1,0.1,10,0,29,neg,7.537021205190021e-06,2.6049080594410093e-06,2.3938900349797466e-09,4.869363537387146e-10,5.656306087127036e-07,3.874081224282729e-07
Standard,MgCl2,0.1,0.1,10,0,30,neg,7.543907805542249e-06,2.6058357052277705e-06,6.886600352228324e-09,1.2805538278215588e-09,5.117142170451928e-07,2.0119388808774341e-07
