Type	Chip	Disp	Electrolyte	Potential [V]	Width [s]	VDS [V]	IDSant (5sp 1sa) [A]	Std IDSant [A]	IDSdep (5sp 10sd) [A]	Std IDSdep [A]	delIDS [A]	Std del IDS [A]	RatioIDS	Std RazIDS
Standard	1	2	MgCl2	0.6	10.0	0.2	1.3061480439121755e-05	6.144921298606509e-08	1.4466411976047904e-05	5.960554383853422e-08	1.4049315369261458e-06	8.56085663522887e-08	1.10756296297915	0.0069264779037635
Standard	1	2	MgCl2	-0.6	10.0	0.2	1.4189331936127743e-05	5.8618672946800086e-08	1.4089617365269463e-05	6.946919344460743e-08	-9.971457085828005e-08	9.089619164678025e-08	0.9929725676087404	0.0063872690308342
Standard	1	2	MgCl2	0.7	10.0	0.2	1.3287555289421156e-05	5.565785224895112e-08	1.5907397205588823e-05	6.821364227319674e-08	2.6198419161676667e-06	8.803918167010484e-08	1.197165081093092	0.0071763820511737
Standard	1	2	MgCl2	-0.7	10.0	0.2	1.5351972854291418e-05	6.174557653497718e-08	1.4586792814371256e-05	7.589943549370759e-08	-7.651800399201607e-07	9.7842938068622e-08	0.9501575434517352	0.0062487410847926
Standard	1	2	MgCl2	0.1	40.0	0.2	1.3615782539682536e-05	2.5001094630003813e-08	1.3594307936507936e-05	2.1578320984449722e-08	-2.1474603174599763e-08	3.302542458782852e-08	0.9984228153532848	0.0024233336579172
Standard	1	2	MgCl2	-0.1	40.0	0.2	1.3493357936507935e-05	2.2547487143979907e-08	1.3554382539682544e-05	2.6914056043235192e-08	6.102460317460857e-08	3.5110619322454905e-08	1.0045225660996882	0.0026069264206211
Standard	1	2	MgCl2	0.2	40.0	0.2	1.330300476190476e-05	2.3923972436509192e-08	1.32285373015873e-05	3.4966081242545786e-08	-7.446746031746034e-08	4.23672431791728e-08	0.9944022074974588	0.0031791137032103
Standard	1	2	MgCl2	-0.2	40.0	0.2	1.3172903174603173e-05	3.3086287036191764e-08	1.3401301587301586e-05	3.572390120717944e-08	2.2839841269841338e-07	4.86918833821571e-08	1.0173385023537376	0.0037260955739396
Standard	1	2	MgCl2	0.3	40.0	0.2	1.3036767460317458e-05	2.4546067153383537e-08	1.3087667460317456e-05	3.227058804388938e-08	5.0899999999998107e-08	4.0545039960478895e-08	1.003904342096684	0.0031145091166814
Standard	1	2	MgCl2	-0.3	40.0	0.2	1.3120398412698416e-05	3.563592116755674e-08	1.3414920634920634e-05	3.5639562999476464e-08	2.9452222222221976e-07	5.0399378252652784e-08	1.0224476584443634	0.0038846483196509
Standard	1	2	MgCl2	0.4	40.0	0.2	1.2905063492063494e-05	2.4251560290173854e-08	1.324756587301587e-05	2.6626351346584252e-08	3.4250238095237617e-07	3.6015285123676124e-08	1.026540154658132	0.0028246120769363
Standard	1	2	MgCl2	-0.4	40.0	0.2	1.3193999206349206e-05	2.192848556934742e-08	1.350848968253968e-05	5.996395294423496e-08	3.144904761904739e-07	6.384774179298358e-08	1.0238358719954397	0.0048528985342771
Standard	1	2	MgCl2	0.5	40.0	0.2	1.2818220634920635e-05	2.5825417920987426e-08	1.396688650793651e-05	4.362124868120974e-08	1.148665873015875e-06	5.0692854992608194e-08	1.089611959860214	0.0040497093576674
Standard	1	2	MgCl2	-0.5	40.0	0.2	1.3898860317460316e-05	2.4006049502123522e-08	1.386602619047619e-05	5.555844659969733e-08	-3.2834126984127184e-08	6.052298242213305e-08	0.9976376388974224	0.0043529116347321
Standard	1	2	MgCl2	0.6	40.0	0.2	1.3075744444444445e-05	2.1487732520880248e-08	1.5364569841269844e-05	3.01217217830357e-08	2.288825396825401e-06	3.700055096972884e-08	1.1750436012687495	0.0030058970431393
Standard	1	2	MgCl2	-0.6	40.0	0.2	1.5268342063492064e-05	3.1237304245211824e-08	1.4378247619047622e-05	6.852138552514632e-08	-8.900944444444423e-07	7.530570662834033e-08	0.9417032680599464	0.0048838794559259
Standard	1	2	MgCl2	0.7	40.0	0.2	1.3419368253968252e-05	2.3662384159821932e-08	1.710464047619048e-05	4.358121279371913e-08	3.685272222222226e-06	4.959062948479701e-08	1.2746233766356665	0.0039495051518817
Standard	1	2	MgCl2	-0.7	40.0	0.2	1.6542173809523816e-05	2.6855662132433883e-08	1.467759761904762e-05	6.006597900880081e-08	-1.864576190476197e-06	6.579626450534366e-08	0.8872834845077794	0.003906369116713
Standard	1	2	MgCl2	0.1	0.01	0.4	2.9273085525789683e-05	1.8318814192630736e-07	2.897975889644142e-05	1.8620225175282308e-07	-2.93326629348262e-07	2.612071474907121e-07	0.9899796477180433	0.0088792519946943
Standard	1	2	MgCl2	-0.1	0.01	0.4	2.829658116753299e-05	1.8263588804283952e-07	2.8149013714514195e-05	1.8064344868230645e-07	-1.475674530187953e-07	2.568811459664444e-07	0.9947849723560204	0.0090542688399086
Standard	1	2	MgCl2	0.2	0.01	0.4	2.766956425429828e-05	1.8311388380386045e-07	2.757853098760496e-05	1.887888661213479e-07	-9.103326669332085e-08	2.630055710685952e-07	0.9967099855329604	0.0094900837386458
Standard	1	2	MgCl2	-0.2	0.01	0.4	2.722036117552979e-05	1.8643743621938522e-07	2.7205957097161136e-05	1.8632228812090705e-07	-1.4404078368652448e-08	2.635809414101627e-07	0.9994708344141444	0.0096806639291765
Standard	1	2	MgCl2	0.3	0.01	0.4	2.685163682526989e-05	1.937577223218662e-07	2.6791588404638145e-05	1.910326429108229e-07	-6.004842063174782e-08	2.720946997220846e-07	0.997763696082198	0.0101217784021019
Standard	1	2	MgCl2	-0.3	0.01	0.4	2.6541211395441823e-05	1.921686619251225e-07	2.653439656137545e-05	1.903423519981071e-07	-6.814834066373401e-09	2.704792147102311e-07	0.999743235756468	0.0101895937089641
Standard	1	2	MgCl2	0.4	0.01	0.4	2.624046141543383e-05	1.8296303826356605e-07	2.627107201119552e-05	1.87950749187956e-07	3.0610595761694135e-08	2.6229936616574025e-07	1.0011665418255065	0.0100016643885287
Standard	1	2	MgCl2	-0.4	0.01	0.4	2.5954555857656937e-05	1.8188928534323765e-07	2.597222546981208e-05	1.77824485386655e-07	1.7669612155139323e-08	2.543722856871448e-07	1.000680790388094	0.0098040916417807
Standard	1	2	MgCl2	0.5	0.01	0.4	2.573114330267893e-05	1.731201298062351e-07	2.584966569372251e-05	1.787897635733341e-07	1.1852239104357757e-07	2.488701647500889e-07	1.0046061844065528	0.0096935268933659
Standard	1	2	MgCl2	-0.5	0.01	0.4	2.5607364054378248e-05	1.766912571221212e-07	2.5659879448220712e-05	1.6926520578505028e-07	5.2515393842464224e-08	2.4468451163253254e-07	1.0020507926442934	0.009565463443528
Standard	1	2	MgCl2	0.1	0.1	0.4	2.5966019161676645e-05	6.680845210073201e-08	2.6063485029940115e-05	5.6210443473158114e-08	9.746586826347021e-08	8.730969721368246e-08	1.003753593019269	0.0033698555593299
Standard	1	2	MgCl2	-0.1	0.1	0.4	2.5883784431137724e-05	5.654280287645582e-08	2.599443013972056e-05	5.408179869217041e-08	1.1064570858283201e-07	7.82427600925874e-08	1.0042747114077233	0.0030296036446813
Standard	1	2	MgCl2	0.2	0.1	0.4	2.5727503393213577e-05	5.994891865966457e-08	2.589739361277445e-05	5.65020735824955e-08	1.698902195608731e-07	8.237934915732715e-08	1.0066034475621015	0.0032132102014627
Standard	1	2	MgCl2	-0.2	0.1	0.4	2.566117065868264e-05	5.8440805242272864e-08	2.577816007984032e-05	6.273527845792671e-08	1.1698942115768236e-07	8.573822298461097e-08	1.0045590056164526	0.0033482513480125
Standard	1	2	MgCl2	0.3	0.1	0.4	2.5585054690618767e-05	5.7589264650228864e-08	2.571122774451098e-05	5.772956442502057e-08	1.2617305389221213e-07	8.154278638639162e-08	1.0049315139411632	0.0031949749612451
Standard	1	2	MgCl2	-0.3	0.1	0.4	2.546821836327345e-05	6.205274419488431e-08	2.563840219560878e-05	6.243433202309164e-08	1.701838323353305e-07	8.802606930498143e-08	1.0066822040673542	0.0034678067695301
Standard	1	2	MgCl2	0.4	0.1	0.4	2.5363691017964072e-05	6.53187530435303e-08	2.553512954091817e-05	6.193765515087561e-08	1.714385229540932e-07	9.00156243368366e-08	1.006759210354387	0.0035616467075637
Standard	1	2	MgCl2	-0.4	0.1	0.4	2.5314889021956087e-05	7.297243739413913e-08	2.543473932135729e-05	6.484723919133739e-08	1.19850299401202e-07	9.762244132360181e-08	1.0047343798069688	0.003866536993361
Standard	1	2	MgCl2	0.5	0.1	0.4	2.522804031936128e-05	5.5063511430872414e-08	2.545301157684631e-05	6.360235770558031e-08	2.2497125748503202e-07	8.41263941745182e-08	1.008917508242302	0.0033474104223499
Standard	1	2	MgCl2	-0.5	0.1	0.4	2.525264570858284e-05	7.056131210902264e-08	2.534061037924152e-05	5.8361312631364895e-08	8.79646706586831e-08	9.156932662525601e-08	1.003483384342132	0.0036336336182735
Standard	1	2	MgCl2	0.1	1.0	0.4	2.5011542000000004e-05	3.775252439187588e-08	2.5223974e-05	3.0300500501019195e-08	2.124319999999923e-07	4.8408402458369234e-08	1.0084933587861151	0.0019454570260235
Standard	1	2	MgCl2	-0.1	1.0	0.4	2.5094506000000005e-05	5.319559368740125e-08	2.5247088e-05	2.545012441331171e-08	1.5258199999999318e-07	5.8970162119567975e-08	1.0060802950255323	0.0023615566908729
Standard	1	2	MgCl2	0.2	1.0	0.4	2.5065900000000003e-05	2.1191411429335e-08	2.5222776e-05	2.6311653040322176e-08	1.568759999999961e-07	3.378430114833878e-08	1.0062585424820172	0.0013511443828153
Standard	1	2	MgCl2	-0.2	1.0	0.4	2.5023464e-05	3.014106128705854e-08	2.5192728000000004e-05	2.365385622442413e-08	1.692640000000035e-07	3.8314337914101386e-08	1.0067642113817656	0.0015375542006859
Standard	1	2	MgCl2	0.3	1.0	0.4	2.4918556000000005e-05	3.687474197765132e-08	2.5158162e-05	2.9503641352572384e-08	2.3960599999999657e-07	4.7225114599962374e-08	1.0096155652036978	0.0019063099330141
Standard	1	2	MgCl2	-0.3	1.0	0.4	2.4905212000000003e-05	2.988926938701884e-08	2.5084264e-05	3.55712091788985e-08	1.79051999999995e-07	4.646159001733297e-08	1.0071893385207882	0.0018710990210106
Standard	1	2	MgCl2	0.4	1.0	0.4	2.48549e-05	2.9644416482221787e-08	2.5143146e-05	2.8524477208180377e-08	2.882460000000009e-07	4.1139241954263384e-08	1.0115971498577745	0.001665171039254
Standard	1	2	MgCl2	-0.4	1.0	0.4	2.4953602000000003e-05	2.83741366136741e-08	2.5115732000000005e-05	1.955272766607424e-08	1.6213000000000178e-07	3.445868232760948e-08	1.0064972583917946	0.0013869998472376
Standard	1	2	MgCl2	0.5	1.0	0.4	2.4765246e-05	3.124286831275509e-08	2.5397054e-05	2.5046570582800293e-08	6.318079999999981e-07	4.0043070790929024e-08	1.025511880641121	0.0016421408294652
Standard	1	2	MgCl2	-0.5	1.0	0.4	2.5070918000000003e-05	4.060337620424784e-08	2.5197504e-05	2.5826809042275082e-08	1.2658599999999814e-07	4.812128660468069e-08	1.005049117068629	0.0019263113771815
Standard	1	2	MgCl2	0.1	10.0	0.4	2.475579620758483e-05	5.6852033609967344e-08	2.4926541916167663e-05	5.603701312098065e-08	1.7074570858283168e-07	7.982669080645777e-08	1.0068972012514192	0.0032358655822443
Standard	1	2	MgCl2	-0.1	10.0	0.4	2.4626826746506983e-05	6.493288475952382e-08	2.487496007984032e-05	5.7932520083228034e-08	2.48133333333332e-07	8.701986213725701e-08	1.0100757330973844	0.0035534068444326
Standard	1	2	MgCl2	0.2	10.0	0.4	2.4477996207584832e-05	6.324779210050608e-08	2.478054311377245e-05	6.038427359408277e-08	3.02546906187626e-07	8.74445178560319e-08	1.0123599539611774	0.0035955393428575
Standard	1	2	MgCl2	-0.2	10.0	0.4	2.4476306586826348e-05	6.707835907747698e-08	2.482710758483033e-05	6.274585932438322e-08	3.508009980039901e-07	9.185068926732249e-08	1.014332268504628	0.0037814167942407
Standard	1	2	MgCl2	0.3	10.0	0.4	2.4368737924151696e-05	6.529834269629097e-08	2.4927640718562872e-05	5.9477908660969344e-08	5.589027944111757e-07	8.832607303375866e-08	1.0229352376044576	0.0036702327498328
Standard	1	2	MgCl2	-0.3	10.0	0.4	2.447359401197605e-05	6.299374670609661e-08	2.4929209181636725e-05	6.921846657886123e-08	4.556151696606762e-07	9.359171031454009e-08	1.0186166024261791	0.0038566065994156
Standard	1	2	MgCl2	0.4	10.0	0.4	2.4043087425149697e-05	6.220788391801228e-08	2.5105981836327343e-05	6.31496033987637e-08	1.0628944111776465e-06	8.86436305155539e-08	1.0442079002743143	0.0037680166665589
Standard	1	2	MgCl2	-0.4	10.0	0.4	2.3927614371257484e-05	5.984291096741436e-08	2.4050486826347303e-05	8.614919979957903e-08	1.2287245508982178e-07	1.0489451186388002e-07	1.005135173660999	0.0043911662850369
Standard	1	2	MgCl2	0.5	10.0	0.4	2.300637365269461e-05	7.353163091099719e-08	2.4687786427145708e-05	7.972897625963344e-08	1.6814127744510972e-06	1.0846017886690172e-07	1.0730846503596694	0.0048757419393201
Standard	1	2	MgCl2	-0.5	10.0	0.4	2.512421117764471e-05	5.0027978520127744e-08	2.5457178842315367e-05	9.981072362956345e-08	3.329676646706583e-07	1.116466711831009e-07	1.0132528604506768	0.0044556754740575
Standard	1	2	MgCl2	0.1	40.0	0.4	2.408065793650793e-05	2.6589845740581743e-08	2.417876269841269e-05	2.853339022023688e-08	9.810476190476308e-08	3.900223396125205e-08	1.004074006705441	0.0016227200563037
Standard	1	2	MgCl2	-0.1	40.0	0.4	2.346341825396825e-05	3.5339386300938564e-08	2.3978381746031748e-05	3.159007034064657e-08	5.149634920634956e-07	4.740047223661345e-08	1.021947505111554	0.0020449498274383
Standard	1	2	MgCl2	0.2	40.0	0.4	2.371289365079365e-05	2.613064330178433e-08	2.4480569047619046e-05	2.6312483620626106e-08	7.676753968253959e-07	3.7083113591644415e-08	1.0323737544700582	0.0015891772686828
Standard	1	2	MgCl2	-0.2	40.0	0.4	2.4238935714285712e-05	3.2951116434587246e-08	2.4709337301587303e-05	5.271949124811738e-08	4.704015873015909e-07	6.217009596056655e-08	1.019406858157735	0.0025789655884259
Standard	1	2	MgCl2	0.3	40.0	0.4	2.405294126984127e-05	3.5969114017092634e-08	2.5071422222222216e-05	2.1252948553605883e-08	1.0184809523809446e-06	4.177876237272746e-08	1.0423433018421728	0.001791755371201
Standard	1	2	MgCl2	-0.3	40.0	0.4	2.450546349206349e-05	2.4272442326802105e-08	2.50954507936508e-05	6.033190432403957e-08	5.899873015873045e-07	6.503145497275143e-08	1.024075745467062	0.0026627458442322
Standard	1	2	MgCl2	0.4	40.0	0.4	2.4198821428571424e-05	4.223066299672391e-08	2.631545000000001e-05	4.698861777068991e-08	2.116628571428581e-06	6.317720393577784e-08	1.0874682503722883	0.0027151656180894
Standard	1	2	MgCl2	-0.4	40.0	0.4	2.5091946825396824e-05	2.6991639258134464e-08	2.573861428571429e-05	1.0411116959426457e-07	6.466674603174648e-07	1.0755316928908689e-07	1.0257719125908134	0.0042934033556738
Standard	1	2	MgCl2	0.5	40.0	0.4	2.4447834126984126e-05	3.394391412362082e-08	2.838240793650794e-05	4.2687516869782084e-08	3.934573809523815e-06	5.453818297798044e-08	1.160937520644459	0.0023763151276924
Standard	1	2	MgCl2	-0.5	40.0	0.4	2.602508968253968e-05	2.6760675116641247e-08	2.641233492063492e-05	1.0691205905225858e-07	3.872452380952441e-07	1.102103538851593e-07	1.0148796889009395	0.004238514372088
Standard	1	3	MgCl2	0.1	0.01	0.1	5.316001679328269e-06	2.0694094270679817e-07	5.295610647740904e-06	2.017132573088353e-07	-2.0391031587364853e-08	2.889857988595957e-07	0.9961642164887462	0.0542546686454871
Standard	1	3	MgCl2	-0.1	0.01	0.1	5.296930991603359e-06	2.0704341238971337e-07	5.3419884326269495e-06	2.0245394291488266e-07	4.50574410235906e-08	2.8957654189481485e-07	1.0085063296265355	0.0549069581947656
Standard	1	3	MgCl2	0.2	0.01	0.1	5.2391281287485e-06	2.0641835645740802e-07	5.263332235105958e-06	2.0245675330816202e-07	2.420410635745805e-08	2.8913193328074215e-07	1.0046198729564646	0.0553171277293383
Standard	1	3	MgCl2	-0.2	0.01	0.1	5.2485179568172734e-06	2.133198821622227e-07	5.294085457816873e-06	2.101096873119384e-07	4.556750099959999e-08	2.9941852452382615e-07	1.0086819748688127	0.0573001396296276
Standard	1	3	MgCl2	0.3	0.01	0.1	5.281325517792884e-06	2.1169872142594922e-07	5.254295017992803e-06	2.048886639834648e-07	-2.703049980008076e-08	2.946111221293433e-07	0.9948818720396964	0.0556363200661106
Standard	1	3	MgCl2	-0.3	0.01	0.1	5.264356929228309e-06	2.0631967649394626e-07	5.286001491403439e-06	2.0037334167013137e-07	2.1644562175129573e-08	2.876061281694496e-07	1.0041115301386494	0.0547484288180531
Standard	1	3	MgCl2	0.4	0.01	0.1	5.27753149540184e-06	2.121594468578833e-07	5.248108076769292e-06	2.0856321858836746e-07	-2.9423418632547392e-08	2.97506717636732e-07	0.9944247763072218	0.0562127135962341
Standard	1	3	MgCl2	-0.4	0.01	0.1	5.215553094762095e-06	2.1681601749819586e-07	5.255405513794483e-06	2.168263065643715e-07	3.98524190323877e-08	3.0663142804044855e-07	1.0076410724439582	0.0590167701642559
Standard	1	3	MgCl2	0.5	0.01	0.1	5.245648572570971e-06	2.157097840008237e-07	5.197445253898441e-06	2.0949909866055658e-07	-4.8203318672529966e-08	3.0070015506026535e-07	0.9908107990831524	0.0570532678623682
Standard	1	3	MgCl2	-0.5	0.01	0.1	5.278122483006797e-06	2.122154112195251e-07	5.263089216313474e-06	2.068690265711761e-07	-1.503326669332361e-08	2.963615611269082e-07	0.9971517775986208	0.0560671042213125
Standard	1	3	MgCl2	0.6	0.01	0.1	5.248403670531788e-06	2.0549578482869737e-07	5.274528620551779e-06	2.1076130361102e-07	2.6124950019991392e-08	2.94361758185704e-07	1.0049776944876925	0.05622219157932
Standard	1	3	MgCl2	-0.6	0.01	0.1	5.191739756097562e-06	2.0968726040535054e-07	5.203994406237505e-06	2.1040388403814535e-07	1.2254650139943714e-08	2.9704972916102546e-07	1.0023604130244683	0.0572831716729331
Standard	1	3	MgCl2	0.7	0.01	0.1	5.19534805677729e-06	2.1280423956129665e-07	5.217817229108357e-06	2.070999308734783e-07	2.2469172331066827e-08	2.9694448259407213e-07	1.004324863721451	0.0572829263297872
Standard	1	3	MgCl2	-0.7	0.01	0.1	5.165810271891243e-06	2.0948388763703525e-07	5.179280307876849e-06	2.1381628027506402e-07	1.3470035985605629e-08	2.993340957695777e-07	1.0026075359482132	0.058019286133676
Standard	1	3	MgCl2	0.8	0.01	0.1	5.203603578568573e-06	2.1134357331631458e-07	5.185352762894843e-06	2.088329716231689e-07	-1.825081567373031e-08	2.971149878735028e-07	0.9964926583283752	0.056996689462654
Standard	1	3	MgCl2	-0.8	0.01	0.1	5.151982718912435e-06	2.1239565539408945e-07	5.200357588964415e-06	2.0912566375972228e-07	4.837487005197981e-08	2.980695517378943e-07	1.0093895637255148	0.0581317753362602
Standard	1	3	MgCl2	0.1	0.1	0.1	5.327465628742515e-06	6.478447216929299e-08	5.366345329341318e-06	6.105548781347438e-08	3.88797005988034e-08	8.902134814972876e-08	1.007297973052898	0.0167745819809754
Standard	1	3	MgCl2	-0.1	0.1	0.1	5.357065688622755e-06	6.366794510406985e-08	5.359254590818363e-06	6.154005531101056e-08	2.1889021956082128e-09	8.854821083148485e-08	1.0004086009623248	0.0165327294787206
Standard	1	3	MgCl2	0.2	0.1	0.1	5.340838163672655e-06	5.7296759763717615e-08	5.339505409181637e-06	5.789914825005832e-08	-1.332754491017704e-09	8.145692142171469e-08	0.999750459675022	0.0152498282961323
Standard	1	3	MgCl2	-0.2	0.1	0.1	5.35604259481038e-06	5.956333339944556e-08	5.344977984031936e-06	5.574300649702845e-08	-1.1064610778443544e-08	8.157863359349224e-08	0.9979341817055069	0.0152143741786191
Standard	1	3	MgCl2	0.3	0.1	0.1	5.332700538922156e-06	5.8678053013959055e-08	5.362133812375249e-06	6.112431603573753e-08	2.943327345309316e-08	8.473072592835323e-08	1.005519393642727	0.0159310151393028
Standard	1	3	MgCl2	-0.3	0.1	0.1	5.325633293413173e-06	6.026108277596538e-08	5.375982215568863e-06	6.345814752166528e-08	5.034892215568929e-08	8.751191109907943e-08	1.009454072291827	0.0165060535733376
Standard	1	3	MgCl2	0.4	0.1	0.1	5.337816147704592e-06	5.922945979941189e-08	5.3569943113772455e-06	6.196039173032112e-08	1.9178163672653692e-08	8.571592064199623e-08	1.0035928857686305	0.016085811780936
Standard	1	3	MgCl2	-0.4	0.1	0.1	5.340766546906187e-06	5.697623494626782e-08	5.340243193612775e-06	5.5760365628109366e-08	-5.233532934127895e-10	7.972145083748006e-08	0.999902007831869	0.0149262207869
Standard	1	3	MgCl2	0.5	0.1	0.1	5.324253473053892e-06	6.232886787928834e-08	5.337721037924152e-06	6.217937308883522e-08	1.3467564870259893e-08	8.80406849634551e-08	1.0025294747777167	0.0165567570114249
Standard	1	3	MgCl2	-0.5	0.1	0.1	5.341147345309381e-06	5.806088962751551e-08	5.362324091816368e-06	5.7439739562636966e-08	2.1176746506986525e-08	8.167245916073607e-08	1.0039648309881557	0.0153218520609201
Standard	1	3	MgCl2	0.6	0.1	0.1	5.3630857485029935e-06	5.3534758515273334e-08	5.364655968063871e-06	5.6880696853246993e-08	1.5702195608778815e-09	7.811135668902194e-08	1.0002927828557124	0.0145666326498856
Standard	1	3	MgCl2	-0.6	0.1	0.1	5.3578031337325344e-06	5.8734373141799296e-08	5.362443293413174e-06	5.693438060901118e-08	4.640159680639692e-09	8.180006285872804e-08	1.0008660563975234	0.0152742817121518
Standard	1	3	MgCl2	0.7	0.1	0.1	5.346477225548903e-06	5.74761099909086e-08	5.337030838323353e-06	5.934835002336474e-08	-9.446387225549725e-09	8.261797546649784e-08	0.9982331567447048	0.0154395794628875
Standard	1	3	MgCl2	-0.7	0.1	0.1	5.393875508982035e-06	5.6868709181679344e-08	5.352164211576846e-06	5.8136081828991153e-08	-4.171129740518983e-08	8.132560540455616e-08	0.9922669150714118	0.0150204979717486
Standard	1	3	MgCl2	0.8	0.1	0.1	5.3307254291417165e-06	6.13477696030221e-08	5.345930199600799e-06	5.395839775197271e-08	1.5204770459082142e-08	8.170102522750603e-08	1.0028522891792475	0.0153510996404243
