Type	Electrolyte	Width [s]	Interval [s]	Train pulses #	Resistor	Measure #	Polarization	IDSmed [A]	IDSmed [A]	delIDS [A]	delIDS [A]	Gn [S]	Gn [S]
								mean	std	mean	std	mean	std
Standard	MgCl2	0.1	0.1	20	0	126	neg	7.4780108297355384e-06	2.5822203528326623e-06	1.127457364663842e-08	3.730262135165605e-09	9.61244626613117e-07	4.1277015151423077e-07
Standard	MgCl2	0.1	0.1	20	0	127	neg	7.486910575646609e-06	2.5900203683900607e-06	8.899745911070888e-09	8.256494577863e-09	8.271474572273295e-07	2.0094567427197758e-07
Standard	MgCl2	0.1	0.1	20	0	128	neg	7.493152490999993e-06	2.587725972752755e-06	6.241915353383568e-09	2.5913426216370735e-09	8.994560179680173e-07	2.5435737478322464e-07
Standard	MgCl2	0.1	0.1	20	0	129	neg	7.501519053705047e-06	2.587978342824257e-06	8.366562705053534e-09	3.866802938640388e-09	1.2803906719296087e-06	4.5874653307142e-07
Standard	MgCl2	0.1	0.1	20	0	130	neg	7.506620852946587e-06	2.592688913701109e-06	5.1017992415400836e-09	6.587280681961516e-09	1.2779304497931827e-06	3.9725979265853877e-07
Standard	MgCl2	0.1	0.1	20	0	131	neg	7.513050746664129e-06	2.593396521819298e-06	6.42989371754233e-09	1.8169159835558677e-09	1.2967469672733204e-06	3.9471026329714527e-07
Standard	MgCl2	0.1	0.1	20	0	132	neg	7.513184411746284e-06	2.5940682676087914e-06	1.336650821546917e-10	6.905371935976565e-10	1.1657675700067043e-06	2.7339881227795516e-07
Standard	MgCl2	0.1	0.1	20	0	133	neg	7.515941261120759e-06	2.596294339715688e-06	2.7568493744750946e-09	2.957119112090549e-09	1.1322940866503408e-06	3.112630040362669e-07
Standard	MgCl2	0.1	0.1	20	0	134	neg	7.5191648554358036e-06	2.5986573357617652e-06	3.2235943150440882e-09	3.4695053529973664e-09	1.0933444385201545e-06	2.2553485497324638e-07
Standard	MgCl2	0.1	0.1	20	0	135	neg	7.52438428910909e-06	2.6020134483573534e-06	5.2194336732867766e-09	3.5702208502023155e-09	1.3517900085702093e-06	3.3807625098839647e-07
Standard	MgCl2	0.1	0.1	20	0	136	neg	7.525100558113797e-06	2.6001872122120935e-06	7.162690047075499e-10	1.8266537324563324e-09	1.1749076077515634e-06	3.523999501998299e-07
Standard	MgCl2	0.1	0.1	20	0	137	neg	7.5295825028519145e-06	2.6021182205818566e-06	4.481944738117771e-09	1.9338704645049746e-09	1.22849296734723e-06	4.331446760931001e-07
Standard	MgCl2	0.1	0.1	20	0	138	neg	7.5323761206460615e-06	2.603279146677429e-06	2.793617794147277e-09	1.2650925030633734e-09	1.096445971453413e-06	2.371214168697079e-07
Standard	MgCl2	0.1	0.1	20	0	139	neg	7.535935663598022e-06	2.6034275217089455e-06	3.559542951959976e-09	1.300759600130166e-09	1.5162913210868255e-06	4.091573598981066e-07
Standard	MgCl2	0.1	0.1	20	1	1	neg	7.251967027443229e-06	2.532468916536078e-06	0.0	0.0	0.0	0.0
Standard	MgCl2	0.1	0.1	20	1	2	neg	7.312815949662506e-06	2.546739595627987e-06	6.084892221927622e-08	1.4808828396346248e-08	6.42969614178578e-07	2.010558550085019e-07
Standard	MgCl2	0.1	0.1	20	1	3	neg	7.348841186382181e-06	2.5564468674383815e-06	3.602523671967542e-08	1.0949767479466182e-08	9.336224854307115e-07	3.252149570166592e-07
Standard	MgCl2	0.1	0.1	20	1	4	neg	7.372093942320405e-06	2.563400121135457e-06	2.3252755938224042e-08	7.122476607327242e-09	1.0897006698702869e-06	2.6261913716277845e-07
Standard	MgCl2	0.1	0.1	20	1	5	neg	7.3927830310415806e-06	2.569920690499976e-06	2.068908872117502e-08	6.770804290951304e-09	1.3794880032655072e-06	3.500064450030159e-07
Standard	MgCl2	0.1	0.1	20	1	6	neg	7.405511435194161e-06	2.5755144454962465e-06	1.2728404152580579e-08	5.9677134546386474e-09	1.5312737505998595e-06	4.92425111334697e-07
Standard	MgCl2	0.1	0.1	20	1	7	neg	7.413727224963707e-06	2.5758913932695087e-06	8.215789769545289e-09	1.7082253606168673e-09	1.5441105213025588e-06	4.0613899211705424e-07
Standard	MgCl2	0.1	0.1	20	1	8	neg	7.424543503585089e-06	2.581656337911526e-06	1.0816278621382738e-08	5.765324113859963e-09	1.5316049720872172e-06	4.789824931544535e-07
Standard	MgCl2	0.1	0.1	20	1	9	neg	7.432723916590863e-06	2.583561200926777e-06	8.180413005773562e-09	2.7930133390234186e-09	1.770897159226063e-06	5.869443761541976e-07
Standard	MgCl2	0.1	0.1	20	1	10	neg	7.4407998457487426e-06	2.585206843434485e-06	8.075929157880385e-09	1.6955526704959147e-09	1.9033221189882493e-06	6.147790189065091e-07
Standard	MgCl2	0.1	0.1	20	1	11	neg	7.447987448532777e-06	2.589597868241076e-06	7.187602784033426e-09	4.412232852567029e-09	1.8973410858150995e-06	7.274465869884175e-07
Standard	MgCl2	0.1	0.1	20	1	12	neg	7.453236363380065e-06	2.588826944705356e-06	5.2489148472893355e-09	9.594937613962473e-10	1.8910141241794278e-06	6.943764693760174e-07
Standard	MgCl2	0.1	0.1	20	1	13	neg	7.46037248779643e-06	2.59056874212971e-06	7.136124416365187e-09	3.030053183507414e-09	1.8798116479261716e-06	6.622787898270958e-07
Standard	MgCl2	0.1	0.1	20	1	14	neg	7.465910080132253e-06	2.592004632322673e-06	5.5375923358227815e-09	1.5685136239959189e-09	2.066170799695474e-06	5.392066165798237e-07
Standard	MgCl2	0.1	0.1	20	1	15	neg	7.470921200816933e-06	2.590707690678593e-06	5.011120684678951e-09	2.243066416918704e-09	2.0828605416674928e-06	6.042986531127052e-07
Standard	MgCl2	0.1	0.1	20	1	16	neg	7.475012340196921e-06	2.596355340388616e-06	4.091139379988402e-09	6.107314194044214e-09	2.08875654734482e-06	6.500273212532604e-07
Standard	MgCl2	0.1	0.1	20	1	17	neg	7.4772205288296545e-06	2.5964863877857957e-06	2.20818863273355e-09	4.6337414163797784e-10	2.009553589689911e-06	5.807978577726194e-07
Standard	MgCl2	0.1	0.1	20	1	18	neg	7.4807242459002656e-06	2.5988153023384903e-06	3.5037170706116483e-09	2.3530494288821605e-09	2.007022420127141e-06	7.046413004253487e-07
Standard	MgCl2	0.1	0.1	20	1	19	neg	7.484938078373134e-06	2.6003423807221806e-06	4.213832472867812e-09	1.7111886566353196e-09	2.0967015633848325e-06	6.107126659339216e-07
Standard	MgCl2	0.1	0.1	20	1	20	neg	7.487287391879672e-06	2.6007205213623714e-06	2.3493135065385628e-09	2.1155515028786955e-09	2.280676154536444e-06	5.789061070784565e-07
Standard	MgCl2	0.1	0.1	20	1	21	pos	7.378330823201343e-06	2.576767793284612e-06	-1.0895656867832927e-07	2.4739779131427678e-08	1.2654228515116858e-06	4.086484113606981e-07
Standard	MgCl2	0.1	0.1	20	1	22	pos	7.33937529130731e-06	2.566416799492948e-06	-3.8955531894032815e-08	1.0629278944915836e-08	9.46660489623225e-07	3.987770828667417e-07
Standard	MgCl2	0.1	0.1	20	1	23	pos	7.3133881089092e-06	2.5588729291793738e-06	-2.598718239811028e-08	7.805353612158344e-09	7.902840846970617e-07	3.5353795251902014e-07
Standard	MgCl2	0.1	0.1	20	1	24	pos	7.296502378673548e-06	2.550973403947036e-06	-1.688573023565195e-08	8.103342950219081e-09	4.54844555483813e-07	3.7095123887888807e-07
Standard	MgCl2	0.1	0.1	20	1	25	pos	7.283827839505938e-06	2.550132665715268e-06	-1.2674539167610284e-08	2.1725447453304268e-09	2.0917279390677572e-07	1.9703655677629198e-07
Standard	MgCl2	0.1	0.1	20	1	26	pos	7.274040081673975e-06	2.5434561500418636e-06	-9.787757831962942e-09	6.869177781168325e-09	7.67934598287624e-08	4.844585294228503e-08
Standard	MgCl2	0.1	0.1	20	1	27	pos	7.2636160903710605e-06	2.5409561494202486e-06	-1.0423991302914758e-08	3.31070849311623e-09	2.454441726905212e-08	1.3778690210610218e-07
Standard	MgCl2	0.1	0.1	20	1	28	pos	7.255276281968484e-06	2.5418432898994937e-06	-8.3398084025761e-09	1.8361883655485586e-09	8.575875028591375e-08	2.1395856488882656e-07
Standard	MgCl2	0.1	0.1	20	1	29	pos	7.247695479146123e-06	2.5414601936766112e-06	-7.580802822361594e-09	2.778146253058314e-09	-8.819479432322363e-08	3.0844932128565885e-07
Standard	MgCl2	0.1	0.1	20	1	30	pos	7.243121281973787e-06	2.541543649099359e-06	-4.574197172336149e-09	4.3065756879809346e-10	-3.105593328413438e-08	3.2221555743468366e-07
Standard	MgCl2	0.1	0.1	20	1	31	pos	7.239090817500977e-06	2.537798046148552e-06	-4.030464472809121e-09	3.816108540807796e-09	-1.7825532767880138e-07	1.2941052943274138e-07
Standard	MgCl2	0.1	0.1	20	1	32	pos	7.234040959437352e-06	2.538320592259509e-06	-5.04985806362478e-09	1.0711731110580539e-09	-8.445630614738913e-08	1.411169711662456e-07
Standard	MgCl2	0.1	0.1	20	1	33	pos	7.233285511206981e-06	2.5395550711266437e-06	-7.554482303708877e-10	1.2497304405271009e-09	-8.146808519232574e-08	2.158919178285484e-07
Standard	MgCl2	0.1	0.1	20	1	34	pos	7.228476093548532e-06	2.5354278425078216e-06	-4.809417658450489e-09	4.1469864928109655e-09	-2.6289073360596775e-07	3.221810437436715e-07
Standard	MgCl2	0.1	0.1	20	1	35	pos	7.228786003868161e-06	2.5343233881503663e-06	3.0991031962912535e-10	1.2968985242735657e-09	-3.45004394021817e-07	2.0855515008941094e-07
Standard	MgCl2	0.1	0.1	20	1	36	pos	7.224288817030892e-06	2.5326032433179267e-06	-4.497186837268928e-09	3.002015615105143e-09	-3.847274244313837e-07	2.2068699860800678e-07
Standard	MgCl2	0.1	0.1	20	1	37	pos	7.220875533405093e-06	2.528938999661259e-06	-3.4132836257970997e-09	4.438748726994065e-09	-3.8323501097363275e-07	3.0729075016698727e-07
Standard	MgCl2	0.1	0.1	20	1	38	pos	7.219666189265686e-06	2.5292936271899306e-06	-1.2093441394081747e-09	5.3302982828141395e-09	-2.3802599684728476e-07	2.3547642671167745e-07
Standard	MgCl2	0.1	0.1	20	1	39	pos	7.214945165139288e-06	2.5281892172983122e-06	-4.721024126398099e-09	1.1363096515611875e-09	-2.7649556072225235e-07	6.495505941451868e-08
Standard	MgCl2	0.1	0.1	20	1	40	pos	7.2126716767220614e-06	2.529138883287768e-06	-2.273488417226475e-09	9.588669013978708e-10	-4.804213518637683e-07	2.1003086584514372e-07
Standard	MgCl2	0.1	0.1	20	1	41	neg	7.274083290735205e-06	2.548191844346614e-06	6.141161401314365e-08	2.042915864142785e-08	2.825342731941059e-07	4.1282776241255513e-07
Standard	MgCl2	0.1	0.1	20	1	42	neg	7.33675184577715e-06	2.5628245780899276e-06	6.266855504194517e-08	1.472374559414334e-08	8.377733584788785e-07	6.227809853969848e-07
Standard	MgCl2	0.1	0.1	20	1	43	neg	7.370446273337278e-06	2.570093755968094e-06	3.369442756012835e-08	7.275843746692571e-09	1.3924097178989321e-06	7.821101562997822e-07
Standard	MgCl2	0.1	0.1	20	1	44	neg	7.392279046808196e-06	2.5772929518606234e-06	2.1832773470916717e-08	7.800113845798218e-09	1.3959239303913873e-06	6.34032747228863e-07
Standard	MgCl2	0.1	0.1	20	1	45	neg	7.407700813089844e-06	2.5792302472001928e-06	1.5421766281649465e-08	2.662168365376605e-09	1.6196146940701463e-06	5.383171466697534e-07
Standard	MgCl2	0.1	0.1	20	1	46	neg	7.4260471740781735e-06	2.580258372549698e-06	1.8346360988328134e-08	1.528298167299816e-09	1.8013976881994704e-06	7.890198393919229e-07
Standard	MgCl2	0.1	0.1	20	1	47	neg	7.436796424230098e-06	2.5883304060445923e-06	1.0749250151924987e-08	8.081732452129815e-09	1.8530226347619525e-06	8.123663136183068e-07
Standard	MgCl2	0.1	0.1	20	1	48	neg	7.444159267614728e-06	2.588300488916631e-06	7.362843384629886e-09	1.3632392401829821e-09	1.9317694580660646e-06	7.218846549883848e-07
Standard	MgCl2	0.1	0.1	20	1	49	neg	7.454886731820871e-06	2.589824252477915e-06	1.0727464206144087e-08	2.112522603704113e-09	1.980396890238514e-06	7.274242641239828e-07
Standard	MgCl2	0.1	0.1	20	1	50	neg	7.461140627025566e-06	2.5961232738623346e-06	6.253895204693265e-09	6.3591121050042725e-09	1.988514638464046e-06	6.803053417980902e-07
Standard	MgCl2	0.1	0.1	20	1	51	neg	7.4675433649083965e-06	2.598266170856052e-06	6.402737882830251e-09	4.593490425272264e-09	2.1685088863259335e-06	8.735079896298629e-07
Standard	MgCl2	0.1	0.1	20	1	52	neg	7.47291463743208e-06	2.5992646206788578e-06	5.3712725236840055e-09	2.725496400724798e-09	2.2530793746519096e-06	8.300636243922735e-07
Standard	MgCl2	0.1	0.1	20	1	53	neg	7.476670197455802e-06	2.600752950310045e-06	3.755560023722726e-09	1.9275545767623325e-09	2.1797557698566034e-06	7.520948049439442e-07
Standard	MgCl2	0.1	0.1	20	1	54	neg	7.480103918911121e-06	2.6005844813557234e-06	3.4337214553185427e-09	1.0499453076073477e-09	2.2925271773550397e-06	7.966054260299295e-07
Standard	MgCl2	0.1	0.1	20	1	55	neg	7.486998145150662e-06	2.602654963215705e-06	6.8942262395408195e-09	5.272015329225908e-09	2.2060319162659682e-06	8.185630361087959e-07
Standard	MgCl2	0.1	0.1	20	1	56	neg	7.490574004179559e-06	2.6012918001565574e-06	3.5758590288974254e-09	1.514539573553536e-09	2.3567029413243008e-06	7.210281597881613e-07
Standard	MgCl2	0.1	0.1	20	1	57	neg	7.493677625822931e-06	2.6043950377631395e-06	3.1036216433726903e-09	5.277692384834544e-09	2.3232258798011644e-06	8.789856943669121e-07
Standard	MgCl2	0.1	0.1	20	1	58	neg	7.495089832433056e-06	2.6038884090293657e-06	1.4122066101236038e-09	2.1464407876332848e-09	2.3668445965552732e-06	6.727754925822056e-07
Standard	MgCl2	0.1	0.1	20	1	59	neg	7.5006634610775666e-06	2.605760111180642e-06	5.5736286445119345e-09	1.9404593297268297e-09	2.5533218760968285e-06	8.09184235122637e-07
Standard	MgCl2	0.1	0.1	20	1	60	neg	7.501910663740227e-06	2.605300161105187e-06	1.2472026626595706e-09	2.2090237036448024e-09	2.4432958369466725e-06	7.057746124671544e-07
Standard	MgCl2	0.1	0.1	20	1	61	pos	7.391206946064316e-06	2.581173026892301e-06	-1.1070371767591085e-07	2.5845568380493572e-08	1.3090782125798085e-06	6.227802266772989e-07
Standard	MgCl2	0.1	0.1	20	1	62	pos	7.354727668303469e-06	2.5692517317721083e-06	-3.6479277760847594e-08	1.1954979349845801e-08	8.53841928588788e-07	5.38278689302251e-07
Standard	MgCl2	0.1	0.1	20	1	63	pos	7.328567951212758e-06	2.5616037537816866e-06	-2.615971709071089e-08	8.961351609188967e-09	7.091304732334187e-07	2.6968598158902254e-07
Standard	MgCl2	0.1	0.1	20	1	64	pos	7.310330444162114e-06	2.556238574285312e-06	-1.8237507050643428e-08	5.373778163462271e-09	6.225313768965741e-07	2.98694417033413e-07
Standard	MgCl2	0.1	0.1	20	1	65	pos	7.295843246577126e-06	2.550315744282519e-06	-1.448719758498714e-08	6.057716543179441e-09	5.683811660219009e-07	3.268095687232825e-07
Standard	MgCl2	0.1	0.1	20	1	66	pos	7.286244044412696e-06	2.551551829033037e-06	-9.599202164430144e-09	1.2365186362631615e-09	3.5935191529174235e-07	2.448718280816135e-07
Standard	MgCl2	0.1	0.1	20	1	67	pos	7.278016331232114e-06	2.546580099683229e-06	-8.227713180582584e-09	4.976783410698541e-09	2.952278937451966e-07	1.3564184972087504e-07
Standard	MgCl2	0.1	0.1	20	1	68	pos	7.267290107099419e-06	2.547111384036927e-06	-1.072622413269421e-08	2.8213372425815407e-09	1.8658584343389902e-07	2.2928140035155049e-07
Standard	MgCl2	0.1	0.1	20	1	69	pos	7.262022824974377e-06	2.5440028026745414e-06	-5.267282125043537e-09	3.3515732133507352e-09	1.317246923261276e-07	2.089379999909958e-07
Standard	MgCl2	0.1	0.1	20	1	70	pos	7.2540675522217725e-06	2.5404431091512537e-06	-7.955272752603871e-09	5.703923245509852e-09	1.4315906929353707e-08	2.3370573952013418e-07
Standard	MgCl2	0.1	0.1	20	1	71	pos	7.251571024742151e-06	2.54270679767618e-06	-2.496527479622431e-09	2.4240716953887605e-09	-1.927085847218866e-07	2.2418155317536624e-07
Standard	MgCl2	0.1	0.1	20	1	72	pos	7.243607614914609e-06	2.538751090293407e-06	-7.96340982754163e-09	3.994001692856385e-09	-7.900891436807881e-08	2.248152453287759e-07
Standard	MgCl2	0.1	0.1	20	1	73	pos	7.2438569664327646e-06	2.536658107064374e-06	2.493515181567291e-10	3.6255321430530877e-09	-3.40064387860165e-08	2.1826060953641123e-07
Standard	MgCl2	0.1	0.1	20	1	74	pos	7.238126000042584e-06	2.535445301529156e-06	-5.730966390180605e-09	1.2487249867856364e-09	-1.496702268448974e-07	1.8325911040066897e-07
Standard	MgCl2	0.1	0.1	20	1	75	pos	7.233469846754595e-06	2.532343938253764e-06	-4.656153287989025e-09	3.794910485735823e-09	-2.7913833144089487e-07	3.067947327825516e-07
Standard	MgCl2	0.1	0.1	20	1	76	pos	7.232080222704409e-06	2.533591818905067e-06	-1.3896240501874262e-09	1.573400434409822e-09	-1.6025162320843089e-07	2.019614727309863e-07
Standard	MgCl2	0.1	0.1	20	1	77	pos	7.227685000866231e-06	2.5320852641880453e-06	-4.395221838177047e-09	2.633034806297919e-09	-2.918588643953217e-07	1.4189463846419324e-07
Standard	MgCl2	0.1	0.1	20	1	78	pos	7.227993666274672e-06	2.532303615584457e-06	3.08665408441484e-10	1.0619676407868502e-09	-3.3437423452044166e-07	2.3737412041972465e-07
Standard	MgCl2	0.1	0.1	20	1	79	pos	7.226606725556371e-06	2.529405545175721e-06	-1.3869407183007616e-09	4.1801052205849385e-09	-1.622803344785204e-07	2.1239160110961845e-07
Standard	MgCl2	0.1	0.1	20	1	80	pos	7.222174267650538e-06	2.5283573562444098e-06	-4.432457905834058e-09	1.4201653169308945e-09	-2.76386544778221e-07	3.268383821497122e-07
Standard	MgCl2	0.1	0.1	20	1	81	neg	7.2828782996234395e-06	2.547915894953666e-06	6.070403197290206e-08	2.0584432809332616e-08	3.8739567485770283e-07	5.158029796828997e-07
Standard	MgCl2	0.1	0.1	20	1	82	neg	7.3442467868168955e-06	2.5624112645302405e-06	6.136848719345494e-08	1.463825303732775e-08	8.254151423608065e-07	3.9677216056305904e-07
Standard	MgCl2	0.1	0.1	20	1	83	neg	7.375735275292356e-06	2.5708590301353585e-06	3.148848847545984e-08	8.46591694875508e-09	1.1719964410884405e-06	4.960490105410647e-07
Standard	MgCl2	0.1	0.1	20	1	84	neg	7.399167616119698e-06	2.5752117494774336e-06	2.3432340827343028e-08	6.289562646172668e-09	1.4317229885882055e-06	5.207601559117072e-07
Standard	MgCl2	0.1	0.1	20	1	85	neg	7.41774574183679e-06	2.580819111099717e-06	1.8578125717091895e-08	6.1921992930720885e-09	1.608088986453889e-06	6.556205192406707e-07
Standard	MgCl2	0.1	0.1	20	1	86	neg	7.433704663107171e-06	2.585796621689517e-06	1.5958921270381558e-08	5.4096646557034574e-09	1.7260360336583062e-06	7.149300461200952e-07
Standard	MgCl2	0.1	0.1	20	1	87	neg	7.4432150943960015e-06	2.5895530019685735e-06	9.510431288830518e-09	3.984296079925166e-09	1.9384961823654817e-06	7.33106304981287e-07
Standard	MgCl2	0.1	0.1	20	1	88	neg	7.451915190094241e-06	2.5936633197659934e-06	8.70009569824022e-09	4.118982591544885e-09	2.0173936595063283e-06	8.296142033744794e-07
Standard	MgCl2	0.1	0.1	20	1	89	neg	7.461985697573384e-06	2.59701981570535e-06	1.0070507479141661e-08	3.4299159958480944e-09	2.080218815624637e-06	8.141282003970328e-07
Standard	MgCl2	0.1	0.1	20	1	90	neg	7.467088907821776e-06	2.5987520627763726e-06	5.103210248392157e-09	1.7794711262328982e-09	2.1613878980585805e-06	8.871945950599973e-07
Standard	MgCl2	0.1	0.1	20	1	91	neg	7.474135829191299e-06	2.598362979540496e-06	7.0469213695241424e-09	8.621283242826954e-10	2.180778979510793e-06	8.597848032101872e-07
Standard	MgCl2	0.1	0.1	20	1	92	neg	7.477872238223749e-06	2.602183071387757e-06	3.736409032449447e-09	4.115886768470864e-09	2.4806754657178245e-06	9.55165814606723e-07
Standard	MgCl2	0.1	0.1	20	1	93	neg	7.481961081290873e-06	2.6049136222140756e-06	4.088843067123937e-09	4.029810665100924e-09	2.484516719913187e-06	7.716474295682494e-07
Standard	MgCl2	0.1	0.1	20	1	94	neg	7.484923168465311e-06	2.6052273339238093e-06	2.9620871744371396e-09	1.1821597971632415e-09	2.3827677214468133e-06	9.073130570807544e-07
Standard	MgCl2	0.1	0.1	20	1	95	neg	7.488445528564729e-06	2.603612451782133e-06	3.5223600994183624e-09	1.8599773010859984e-09	2.3563325203215985e-06	9.147407188774964e-07
Standard	MgCl2	0.1	0.1	20	1	96	neg	7.491578236300187e-06	2.6049104312217817e-06	3.1327077354582837e-09	1.6247982970321902e-09	2.601959481562382e-06	9.276499060010464e-07
Standard	MgCl2	0.1	0.1	20	1	97	neg	7.495922002346806e-06	2.6075548999207975e-06	4.343766046618841e-09	5.037433708270278e-09	2.607158767633769e-06	9.610899857843565e-07
Standard	MgCl2	0.1	0.1	20	1	98	neg	7.497250095210228e-06	2.6082276542414713e-06	1.3280928634220512e-09	2.9776442143073284e-09	2.738618351513728e-06	1.0173771354235116e-06
Standard	MgCl2	0.1	0.1	20	1	99	neg	7.501251170426053e-06	2.6109283059206405e-06	4.0010752158240666e-09	3.966509193528077e-09	2.5930938906513013e-06	1.0902722542247628e-06
Standard	MgCl2	0.1	0.1	20	1	100	neg	7.505836057386292e-06	2.6070751302469323e-06	4.584886960239831e-09	4.219293712189344e-09	2.643430573004934e-06	1.0170391727712146e-06
Standard	MgCl2	0.1	0.1	20	1	101	pos	7.395249522619936e-06	2.578801819504852e-06	-1.1058653476635608e-07	2.9741788645275438e-08	1.6587153393400735e-06	6.486231111993473e-07
Standard	MgCl2	0.1	0.1	20	1	102	pos	7.356074055878578e-06	2.5645087692138e-06	-3.917546674135725e-08	1.5439596033440048e-08	1.2510910744502736e-06	6.333398875533863e-07
Standard	MgCl2	0.1	0.1	20	1	103	pos	7.3334854519960074e-06	2.5616099514983027e-06	-2.258860388257119e-08	2.8996225912697836e-09	1.0158754455123277e-06	4.911591146483658e-07
Standard	MgCl2	0.1	0.1	20	1	104	pos	7.315137425213305e-06	2.558790709968013e-06	-1.834802678270232e-08	3.629345261800161e-09	8.068294314164516e-07	5.03677904357772e-07
Standard	MgCl2	0.1	0.1	20	1	105	pos	7.300967339726915e-06	2.5554457255708827e-06	-1.4170085486389346e-08	4.59752225816836e-09	7.619451642391984e-07	4.3996988481657205e-07
Standard	MgCl2	0.1	0.1	20	1	106	pos	7.291134723165141e-06	2.5550485814292895e-06	-9.832616561775446e-09	4.197613069879075e-09	5.410541289768727e-07	3.875848819246277e-07
Standard	MgCl2	0.1	0.1	20	1	107	pos	7.284252070406937e-06	2.552829088635031e-06	-6.8826527582024e-09	4.957323045731748e-09	5.732563559656918e-07	5.129717366130761e-07
Standard	MgCl2	0.1	0.1	20	1	108	pos	7.2726328256821745e-06	2.546902096605408e-06	-1.1619244724762563e-08	6.182180513840416e-09	4.5852084956386074e-07	3.6046725234266277e-07
Standard	MgCl2	0.1	0.1	20	1	109	pos	7.269553245982965e-06	2.545011555891981e-06	-3.0795796992099107e-09	2.259529583588373e-09	3.088109833071407e-07	3.3259142953795024e-07
Standard	MgCl2	0.1	0.1	20	1	110	pos	7.261350313307848e-06	2.542814680468006e-06	-8.202932675117123e-09	2.2068897498819137e-09	1.3063973347674412e-07	3.1328812853213824e-07
Standard	MgCl2	0.1	0.1	20	1	111	pos	7.2556277549059205e-06	2.5408529357753652e-06	-5.722558401926969e-09	2.4958316628365504e-09	1.1319499036974527e-07	2.0806137938407052e-07
Standard	MgCl2	0.1	0.1	20	1	112	pos	7.250357147642446e-06	2.539993479198581e-06	-5.270607263475358e-09	8.673969295253504e-10	9.093639205663672e-08	3.7077208596668077e-07
Standard	MgCl2	0.1	0.1	20	1	113	pos	7.246962371588799e-06	2.5398960815672864e-06	-3.394776053647478e-09	1.6955931895255506e-09	1.6161827909751204e-07	4.161023048535899e-07
Standard	MgCl2	0.1	0.1	20	1	114	pos	7.242802839497301e-06	2.5346390852481633e-06	-4.159532091497119e-09	5.259155352289805e-09	1.663255224659051e-08	2.576618891202589e-07
Standard	MgCl2	0.1	0.1	20	1	115	pos	7.239087027939721e-06	2.5341631548955033e-06	-3.715811557580965e-09	1.1762735037242496e-09	-1.1898817391637073e-09	2.493666504081951e-07
Standard	MgCl2	0.1	0.1	20	1	116	pos	7.235935461089834e-06	2.5347706353413566e-06	-3.15156684988613e-09	6.390613389516577e-10	8.120382564586343e-08	2.304951950497794e-07
Standard	MgCl2	0.1	0.1	20	1	117	pos	7.233635584425622e-06	2.534109969429968e-06	-2.299876664211549e-09	2.825305106181225e-09	-1.628158364465159e-08	3.565939215194227e-07
Standard	MgCl2	0.1	0.1	20	1	118	pos	7.231081187926731e-06	2.5334502202200293e-06	-2.554396498893027e-09	2.6736311084918626e-09	-5.621277552109365e-08	4.465873684516661e-07
Standard	MgCl2	0.1	0.1	20	1	119	pos	7.2286331539305665e-06	2.5318058805436844e-06	-2.448033996162099e-09	2.0292336863932834e-09	-5.8518436754518786e-08	4.81685855545374e-07
Standard	MgCl2	0.1	0.1	20	1	120	pos	7.226932189202949e-06	2.532681174029538e-06	-1.7009647276191141e-09	2.8616179943631348e-09	-1.8977582601198485e-07	5.4245593665168046e-08
Standard	MgCl2	0.1	0.1	20	1	121	neg	7.284846899292848e-06	2.5474025947061322e-06	5.7914710089899954e-08	1.5320675230290068e-08	4.1668537827856047e-07	4.336850261111248e-07
Standard	MgCl2	0.1	0.1	20	1	122	neg	7.344955270288943e-06	2.5640680689264613e-06	6.010837099609395e-08	1.7334121135399646e-08	8.785305954743664e-07	4.98967611030393e-07
Standard	MgCl2	0.1	0.1	20	1	123	neg	7.379080498397969e-06	2.571553414755313e-06	3.412522810902625e-08	7.682180367324462e-09	1.522259913807453e-06	5.883509693948269e-07
Standard	MgCl2	0.1	0.1	20	1	124	neg	7.403871364684499e-06	2.5781893487803584e-06	2.479086628653134e-08	7.56104283914392e-09	1.693972819995012e-06	6.499320280341461e-07
Standard	MgCl2	0.1	0.1	20	1	125	neg	7.42081935983048e-06	2.584894481890376e-06	1.6947995145980274e-08	8.171068447748056e-09	1.8979622703527975e-06	6.897589411566615e-07
Standard	MgCl2	0.1	0.1	20	1	126	neg	7.435502759933843e-06	2.5902067017531023e-06	1.4683400103364251e-08	5.984743380363468e-09	1.9181006675731227e-06	7.190941756997311e-07
Standard	MgCl2	0.1	0.1	20	1	127	neg	7.445247952123701e-06	2.59167344509247e-06	9.745192189856773e-09	1.480669313162287e-09	1.9815494723806455e-06	7.364730637791835e-07
Standard	MgCl2	0.1	0.1	20	1	128	neg	7.453337968773984e-06	2.5930683289735103e-06	8.090016650282619e-09	2.1597640211268732e-09	1.8717865602178986e-06	7.045182350837907e-07
Standard	MgCl2	0.1	0.1	20	1	129	neg	7.458412533164428e-06	2.5969728533416613e-06	5.074564390443878e-09	5.419859021313155e-09	1.9839525629914394e-06	7.428655943954584e-07
Standard	MgCl2	0.1	0.1	20	1	130	neg	7.469986251551566e-06	2.5986137148199876e-06	1.1573718387137305e-08	3.917113914199759e-09	2.0773405076418905e-06	7.078513419029017e-07
Standard	MgCl2	0.1	0.1	20	1	131	neg	7.47536234891239e-06	2.6008970240505943e-06	5.376097360825295e-09	3.159935385677475e-09	2.087478818364883e-06	7.357149759437201e-07
