Type	Chip	Disp	Electrolyte	Width [s]	Interval [s]	Train pulses #	Resistor	Measure #	Polarization	IDSmed [A]	Std IDS [A]	delIDS [A]	Std delIDS [A]	Gn [S]	Std Gn [S]
Standard	2	2	MgCl2	0.1	0.03	20	0	6	neg	4.529158871946492e-06	4.4350453808046435e-08	9.225885833074308e-09	6.210319514646134e-08	7.444544640753455e-07	6.270165718256957e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	7	neg	4.53919349752141e-06	4.594911448594162e-08	1.0034625574918148e-08	6.386144278844497e-08	7.370481097611868e-07	6.135399374728407e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	8	neg	4.541645012068329e-06	4.2937332929572e-08	2.4515145469194972e-09	6.28882793622713e-08	8.530286272044686e-07	5.985317347334507e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	9	neg	4.551835388610925e-06	4.5118295903778654e-08	1.0190376542595914e-08	6.228382763098168e-08	1.033081481623479e-06	6.196595922318684e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	10	neg	4.555243890536076e-06	4.3942914453574514e-08	3.408501925150631e-09	6.298126988188708e-08	9.611257380169288e-07	6.315516231603653e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	11	neg	4.561932016144965e-06	4.538831492974866e-08	6.688125608889095e-09	6.317498605331237e-08	8.771064419609432e-07	6.638706936296846e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	12	neg	4.564907158055576e-06	4.279568669489806e-08	2.975141910610546e-09	6.238244890872689e-08	9.699426921075182e-07	6.396295013810648e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	13	neg	4.564290236430679e-06	4.266891058734106e-08	-6.169216248963494e-10	6.043266277766009e-08	1.0095997300819243e-06	5.39803315028293e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	14	neg	4.571957418875172e-06	4.3647456998863775e-08	7.667182444492937e-09	6.103881087618081e-08	9.905618551782434e-07	6.060307818820199e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	15	neg	4.576255392407802e-06	4.5978596417046e-08	4.2979735326298404e-09	6.339662318254227e-08	1.021069623068923e-06	5.609312002064211e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	16	neg	4.583435611493769e-06	4.519736104998828e-08	7.180219085967111e-09	6.447350443681956e-08	1.1661146137387357e-06	6.218000173912875e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	17	neg	4.587885015894244e-06	4.26766612577768e-08	4.449404400475032e-09	6.216187627472343e-08	1.2971336338721612e-06	5.704034784111363e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	18	neg	4.592513420220712e-06	4.493758577266367e-08	4.6284043264677174e-09	6.197325254645372e-08	1.3808340394795874e-06	5.998121536810182e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	19	neg	4.59377895367652e-06	4.1293354896788746e-08	1.265533455807599e-09	6.102890932752814e-08	1.2698445695830427e-06	5.704753940603198e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	20	neg	4.594969595927978e-06	4.3273434296832015e-08	1.1906422514584847e-09	5.981413941932445e-08	1.290578695510114e-06	5.961713770356616e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	21	pos	4.692281351026395e-06	5.1428622962810673e-08	9.731175509841705e-08	6.721230077666716e-08	2.204049125624109e-06	6.41600171757678e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	22	pos	4.669736640039446e-06	5.03399019213296e-08	-2.254471098694921e-08	7.196533182929138e-08	1.980174722724792e-06	6.603185051632024e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	23	pos	4.646151708698199e-06	5.053634707376924e-08	-2.358493134124644e-08	7.133041497853178e-08	1.8040442576714936e-06	6.424038143111828e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	24	pos	4.63891343827072e-06	5.11066031162198e-08	-7.238270427479557e-09	7.187355047330882e-08	1.7933509141841866e-06	6.708729978063413e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	25	pos	4.620715387204655e-06	5.105006460549373e-08	-1.819805106606509e-08	7.223568355254827e-08	1.6101421661403236e-06	6.367896952958653e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	26	pos	4.6183148469936e-06	4.859788342904253e-08	-2.400540211055221e-09	7.048307151371802e-08	1.5397209796185702e-06	7.322535871431563e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	27	pos	4.61295753950708e-06	5.121945109331005e-08	-5.357307486519858e-09	7.060585276082137e-08	1.570766467837502e-06	6.54078041756448e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	28	pos	4.60569084737017e-06	4.8685967508202725e-08	-7.266692136909961e-09	7.066650976601116e-08	1.578588423784081e-06	6.783162838027067e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	29	pos	4.597372821990575e-06	4.814485736525649e-08	-8.318025379594474e-09	6.847080197376588e-08	1.2775053010163491e-06	6.701295050011996e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	30	pos	4.595453958700091e-06	5.0841489307987736e-08	-1.918863290484296e-09	7.00198852168091e-08	1.2936827293211935e-06	6.297798124138793e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	31	pos	4.597628063152115e-06	4.954624277879743e-08	2.1741044520240393e-09	7.09907543878058e-08	1.5563088904072878e-06	6.477554568187751e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	32	pos	4.587740491501791e-06	4.739505287412708e-08	-9.887571650323542e-09	6.856472278392758e-08	1.4311348001646088e-06	6.386493594840529e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	33	pos	4.584453108691379e-06	5.052371768541169e-08	-3.287382810412117e-09	6.927436095480408e-08	1.2201410824540335e-06	6.300037672580664e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	34	pos	4.5843450777738334e-06	4.8320468237378676e-08	-1.0803091754581268e-10	6.991075524863611e-08	1.2043085276331332e-06	5.920207986874336e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	35	pos	4.5794943446253455e-06	4.8777802662975836e-08	-4.850733148487899e-09	6.865960736348362e-08	9.395131695397928e-07	6.574393839934746e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	36	pos	4.576084805307801e-06	4.990283648036444e-08	-3.4095393175448403e-09	6.97822837216883e-08	9.905544872709134e-07	6.003304855259846e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	37	pos	4.57850370594315e-06	4.9032546482421316e-08	2.418900635348956e-09	6.996058678525217e-08	1.0674334400145676e-06	6.300161273636154e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	38	pos	4.5783727387060935e-06	4.966312344635299e-08	-1.309672370561487e-10	6.978980186960342e-08	1.3669709936690213e-06	5.99860504061981e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	39	pos	4.573387471396017e-06	5.1149860651471595e-08	-4.985267310076716e-09	7.129329614425649e-08	1.1621006492107947e-06	6.61836415854141e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	40	pos	4.572674967562307e-06	5.3226683877170365e-08	-7.12503833709951e-10	7.381997101885905e-08	1.0622454990932405e-06	6.169589981706444e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	41	neg	4.463228648887707e-06	4.637177055945915e-08	-1.0944631867459977e-07	7.059334941323688e-08	-3.1927836524279765e-08	5.796150399225229e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	42	neg	4.489763711035266e-06	4.7728702395550894e-08	2.6535062147559078e-08	6.654600015915448e-08	2.630807652313701e-07	6.234674224764291e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	43	neg	4.507920863261459e-06	4.420475585774917e-08	1.8157152226193045e-08	6.505451154844124e-08	4.98271198647687e-07	6.172684911505062e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	44	neg	4.517331475994979e-06	4.5690125323928134e-08	9.41061273351976e-09	6.357395687354587e-08	5.331423806181833e-07	5.991245819310572e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	45	neg	4.527843515234054e-06	4.3565602501930377e-08	1.0512039239075358e-08	6.313120681146892e-08	6.252910275339081e-07	6.081105238214648e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	46	neg	4.543875903095795e-06	4.5113150397074524e-08	1.6032387861741034e-08	6.271489504181017e-08	8.285956130758205e-07	5.939299497746353e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	47	neg	4.553166206733294e-06	4.34025171417847e-08	9.290303637498316e-09	6.260171589494955e-08	1.0299867010113488e-06	5.631043117948867e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	48	neg	4.55357137241208e-06	4.456230482517908e-08	4.0516567878597136e-10	6.220592821890125e-08	8.270127635775322e-07	5.921758354234829e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	49	neg	4.562440068411887e-06	4.560782723200568e-08	8.868695999807704e-09	6.376419776141356e-08	9.0641733897842e-07	5.963553976493224e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	50	neg	4.568506440705277e-06	4.380513101684156e-08	6.066372293389577e-09	6.323735769485576e-08	1.0456142798671267e-06	6.022598553916365e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	51	neg	4.574627141096244e-06	4.031085492684793e-08	6.120700390966641e-09	5.953028244797797e-08	1.0454128877723128e-06	5.849189500793819e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	52	neg	4.580476996807192e-06	4.26320848696294e-08	5.849855710948759e-09	5.867247809036759e-08	1.077727211463102e-06	5.796322493306339e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	53	neg	4.58028546290734e-06	4.604996743018412e-08	-1.9153389985233964e-10	6.275423619686805e-08	1.1651085521748036e-06	6.199543212599182e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	54	neg	4.584307959021316e-06	4.525849041926324e-08	4.022496113975649e-09	6.456725528742538e-08	1.042324601076759e-06	6.094047120307605e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	55	neg	4.586763409974991e-06	4.519956460828959e-08	2.4554509536756086e-09	6.396351769414723e-08	1.104603899237876e-06	6.68138681056235e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	56	neg	4.5916722228867e-06	4.180477774525391e-08	4.908812911708929e-09	6.156817427136378e-08	1.3266410521405638e-06	5.519299210419443e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	57	neg	4.591588563584991e-06	4.490343569747585e-08	-8.365930170924123e-11	6.135110414464784e-08	1.1846267363041044e-06	6.341030402673401e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	58	neg	4.591715025981102e-06	4.2977272203886464e-08	1.2646239611142966e-10	6.215596884873005e-08	1.2326662444396406e-06	6.623130909552743e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	59	neg	4.597629569502715e-06	4.287343689459997e-08	5.914543521612359e-09	6.070566297506516e-08	1.259932005599239e-06	6.290736284674212e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	60	neg	4.59938547692218e-06	4.4805664825415234e-08	1.7559074194650746e-09	6.201354038919806e-08	1.3966302521513895e-06	5.807360387062047e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	61	pos	4.692280384688274e-06	5.1901866176469244e-08	9.289490776609457e-08	6.856640075902755e-08	2.5353309352662125e-06	6.996921015159902e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	62	pos	4.667280748549274e-06	5.1904879375348845e-08	-2.4999636139000362e-08	7.340245374352028e-08	2.093508032133406e-06	6.594432557102035e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	63	pos	4.646895931159634e-06	5.1315874356674385e-08	-2.0384817389640372e-08	7.298928321308207e-08	1.73702809429491e-06	7.017208644419956e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	64	pos	4.636245066080846e-06	5.011769044110296e-08	-1.0650865078787321e-08	7.172936536830793e-08	1.7227551992438807e-06	6.325468256244024e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	65	pos	4.625491769161272e-06	5.029093114400236e-08	-1.0753296919574495e-08	7.099972289017056e-08	1.8492517400584407e-06	6.389995355720636e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	66	pos	4.618772919684488e-06	4.868101781428219e-08	-6.718849476783362e-09	6.999299429775274e-08	1.570674011740782e-06	7.026610943786126e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	67	pos	4.608997898003508e-06	4.922241554619799e-08	-9.775021680980837e-09	6.922924012032095e-08	1.4887315612552554e-06	6.569966427226913e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	68	pos	4.607580137871992e-06	4.946368007972024e-08	-1.417760131515996e-09	6.978181596398526e-08	1.5963913636953672e-06	6.818884403442217e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	69	pos	4.6060636407219135e-06	5.0100529347190816e-08	-1.5164971500780664e-09	7.040396784200194e-08	1.608308001973666e-06	6.570221400572316e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	70	pos	4.6016328525411154e-06	5.015227809134769e-08	-4.4307881807981175e-09	7.088944941682508e-08	1.3980600001609091e-06	6.468839628844386e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	71	pos	4.598000728606166e-06	5.002493891543967e-08	-3.6321239349490493e-09	7.08360466940762e-08	1.508775215738248e-06	6.358632374223179e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	72	pos	4.592225323563071e-06	5.0943475822707317e-08	-5.775405043095816e-09	7.139840504095476e-08	1.36340325287639e-06	6.870578635743546e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	73	pos	4.589935713283921e-06	5.084893417670148e-08	-2.2896102791492004e-09	7.197813442848659e-08	1.3959578746041278e-06	6.145093590516006e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	74	pos	4.587790556342951e-06	4.921407969852589e-08	-2.1451569409700203e-09	7.076467867149104e-08	1.409525361958953e-06	6.490873767634306e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	75	pos	4.581707372608435e-06	5.0115599462636245e-08	-6.083183734515967e-09	7.023958250212087e-08	1.3720211921684829e-06	6.906427754887422e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	76	pos	4.580922009722599e-06	4.8605182918813076e-08	-7.853628858364858e-10	6.981430452328995e-08	1.3702197741107436e-06	6.114004675515332e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	77	pos	4.5798753660619695e-06	5.159475087151612e-08	-1.0466436606293428e-09	7.088358148446714e-08	1.2888524814481763e-06	6.250427544059848e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	78	pos	4.582147781206913e-06	5.1514041543521326e-08	2.2724151449438072e-09	7.290894865269597e-08	1.2956206684276508e-06	6.691969168789656e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	79	pos	4.580652131380703e-06	4.8514115168378775e-08	-1.495649826210865e-09	7.076239005798461e-08	1.2705799303580552e-06	6.575806123869662e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	80	pos	4.577553454510053e-06	5.105717350343169e-08	-3.098676870649797e-09	7.04304929468071e-08	1.2843123162674014e-06	6.41886212501486e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	81	neg	4.463412466293449e-06	4.386057455627065e-08	-1.1414098821660361e-07	6.730962016358215e-08	1.917324898570777e-07	6.243501778227716e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	82	neg	4.489667347229443e-06	4.455042790243925e-08	2.625488093599415e-08	6.251792244386096e-08	3.204278644273838e-07	5.940770871663558e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	83	neg	4.5092364047150105e-06	4.4781054296246894e-08	1.9569057485567225e-08	6.316710734372637e-08	7.730445094563225e-07	6.491419223322856e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	84	neg	4.5238145958137466e-06	4.5785843838909633e-08	1.4578191098736109e-08	6.404440896693819e-08	9.020959143388552e-07	6.58082645297052e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	85	neg	4.531027244070174e-06	4.244921445402832e-08	7.212648256427201e-09	6.243620186882851e-08	7.813568687073128e-07	6.270804527075902e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	86	neg	4.54307878783311e-06	4.5392324060718754e-08	1.2051543762936491e-08	6.21482010310628e-08	9.715632697035047e-07	6.148133696175621e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	87	neg	4.550704417738416e-06	4.472076658055504e-08	7.625629905305686e-09	6.372134687203179e-08	9.560701987470116e-07	6.273721032269528e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	88	neg	4.556457540161318e-06	4.440215816019349e-08	5.753122422902379e-09	6.30198271406335e-08	1.113377691396578e-06	6.656730288589273e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	89	neg	4.562791403373012e-06	4.323463990534349e-08	6.333863211693824e-09	6.197407310341606e-08	9.206471123549712e-07	6.134407250871083e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	90	neg	4.564001415019448e-06	4.365332290246115e-08	1.210011646435305e-09	6.14397809905867e-08	1.1025991442093202e-06	6.427127385663381e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	91	neg	4.574706068183331e-06	4.3606384290718784e-08	1.0704653163883512e-08	6.170193960757137e-08	1.3027986721568814e-06	5.955628185825249e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	92	neg	4.57214396476502e-06	4.3068796135250966e-08	-2.562103418311505e-09	6.12897866813848e-08	1.3626670119479378e-06	5.908642307250928e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	93	neg	4.580655939889767e-06	4.522492282323708e-08	8.51197512474755e-09	6.245170009621481e-08	1.3550430841184226e-06	6.119910028360646e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	94	neg	4.581993607644109e-06	4.4791619347326346e-08	1.3376677543419644e-09	6.365204480708794e-08	1.2364740977003746e-06	6.027237626872809e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	95	neg	4.589279640754284e-06	4.4017413901536797e-08	7.286033110174811e-09	6.279985581460345e-08	1.251860054851988e-06	6.58700925445996e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	96	neg	4.589192855064539e-06	4.39865403612782e-08	-8.678568974489159e-11	6.222819665982264e-08	1.4611805377787895e-06	6.511902266937686e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	97	neg	4.593659653551185e-06	4.38430144917661e-08	4.4667984866464394e-09	6.21049567480694e-08	1.608463067142874e-06	5.88751420940244e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	98	neg	4.596062012751645e-06	4.430392507284359e-08	2.402359200459614e-09	6.233015078262969e-08	1.6182919524033104e-06	6.299821343516288e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	99	neg	4.601299963269412e-06	4.5155719871692065e-08	5.237950517766876e-09	6.326038898071103e-08	1.4950564352748138e-06	5.871679974334499e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	100	neg	4.603614684128843e-06	4.4183684184727416e-08	2.314720859430963e-09	6.317623750482816e-08	1.3942526618083255e-06	5.682959585054866e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	101	pos	4.697713691825811e-06	5.366189875589175e-08	9.409900769696833e-08	6.951113095197996e-08	2.2725909130607937e-06	6.791204454672946e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	102	pos	4.671990751603516e-06	5.175102804681721e-08	-2.572294022229556e-08	7.455044119245732e-08	2.0756475359184906e-06	6.679913405276218e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	103	pos	4.653741953575263e-06	5.172354264330345e-08	-1.824879802825223e-08	7.316757319657453e-08	2.070624729318189e-06	6.32696334366458e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	104	pos	4.6429089763933015e-06	5.080438825014074e-08	-1.0832977181961786e-08	7.250110846769635e-08	2.020264443162149e-06	6.532754316238026e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	105	pos	4.632928124692626e-06	5.432777702741267e-08	-9.980851700675822e-09	7.438140373918273e-08	1.8323954795883464e-06	6.741125188874529e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	106	pos	4.623845100582003e-06	4.9476459361874375e-08	-9.083024110622381e-09	7.348079604718145e-08	1.7097029246751995e-06	6.886220874889928e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	107	pos	4.614615107811916e-06	5.05869139145094e-08	-9.229992770087849e-09	7.075984659664825e-08	1.5432690268597988e-06	6.997050304102372e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	108	pos	4.6153480184329965e-06	5.2084366016553316e-08	7.32910621080981e-10	7.26072795437226e-08	1.735836038223083e-06	6.83138117142844e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	109	pos	4.608683653373191e-06	4.847022427686885e-08	-6.664365059805277e-09	7.114874436556319e-08	1.5485389837792044e-06	7.219926369667678e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	110	pos	4.60300108784395e-06	4.9446235634649134e-08	-5.682565529241401e-09	6.924083231654001e-08	1.6112938243687005e-06	6.382418729425866e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	111	pos	4.595633384951725e-06	4.82124113256159e-08	-7.367702892224771e-09	6.906060254781755e-08	1.2954089225540488e-06	6.355189154423666e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	112	pos	4.589322912806892e-06	4.951338826640295e-08	-6.310472144832602e-09	6.910869860914721e-08	1.2709208062359676e-06	6.237610371054239e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	113	pos	4.585747404917129e-06	4.8799143494601154e-08	-3.575507889763685e-09	6.951929245487357e-08	1.301471102480973e-06	7.017413633796276e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	114	pos	4.586057244182484e-06	5.120562567823363e-08	3.098392653555493e-10	7.073452132379248e-08	1.2940013829140855e-06	6.89828228690865e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	115	pos	4.586572913467535e-06	5.108149528252344e-08	5.15669285050535e-10	7.232797011805214e-08	1.2981302280102468e-06	6.328710859643698e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	116	pos	4.579779727009736e-06	5.110105681344028e-08	-6.7931864577985834e-09	7.225397682999128e-08	1.2322888330607243e-06	6.839269389503856e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	117	pos	4.5765325040747484e-06	4.9769366065614036e-08	-3.2472229349878035e-09	7.133237558096284e-08	1.3394954784277929e-06	6.248808655424197e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	118	pos	4.5749017800744696e-06	4.8078288019202066e-08	-1.6307240002788603e-09	6.919907208503912e-08	1.151692324441438e-06	6.232983980722851e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	119	pos	4.573720303824302e-06	4.7708943479824344e-08	-1.1814762501671794e-09	6.773230445524809e-08	1.2756935538720045e-06	5.760575628040782e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	120	pos	4.575458305566826e-06	5.04000027986557e-08	1.7380017425239203e-09	6.939959344308564e-08	1.3177380191069829e-06	6.602399062635143e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	121	neg	4.4589958321239465e-06	4.419923487856841e-08	-1.1646247344287985e-07	6.703530894950332e-08	2.365911972894766e-07	5.852236871664381e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	122	neg	4.4858372802991644e-06	4.4583457105285024e-08	2.6841448175217986e-08	6.277943143506198e-08	2.520885702485918e-07	5.969559883874584e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	123	neg	4.501979844917514e-06	4.470176527585478e-08	1.6142564618349693e-08	6.313424163032613e-08	6.083266598508124e-07	6.307786347078119e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	124	neg	4.517962508998608e-06	4.606306343916378e-08	1.5982664081094237e-08	6.418764392138135e-08	7.22242748332419e-07	6.438769911224681e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	125	neg	4.5288885530681e-06	4.3679969054900174e-08	1.0926044069491644e-08	6.348027654348604e-08	9.366700347219324e-07	6.11662001149634e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	126	neg	4.54251775749981e-06	4.35865287090108e-08	1.3629204431709633e-08	6.170676771261365e-08	7.539777909124713e-07	6.40361499102865e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	127	neg	4.54840971997328e-06	4.215277954170162e-08	5.891962473469903e-09	6.063532227994439e-08	9.728074579027157e-07	6.04467061501904e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	128	neg	4.553240287918924e-06	4.398320493603688e-08	4.830567945644486e-09	6.092108944804514e-08	1.033346921496984e-06	6.251827103126493e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	129	neg	4.561688186299762e-06	4.5096450848452767e-08	8.447898380837552e-09	6.299374727361705e-08	9.533370502956688e-07	5.992822141448762e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	130	neg	4.568971448293269e-06	4.3074272132034007e-08	7.2832619935070406e-09	6.236251116521399e-08	1.2366343842354976e-06	6.027664183428895e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	131	neg	4.568849774955196e-06	4.523168147277563e-08	-1.216733380724066e-10	6.246037086472635e-08	1.1340059154782306e-06	5.902590729278315e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	132	neg	4.572207430442177e-06	4.3513546267581615e-08	3.357655486980485e-09	6.27641117011593e-08	1.3736674067085685e-06	6.132336556085577e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	133	neg	4.569685856381512e-06	4.502889476840476e-08	-2.521574060664596e-09	6.2618128947175e-08	1.3494221424543989e-06	6.3540908515616e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	134	neg	4.578239128250061e-06	4.3938549444938254e-08	8.55327186854908e-09	6.291420738902583e-08	1.2890570053799026e-06	5.881498153859801e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	135	neg	4.581040172979556e-06	4.2687697956663976e-08	2.801044729494606e-09	6.126039245846092e-08	1.354084218502243e-06	6.42439828034453e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	136	neg	4.588383418990816e-06	4.128561745030341e-08	7.343246011259907e-09	5.938637693185341e-08	1.437869139788948e-06	5.676679424037228e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	137	neg	4.5893895759263614e-06	4.1939732746645254e-08	1.0061569355457323e-09	5.8851027103295536e-08	1.3964516103061293e-06	5.816946910803645e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	138	neg	4.586470026879397e-06	4.458102957417891e-08	-2.9195490469646757e-09	6.12079192650252e-08	1.4909569730874177e-06	6.256840157530555e-07
Standard	2	2	MgCl2	0.1	0.03	20	0	139	neg	4.596580538418493e-06	4.2459322419926027e-08	1.0110511539096478e-08	6.15651058494424e-08	1.4463238077822905e-06	5.634748145731471e-07
Standard	2	2	MgCl2	0.1	0.03	20	1	1	neg	4.419402586108845e-06	6.147055796553792e-09	0.0	0.0	0.0	1.1511652184513524e-07
Standard	2	2	MgCl2	0.1	0.03	20	1	2	neg	4.473695142337419e-06	7.22121917402557e-09	5.4292556228574547e-08	9.483264275831405e-09	5.329480877434934e-07	1.530870066700718e-07
Standard	2	2	MgCl2	0.1	0.03	20	1	3	neg	4.512286565727663e-06	8.316250278251106e-09	3.8591423390244024e-08	1.1013901445438222e-08	1.0514287471481367e-06	1.4512580934489836e-07
Standard	2	2	MgCl2	0.1	0.03	20	1	4	neg	4.537258178061165e-06	9.697076900494742e-09	2.4971612333501983e-08	1.2774714051775106e-08	1.1937322596618897e-06	1.4426897529798137e-07
Standard	2	2	MgCl2	0.1	0.03	20	1	5	neg	4.557533102911293e-06	1.0096645327859124e-08	2.027492485012772e-08	1.399912666171316e-08	1.577562650065145e-06	1.4227355920982566e-07
Standard	2	2	MgCl2	0.1	0.03	20	1	6	neg	4.572913695710668e-06	1.0316535745733416e-08	1.5380592799374426e-08	1.4435136184656341e-08	1.6317701208768648e-06	1.7416641170041454e-07
