Type	Chip	Disp	Electrolyte	Potential [V]	Width [s]	VDS [V]	IDSant (5sp 1sa) [A]	Std IDSant [A]	IDSdep (5sp 10sd) [A]	Std IDSdep [A]	delIDS [A]	Std del IDS [A]	RatioIDS	Std RazIDS
Standard	2	1	KCl	-0.4	0.01	0.4	1.80824895241904e-05	1.8547696724448825e-07	1.810199572171135e-05	1.7935613372753305e-07	1.9506197520949737e-08	2.580122634370345e-07	1.0010787340700436	0.0142765813336528
Standard	2	1	KCl	0.5	0.01	0.4	1.7903043302678925e-05	1.857090955018833e-07	1.7970947021191517e-05	1.855325088390792e-07	6.79037185125921e-08	2.6250748558517453e-07	1.003792858977358	0.0146905893497882
Standard	2	1	KCl	-0.5	0.01	0.4	1.7812061135545782e-05	1.8150388829154617e-07	1.77748826469412e-05	1.8603103402053898e-07	-3.7178488604582624e-08	2.599061505307272e-07	0.997912735178615	0.014576736788942
Standard	2	1	KCl	0.1	0.1	0.4	1.84873361277445e-05	6.115170244707539e-08	1.856506966067865e-05	6.081960011118648e-08	7.773353293414456e-08	8.624705484745714e-08	1.0042046908433435	0.0046750679997678
Standard	2	1	KCl	-0.1	0.1	0.4	1.844586347305388e-05	6.195862557476377e-08	1.8540465868263456e-05	5.966270001177133e-08	9.460239520957397e-08	8.601458629679264e-08	1.0051286509491828	0.0046755069054041
Standard	2	1	KCl	0.2	0.1	0.4	1.833891077844314e-05	5.9055804825544694e-08	1.842469341317367e-05	5.69675821544757e-08	8.57826347305316e-08	8.205421073972845e-08	1.0046776297549451	0.0044851763980433
Standard	2	1	KCl	-0.2	0.1	0.4	1.826559461077842e-05	5.518650841372565e-08	1.834740718562877e-05	5.994087276861664e-08	8.181257485035065e-08	8.147673863847092e-08	1.0044790534660215	0.0044698443810484
Standard	2	1	KCl	0.3	0.1	0.4	1.818309900199602e-05	6.055240588946044e-08	1.82611243512974e-05	6.110058498761172e-08	7.80253493013814e-08	8.60225281239184e-08	1.0042910919251342	0.0047409755433614
Standard	2	1	KCl	-0.3	0.1	0.4	1.81091011976048e-05	6.8971914853532e-08	1.82018508982036e-05	5.8540921962261495e-08	9.274970059879668e-08	9.04663726627439e-08	1.0051217175047351	0.0050105183217237
Standard	2	1	KCl	0.4	0.1	0.4	1.8056539121756465e-05	5.83555165038162e-08	1.8153550499001988e-05	5.72835098850488e-08	9.701137724552622e-08	8.177265319883934e-08	1.0053726451448626	0.0045411076246047
Standard	2	1	KCl	-0.4	0.1	0.4	1.802998882235529e-05	6.124697016841233e-08	1.7964745908183624e-05	5.518875762529503e-08	-6.52429141716642e-08	8.24438616455704e-08	0.9963814223727764	0.0045634720642287
Standard	2	1	KCl	0.5	0.1	0.4	1.7848466267465063e-05	5.552029574705394e-08	1.7997509980039895e-05	5.2486341653801846e-08	1.4904371257483124e-07	7.640235140386683e-08	1.0083505053230548	0.0042995245547534
Standard	2	1	KCl	-0.5	0.1	0.4	1.786236027944112e-05	6.954437920581175e-08	1.7799563273453088e-05	5.605233562005319e-08	-6.279700598803227e-08	8.932124611527106e-08	0.9964843948388888	0.0049898792509363
Standard	2	1	KCl	0.1	1.0	0.4	1.7844436e-05	3.9956863270894826e-08	1.7892126e-05	2.0472009861151652e-08	4.7689999999998874e-08	4.4896036687040353e-08	1.00267254173794	0.0025212957960716
Standard	2	1	KCl	-0.1	1.0	0.4	1.7809872e-05	3.381169970194765e-08	1.7921926000000003e-05	2.4324681427114708e-08	1.120540000000027e-07	4.16523848448718e-08	1.0062916791316638	0.0023484310708087
Standard	2	1	KCl	0.2	1.0	0.4	1.7760983999999998e-05	2.7050929743726386e-08	1.7866616e-05	3.0607417801732263e-08	1.0563200000000205e-07	4.084809450255688e-08	1.00594741822863	0.0023058865418483
Standard	2	1	KCl	-0.2	1.0	0.4	1.7743587999999994e-05	3.241496656087805e-08	1.7822502e-05	2.32917475970016e-08	7.891400000000528e-08	3.9915354981075545e-08	1.0044474657549536	0.0022561681585421
Standard	2	1	KCl	0.3	1.0	0.4	1.7728801999999998e-05	2.029237808053196e-08	1.7814391999999998e-05	2.6154625298210626e-08	8.559000000000066e-08	3.310355015180476e-08	1.0048277373733432	0.0018706110830968
Standard	2	1	KCl	-0.3	1.0	0.4	1.7676119999999996e-05	4.480671414702324e-08	1.7711642e-05	2.3907355968148277e-08	3.5522000000003486e-08	5.0785857303395065e-08	1.002009603917602	0.0028776291201207
Standard	2	1	KCl	0.4	1.0	0.4	1.7611756e-05	2.9779085661872877e-08	1.7779578e-05	1.851543525972735e-08	1.678220000000022e-07	3.5065870668134245e-08	1.0095289759862676	0.0020047501473502
Standard	2	1	KCl	-0.4	1.0	0.4	1.7633446e-05	3.838413899686471e-08	1.7600305999999998e-05	1.6337141982711556e-08	-3.3140000000000845e-08	4.171623586439585e-08	0.9981206169230904	0.0023619812615795
Standard	2	1	KCl	0.5	1.0	0.4	1.7454143999999996e-05	3.417720424194974e-08	1.7734054e-05	2.795151932638104e-08	2.799100000000046e-07	4.415165594232e-08	1.01603687926489	0.0025539654055427
Standard	2	1	KCl	-0.5	1.0	0.4	1.7548564e-05	1.783316973667705e-08	1.7445803999999992e-05	2.790354348063191e-08	-1.0276000000000917e-07	3.3115399463582655e-08	0.9941442502075948	0.0018838738707262
Standard	2	1	KCl	0.1	10.0	0.4	1.7292841716566875e-05	5.525194002247792e-08	1.7425551097804388e-05	5.8127191432172455e-08	1.3270938123751278e-07	8.019692799627626e-08	1.0076742378963877	0.0046545063932791
Standard	2	1	KCl	-0.1	10.0	0.4	1.7296768263473067e-05	6.252038684124099e-08	1.7449414371257506e-05	5.578811982002893e-08	1.5264610778443948e-07	8.379208246506543e-08	1.0088251230206278	0.0048682253093896
Standard	2	1	KCl	0.2	10.0	0.4	1.7268691417165673e-05	6.366552682722112e-08	1.745469560878244e-05	6.105735615532883e-08	1.8600419161676803e-07	8.821167749717884e-08	1.0107711804631516	0.0051369196233546
Standard	2	1	KCl	-0.2	10.0	0.4	1.72090616766467e-05	6.404528716762259e-08	1.7386647305389234e-05	5.5118310729961e-08	1.775856287425334e-07	8.449749692214427e-08	1.0103193092150704	0.0049392306526752
Standard	2	1	KCl	0.3	10.0	0.4	1.7174491616766476e-05	5.624253630110255e-08	1.7418745508982033e-05	5.5561965811069255e-08	2.442538922155567e-07	7.905918627440624e-08	1.0142218994113985	0.0046365390107077
Standard	2	1	KCl	-0.3	10.0	0.4	1.7198926147704596e-05	5.8045011628305616e-08	1.733260998003993e-05	5.4009321234390584e-08	1.336838323353352e-07	7.928575001303657e-08	1.0077728011148637	0.0046291637804563
Standard	2	1	KCl	0.4	10.0	0.4	1.7138540518962096e-05	5.45498800633892e-08	1.7459310379241528e-05	5.637158869551134e-08	3.207698602794319e-07	7.84438998710929e-08	1.0187162880015677	0.00461867119912
Standard	2	1	KCl	-0.4	10.0	0.4	1.727701976047905e-05	5.410975724157786e-08	1.7454696606786434e-05	5.773119441396553e-08	1.776768463073833e-07	7.912494320507011e-08	1.010283998558236	0.0046018653966736
Standard	2	1	KCl	0.5	10.0	0.4	1.7182008982035943e-05	5.425693927196495e-08	1.7776955688622732e-05	5.581580128041559e-08	5.949467065867895e-07	7.784098619452697e-08	1.0346261433810688	0.0046072582077625
Standard	2	1	KCl	-0.5	10.0	0.4	1.7455575249501006e-05	5.5413269766254185e-08	1.751301497005987e-05	5.971572318451042e-08	5.7439720558863624e-08	8.146531815218508e-08	1.003290623181296	0.0046741203450841
Standard	2	1	KCl	0.1	40.0	0.4	1.7237565873015876e-05	3.028705112802751e-08	1.735867698412699e-05	2.7017864201889413e-08	1.2111111111111353e-07	4.058657970393034e-08	1.007025998450321	0.002363768890005
Standard	2	1	KCl	-0.1	40.0	0.4	1.7159042063492066e-05	3.3452170878852304e-08	1.729499523809523e-05	2.5316877713155282e-08	1.359531746031652e-07	4.195225898149936e-08	1.0079231214714732	0.0024572412628345
Standard	2	1	KCl	0.2	40.0	0.4	1.7066513492063498e-05	4.092641270021037e-08	1.7253269047619045e-05	2.6265120488695814e-08	1.867555555555472e-07	4.8629495275950073e-08	1.0109428065458357	0.002871529740682
Standard	2	1	KCl	-0.2	40.0	0.4	1.7132749206349227e-05	2.4687638189285744e-08	1.743889603174601e-05	3.298874814428378e-08	3.061468253967844e-07	4.120360401096082e-08	1.0178691009661969	0.0024204770357759
Standard	2	1	KCl	0.3	40.0	0.4	1.701182857142858e-05	2.7285855257676125e-08	1.7437861111111113e-05	3.0236542056848544e-08	4.260325396825326e-07	4.0727955665591947e-08	1.025043312533613	0.0024211905361585
Standard	2	1	KCl	-0.3	40.0	0.4	1.7248636507936515e-05	3.479234767169252e-08	1.767845476190477e-05	5.0851884696074425e-08	4.298182539682533e-07	6.16151088098591e-08	1.0249189699006345	0.0036007945127695
Standard	2	1	KCl	0.4	40.0	0.4	1.7188465873015884e-05	3.507293922715543e-08	1.7948284920634915e-05	3.0083726012474835e-08	7.598190476190312e-07	4.6207592848204e-08	1.044205169514975	0.0027573808528424
Standard	2	1	KCl	-0.4	40.0	0.4	1.7622926190476186e-05	2.85153802108871e-08	1.788271904761904e-05	4.9470517627024214e-08	2.597928571428533e-07	5.7100429270340574e-08	1.01474175482181	0.0032520997229577
Standard	2	1	KCl	0.5	40.0	0.4	1.7218267460317474e-05	3.367302975228705e-08	1.859844126984125e-05	5.0851851128298294e-08	1.3801738095237807e-06	6.099002947919456e-08	1.080157531104952	0.003631071749401
Standard	2	1	KCl	-0.5	40.0	0.4	1.804440238095239e-05	3.963249871362799e-08	1.7721407142857133e-05	6.984023846301936e-08	-3.229952380952557e-07	8.030189202538836e-08	0.98209997586641	0.00443096645124
Standard	2	2	MgCl2	0.1	0.01	0.1	2.855732738904426e-06	2.0302749607434e-07	2.817215037984798e-06	2.08312885435269e-07	-3.85177009196283e-08	2.908855830057304e-07	0.9865121478649276	0.1011932688078805
Standard	2	2	MgCl2	-0.1	0.01	0.1	2.789107197121142e-06	2.0704186399494373e-07	2.798478116753294e-06	2.0301952986609986e-07	9.370919632152051e-09	2.899711415874914e-07	1.0033598277046591	0.1041438035661037
Standard	2	2	MgCl2	0.2	0.01	0.1	2.784059496201507e-06	2.062116881835422e-07	2.7800415233906364e-06	2.006604798599816e-07	-4.017972810870418e-09	2.877288454798103e-07	0.9985567934821966	0.1032720853214544
Standard	2	2	MgCl2	-0.2	0.01	0.1	2.7686638544582065e-06	2.1085707805036327e-07	2.7599555417832825e-06	2.0065193459181045e-07	-8.708312674924e-09	2.910702771142618e-07	0.996854687628149	0.1049568342625972
Standard	2	2	MgCl2	0.3	0.01	0.1	2.758706789284282e-06	2.085132967732448e-07	2.777758300679717e-06	2.0571147236173026e-07	1.9051511395435135e-08	2.929078435147789e-07	1.0069059573382129	0.1065479922157761
Standard	2	2	MgCl2	-0.3	0.01	0.1	2.740474978008787e-06	2.0951345611022097e-07	2.7260039424230217e-06	2.065015105813298e-07	-1.4471035585765311e-08	2.941747136713497e-07	0.9947195155212548	0.1070572822149405
Standard	2	2	MgCl2	0.4	0.01	0.1	2.727638960415821e-06	2.058966260419998e-07	2.7311851019592117e-06	2.0429078235426961e-07	3.5461415433898794e-09	2.900485207174804e-07	1.0013000773177287	0.1064065314901999
Standard	2	2	MgCl2	-0.4	0.01	0.1	2.712734282287082e-06	2.0262864414690988e-07	2.7316190003998357e-06	2.032946728818059e-07	1.8884718112753412e-08	2.870315164767373e-07	1.0069615067852618	0.106176656700771
Standard	2	2	MgCl2	0.5	0.01	0.1	2.7081489044382188e-06	2.0576183277352257e-07	2.775808784486197e-06	2.0295072672025905e-07	6.765988004797843e-08	2.8901025812693975e-07	1.024983810874319	0.108078425655413
Standard	2	2	MgCl2	-0.5	0.01	0.1	2.679616857257095e-06	2.010751827406841e-07	2.7046549940023896e-06	1.997856409798513e-07	2.5038136745294585e-08	2.834528734303633e-07	1.0093439241798636	0.1062796544089357
Standard	2	2	MgCl2	0.6	0.01	0.1	2.6721572491003538e-06	1.9988480319791737e-07	2.6861325029987903e-06	2.0041431773137282e-07	1.3975253898436529e-08	2.830544705550538e-07	1.0052299519061394	0.1062039512538827
Standard	2	2	MgCl2	-0.6	0.01	0.1	2.6917093842463e-06	1.9887469254809885e-07	2.692977189124346e-06	2.015705155779862e-07	1.267804878046197e-09	2.8316393853468705e-07	1.0004710036252302	0.1052229991242907
Standard	2	2	MgCl2	0.7	0.01	0.1	2.683148696521384e-06	1.9690367611149457e-07	2.7124577648940365e-06	2.0037422399441007e-07	2.93090683726523e-08	2.8092861603543056e-07	1.010923385800664	0.10526450626264
Standard	2	2	MgCl2	-0.7	0.01	0.1	2.7436209476209443e-06	1.9958953382525086e-07	2.7115474210315784e-06	2.0053439181732817e-07	-3.207352658936592e-08	2.82931129984183e-07	0.9883097821449506	0.1025251096339691
Standard	2	2	MgCl2	0.8	0.01	0.1	2.749588488604549e-06	2.0145480744394038e-07	2.746352115153932e-06	2.0155952409797917e-07	-3.236373450617656e-09	2.849741763684544e-07	0.998822960794304	0.1035815363625419
Standard	2	2	MgCl2	-0.8	0.01	0.1	2.713763802479002e-06	1.975960101379963e-07	2.7357419152339048e-06	1.9630862564413801e-07	2.1978112754902625e-08	2.785341266788425e-07	1.0080987566916568	0.1030567447108152
Standard	2	2	MgCl2	0.1	0.1	0.1	3.3686734930139654e-06	5.8802060361644256e-08	3.4028420758483e-06	6.047611351667885e-08	3.4168582834334433e-08	8.435071196413628e-08	1.010143037876836	0.0251634868972695
Standard	2	2	MgCl2	-0.1	0.1	0.1	3.3448312574850275e-06	6.037582237133972e-08	3.375193173652693e-06	6.052135091443174e-08	3.036191616766602e-08	8.548727299150062e-08	1.0090772639426049	0.0256740038790583
Standard	2	2	MgCl2	0.2	0.1	0.1	3.353659101796404e-06	6.168071470882625e-08	3.4085528343313323e-06	6.101077215009246e-08	5.489373253492822e-08	8.675727569110333e-08	1.0163683102154075	0.0260843285551145
Standard	2	2	MgCl2	-0.2	0.1	0.1	3.4014144510978037e-06	6.27886744687933e-08	3.4071965668662646e-06	6.080201265575035e-08	5.782115768461361e-09	8.740310283129611e-08	1.0016999150946146	0.0257186568201531
Standard	2	2	MgCl2	0.3	0.1	0.1	3.377857944111771e-06	6.100159791320925e-08	3.400343832335325e-06	6.105995820899188e-08	2.2485888223554283e-08	8.631056392150784e-08	1.0066568483919671	0.0256369703289254
Standard	2	2	MgCl2	-0.3	0.1	0.1	3.331149760479037e-06	6.395934244457578e-08	3.3625107984031894e-06	6.467213911230455e-08	3.136103792415216e-08	9.09575893661644e-08	1.009414478537177	0.0274325722212491
Standard	2	2	MgCl2	0.4	0.1	0.1	3.3211323353293403e-06	6.712347541609657e-08	3.33390976047904e-06	6.315829291187741e-08	1.2777425149699378e-08	9.216577952514601e-08	1.0038473098508531	0.0278079934883273
Standard	2	2	MgCl2	-0.4	0.1	0.1	3.361915988023947e-06	6.594945069120626e-08	3.3915157485029944e-06	6.379056209259023e-08	2.9599760479047613e-08	9.17527430574174e-08	1.008804431932413	0.0274162059679865
Standard	2	2	MgCl2	0.5	0.1	0.1	3.385662534930136e-06	6.05296162631258e-08	3.3979641317365247e-06	6.430711201332718e-08	1.2301596806389069e-08	8.831330081282133e-08	1.003633438560244	0.0261290617485109
Standard	2	2	MgCl2	-0.5	0.1	0.1	3.4400800598802367e-06	6.381998663582131e-08	3.436273233532928e-06	6.695558751533252e-08	-3.806826347308767e-09	9.249887239161222e-08	0.9988933901882966	0.0268744208599642
Standard	2	2	MgCl2	0.6	0.1	0.1	3.415714770459077e-06	6.525656322085316e-08	3.4303956287425066e-06	6.21053092694489e-08	1.4680858283429361e-08	9.008600603229729e-08	1.004298034019233	0.0264335255626617
Standard	2	2	MgCl2	-0.6	0.1	0.1	3.484195109780436e-06	5.94711234116014e-08	3.458877664670652e-06	6.501116112434343e-08	-2.5317445109783584e-08	8.810939558624418e-08	0.9927336316388496	0.0252047578037304
Standard	2	2	MgCl2	0.7	0.1	0.1	3.4835525948103744e-06	6.127049563087841e-08	3.4673487225548864e-06	6.340682753745744e-08	-1.6203872255488023e-08	8.817312182983179e-08	0.9953484634394132	0.0252544819011639
Standard	2	2	MgCl2	-0.7	0.1	0.1	3.4558793413173567e-06	6.408798663217045e-08	3.4734873253492964e-06	6.315565357457666e-08	1.7607984031939713e-08	8.9977256065059e-08	1.0050950806706196	0.0261033785879295
Standard	2	2	MgCl2	0.8	0.1	0.1	3.4452434530938085e-06	6.251402893952918e-08	3.475248303393207e-06	6.593269186159309e-08	3.0004850299398355e-08	9.085771112221612e-08	1.0087090653267057	0.0264809048172087
Standard	2	2	MgCl2	-0.8	0.1	0.1	3.5211473852295306e-06	6.088668774493579e-08	3.435725908183632e-06	6.375867376462244e-08	-8.542147704589897e-08	8.816097336561609e-08	0.975740442617022	0.0247497168904166
Standard	2	2	MgCl2	0.1	1.0	0.1	3.4787644e-06	1.7645741598794594e-08	3.4813872e-06	2.166936999734036e-08	2.622799999999893e-09	2.7945192657290173e-08	1.0007539458550283	0.0080354953645795
Standard	2	2	MgCl2	-0.1	1.0	0.1	3.5107125999999992e-06	1.9004055508104112e-08	3.4918771999999986e-06	1.9836935765672872e-08	-1.8835400000000653e-08	2.7471041959243807e-08	0.9946348784004704	0.0078048562325873
Standard	2	2	MgCl2	0.2	1.0	0.1	3.5119053999999995e-06	2.085936497066949e-08	3.4959295999999992e-06	1.7666342605678976e-08	-1.5975800000000238e-08	2.7335192848063496e-08	0.9954509594706052	0.0077629800646104
Standard	2	2	MgCl2	-0.2	1.0	0.1	3.4706588e-06	1.6156516173270213e-08	3.5324108e-06	2.2778537323810792e-08	6.17519999999995e-08	2.7926596238521146e-08	1.0177925873900366	0.0080946833574139
Standard	2	2	MgCl2	0.3	1.0	0.1	3.4487257999999997e-06	2.1840908078041722e-08	3.489493399999999e-06	2.3846844108149195e-08	4.076759999999989e-08	3.2337242300354526e-08	1.011821061564245	0.009427301837525
Standard	2	2	MgCl2	-0.3	1.0	0.1	3.4682746e-06	2.598350019704421e-08	3.501175999999998e-06	2.7061610432191132e-08	3.290139999999802e-08	3.751630367818067e-08	1.0094863884191865	0.0108663367810061
Standard	2	2	MgCl2	0.4	1.0	0.1	3.5011746000000006e-06	1.6554824466059572e-08	3.5011756e-06	2.5288774646116057e-08	9.999999989688125e-13	3.022555766572532e-08	1.0000002856184318	0.0086329771315874
Standard	2	2	MgCl2	-0.4	1.0	0.1	3.5185812000000005e-06	2.4840233874478212e-08	3.5195354e-06	2.2538450973518876e-08	9.541999999995307e-10	3.354130276576163e-08	1.0002711888530524	0.0095340394456666
Standard	2	2	MgCl2	0.5	1.0	0.1	3.5085669999999995e-06	2.2393061812689672e-08	3.561260800000001e-06	1.831026787218087e-08	5.269380000000159e-08	2.8926028536561318e-08	1.015018610161927	0.0083188267777631
Standard	2	2	MgCl2	-0.5	1.0	0.1	3.51262e-06	2.6451264234282584e-08	3.5500546e-06	2.5827330422935862e-08	3.743459999999957e-08	3.69691814403206e-08	1.0106571732780658	0.0105822429145329
Standard	2	2	MgCl2	0.6	1.0	0.1	3.5436186e-06	1.6300775868601013e-08	3.5960671999999977e-06	2.0940296768066543e-08	5.24485999999977e-08	2.6536980285124063e-08	1.0148008592121054	0.0075306808397481
Standard	2	2	MgCl2	-0.6	1.0	0.1	3.5340788000000004e-06	3.8701374475407396e-08	3.5469548e-06	2.851863280920243e-08	1.2875999999999248e-08	4.8073993006529345e-08	1.0036433822584825	0.0136351173198911
Standard	2	2	MgCl2	0.7	1.0	0.1	3.4987911999999984e-06	2.032937380607044e-08	3.636120799999999e-06	2.2138993749601505e-08	1.3732960000000016e-07	3.00569207270445e-08	1.039250584601905	0.0087465241590786
Standard	2	2	MgCl2	-0.7	1.0	0.1	3.6227687999999993e-06	1.9896788238408734e-08	3.637312599999999e-06	2.228899168300116e-08	1.4543799999999673e-08	2.9877773217711107e-08	1.004014553730285	0.0082619198877881
Standard	2	2	MgCl2	0.8	1.0	0.1	3.561737399999999e-06	2.363148201196093e-08	3.7791735999999993e-06	2.885131268969174e-08	2.1743620000000026e-07	3.7294036869183264e-08	1.061047790889918	0.0107319739243589
Standard	2	2	MgCl2	-0.8	1.0	0.1	3.8108839999999977e-06	2.4730896812345014e-08	3.696204399999999e-06	3.375155483402633e-08	-1.1467959999999879e-07	4.184237936419418e-08	0.9699073495808324	0.0108654217201599
Standard	2	2	MgCl2	0.1	10.0	0.1	3.5408967664670563e-06	6.255388708244561e-08	3.5840359281437057e-06	6.072401667039844e-08	4.3139161676649446e-08	8.718024426273526e-08	1.0121831175890768	0.0247758355550057
Standard	2	2	MgCl2	-0.1	10.0	0.1	3.610328702594798e-06	6.12778651562975e-08	3.5714248702594763e-06	6.51648296908166e-08	-3.89038323353218e-08	8.945072267313726e-08	0.989224296306494	0.024651405948298
Standard	2	2	MgCl2	0.2	10.0	0.1	3.6085916766467e-06	5.875713265283829e-08	3.539897425149697e-06	6.255622617099662e-08	-6.86942514970028e-08	8.582355195597606e-08	0.9809636950776216	0.0235719910928548
Standard	2	2	MgCl2	-0.2	10.0	0.1	3.620369780439117e-06	6.726107419118198e-08	3.653039141716561e-06	6.336152981945646e-08	3.266936127744421e-08	9.2405278866597e-08	1.0090237636646833	0.0256460002512644
Standard	2	2	MgCl2	0.3	10.0	0.1	3.609638762475047e-06	6.220052904007719e-08	3.617419161676641e-06	6.105129831621772e-08	7.780399201594158e-09	8.715599141172851e-08	1.002155450922812	0.0241718713234345
Standard	2	2	MgCl2	-0.3	10.0	0.1	3.542300459081828e-06	6.226307270918154e-08	3.624938323353286e-06	5.6570431728803656e-08	8.263786427145837e-08	8.412433636690433e-08	1.0233288692548903	0.0240535768586321
Standard	2	2	MgCl2	0.4	10.0	0.1	3.615682275449091e-06	5.8240261500202606e-08	3.6414276047904136e-06	6.105722611985826e-08	2.5745329341322543e-08	8.437957644515339e-08	1.0071204623028236	0.0234164213837024
Standard	2	2	MgCl2	-0.4	10.0	0.1	3.599621077844302e-06	6.570631659160275e-08	3.664769580838321e-06	5.990519565800571e-08	6.5148502994019e-08	8.891542333509904e-08	1.0180987113879871	0.024946455507738
