Type	Chip	Disp	Electrolyte	Potential [V]	Period [s]	A1_first [A]	A2_first [A]	Rat_first	A1_last [A]	A2_last [A]	Rat_last
Enode	2	1	KCl	0.8	0.5	-1.6097366e-05	-1.5417865999999997e-05	0.9577881250882908	2.1763534e-05	2.2144934000000005e-05	1.0175247273719426
Enode	2	1	KCl	0.8	0.3	-1.30237726e-05	-1.2594622599999998e-05	0.9670487182799858	1.8626247400000003e-05	1.8709747400000003e-05	1.004482921235117
Enode	2	1	KCl	0.8	0.2	-3.055889333333332e-06	-2.1618173333333315e-06	0.7074265778385516	8.555112666666668e-06	9.151112666666669e-06	1.0696659440058809
Enode	2	1	KCl	0.8	0.18	-6.277561266666664e-06	-5.037781266666664e-06	0.8025061090867993	1.1448818733333337e-05	1.2342918733333336e-05	1.078095393142772
Enode	2	1	KCl	0.8	0.15	-1.5123362999999995e-05	-1.0664942999999998e-05	0.7051965227575374	2.1760037000000003e-05	2.3250137e-05	1.068478743855077
Enode	2	1	KCl	0.8	0.14	-1.828488893333333e-05	-1.661598893333333e-05	0.9087279115511828	2.436821106666667e-05	2.4415911066666668e-05	1.0019574682716552
Enode	2	1	KCl	0.8	0.12	-1.8008905369127516e-05	-1.6208905369127516e-05	0.9000494498079977	2.4012394630872485e-05	2.4393794630872484e-05	1.0158834637637364
Enode	2	1	KCl	0.8	0.11	-1.762345832214765e-05	-1.5942558322147647e-05	0.904621444368408	2.426674167785235e-05	2.426674167785235e-05	1.0
Enode	2	1	KCl	0.8	0.105	-1.4632919333333332e-05	-1.4549519333333332e-05	0.9943005221241112	2.0998680666666668e-05	2.4300780666666668e-05	1.1572527366084364
Enode	2	1	KCl	0.8	0.102	-1.83290567114094e-05	-1.3310356711409396e-05	0.7261888552684777	2.4288343288590603e-05	2.4848543288590605e-05	1.0230645620141228
Enode	2	1	KCl	0.8	0.101	-1.5146012666666664e-05	-1.1069062666666664e-05	0.7308235448018243	2.0664487333333336e-05	2.3871187333333337e-05	1.1551792671298144
Enode	2	2	MgCl2	-0.5	2.1	7.495946979865773e-06	6.589946979865774e-06	0.8791346840587948	-4.532273020134226e-06	-4.234253020134226e-06	0.9342449144885862
Enode	2	2	MgCl2	-0.5	1.6	6.939327046979868e-06	5.783027046979867e-06	0.8333700094877001	-5.0411929530201326e-06	-4.015992953020133e-06	0.7966354373748357
Enode	2	2	MgCl2	-0.5	1.1	6.531631409395977e-06	5.792531409395978e-06	0.8868429717364672	-4.519068590604022e-06	-3.5296385906040222e-06	0.7810544407187783
Enode	2	2	MgCl2	-0.5	0.85	5.52377637583893e-06	6.07217637583893e-06	1.0992799061161689	-4.40634362416107e-06	-2.22481362416107e-06	0.5049115125660804
Enode	2	2	MgCl2	-0.5	0.6	5.927741946308727e-06	6.273441946308728e-06	1.058319002940955	-2.881828053691273e-06	-2.154648053691273e-06	0.7476671104410375
Enode	2	2	MgCl2	-0.5	0.5	6.027207533333338e-06	6.706707533333337e-06	1.1127387759990075	-2.448562466666663e-06	-2.317432466666663e-06	0.9464461283773116
Enode	2	2	MgCl2	-0.5	0.3	7.862981933333333e-06	1.2833981933333334e-05	1.6322029024289844	-2.1029280666666664e-06	-3.688418066666666e-06	1.7539440008108058
Enode	2	2	MgCl2	-0.5	0.2	1.2321295400000005e-05	1.2571695400000005e-05	1.0203225384889318	-8.993304599999996e-06	-8.516464599999997e-06	0.9469783331924508
Enode	2	2	MgCl2	-0.5	0.18	1.2271453800000009e-05	1.2021053800000009e-05	0.9795949197152174	-9.031296199999992e-06	-8.471006199999994e-06	0.9379612862215724
Enode	2	2	MgCl2	-0.5	0.15	1.0960075000000009e-05	1.1436975000000006e-05	1.043512475963896	-8.852484999999993e-06	-8.029934999999993e-06	0.9070825875446272
