VGSmin [V]	VGSmin [V]	IDSmin [A]	IDSmin [A]	IDSmax [A]	IDSmax [A]	Ronoff	Ronoff	Res [ohm]	Res [ohm]	IDS(-0.6V) [A]	IDS(-0.6V) [A]	IDS(+0.6V) [A]	IDS(+0.6V) [A]	VGS min |gm| [V]	VGS min |gm| [V]	min |gm| [S]	min |gm| [S]	VGS min gm [V]	VGS min gm [V]	min gm [S]	min gm [S]	VGS max gm [V]	VGS max gm [V]	max gm [S]	max gm [S]
mean	std	mean	std	mean	std	mean	std	mean	std	mean	std	mean	std	mean	std	mean	std	mean	std	mean	std	mean	std	mean	std
0.25	0.014142135623730963	5.049598e-06	6.472360500234824e-07	1.03186015e-05	1.034212256843101e-06	2.0471404628701957	0.05758297000835456	17881.40022593599	2169.816943297615	1.00088385e-05	9.045189736785512e-07	6.263075e-06	7.04564025201401e-07	0.26	0.0	1.5083749999999114e-07	3.229710223066935e-08	-0.47	0.014142135623730944	-1.181221250000002e-05	9.704510241699348e-07	-0.6	0.0	1.3282324999999954e-05	4.159449574312705e-06
0.26	0.0	5.0504465000000005e-06	6.499676035192062e-07	1.03203835e-05	1.0337710222116406e-06	2.0472420314122846	0.05878093645169639	17889.03400096202	2166.5721371560126	1.00108915e-05	9.07046173314512e-07	6.259947e-06	7.048581816223743e-07	0.26	0.0	1.6349999999999937e-07	3.029952557382615e-08	-0.47	0.014142135623730944	-1.2021587499999996e-05	7.257213672012276e-07	-0.6	0.0	1.3365925000000017e-05	3.826260859017572e-06
0.26	0.0	5.0458635e-06	6.491148327410959e-07	1.03176185e-05	1.040693597599457e-06	2.048451478909464	0.05727198952391557	17894.668956360234	2165.6458990808196	1.000444e-05	8.976862008519459e-07	6.254815e-06	7.04818583642628e-07	0.26	0.0	1.1417500000001827e-07	6.752869760333399e-08	-0.46	0.0	-1.184574999999999e-05	1.0237845531409476e-06	-0.6	0.0	1.3300575000000004e-05	4.557904245511347e-06
0.26	0.0	5.0485885e-06	6.428187539614102e-07	1.03199735e-05	1.0306738945100442e-06	2.0477324906805157	0.05657956745642886	17876.42302888725	2144.938004772043	1.0002363500000001e-05	8.879938882022221e-07	6.2536985e-06	7.055065985407225e-07	0.26	0.0	1.3932500000000226e-07	2.8284271247428182e-09	-0.47	0.014142135623730944	-1.188369999999999e-05	8.819389328349128e-07	-0.6	0.0	1.3828999999999962e-05	4.760242850947885e-06
0.26	0.0	5.0432785e-06	6.477826435653393e-07	1.0323818500000002e-05	1.0321093212758527e-06	2.050819215290615	0.05876648919541098	17903.928370122383	2173.4873754707737	1.00005535e-05	9.004955360936011e-07	6.2506285e-06	7.031165776203122e-07	0.26	0.0	1.4841249999999085e-07	1.0376792013905392e-08	-0.47	0.014142135623730944	-1.1893199999999976e-05	8.950204082868777e-07	-0.6	0.0	1.4070150000000001e-05	4.1837386922463795e-06
0.26	0.0	5.050551499999999e-06	6.562353980276437e-07	1.0366651500000001e-05	1.0970740496905858e-06	2.055820026336874	0.0499010501260696	17876.566768856905	2198.0630642881956	1.0000875e-05	8.986266528709233e-07	6.24717e-06	7.055553889086237e-07	0.26	0.0	9.746250000000449e-08	3.798931181924551e-08	-0.48	0.028284271247461867	-1.2379749999999996e-05	1.7822626419806767e-06	-0.6	0.0	1.3875499999999955e-05	4.61457885402339e-06
0.25	0.014142135623730963	5.040414999999999e-06	6.478682034858628e-07	1.03173315e-05	1.027763442998679e-06	2.0507570850185903	0.059688907651099715	17915.434751967085	2164.186481696309	9.9886615e-06	8.9001904202354e-07	6.2436485e-06	7.034418467396571e-07	0.26	0.0	1.6720000000002103e-07	3.210264786588212e-08	-0.46	0.0	-1.1863287499999994e-05	8.934824510377708e-07	-0.6	0.0	1.4243349999999952e-05	4.395587883889905e-06
0.25	0.014142135623730963	5.0117935e-06	6.112605783170544e-07	1.0336725e-05	9.97027632540845e-07	2.0657127243449542	0.05300719632186606	17911.43051642333	2151.4442933749006	1.00098265e-05	8.576830489198787e-07	6.241785e-06	7.044409886214738e-07	0.26	0.0	1.0325000000000618e-07	9.556548147733907e-08	-0.47	0.014142135623730944	-1.201287500000002e-05	9.211833591907697e-07	-0.6	0.0	1.4250424999999973e-05	4.633069696351441e-06
0.25	0.014142135623730963	5.03686e-06	6.445561153227852e-07	1.03202035e-05	1.023744248054414e-06	2.0527387689798617	0.05943406778265092	17921.082314810526	2159.3711528512245	9.9861515e-06	8.898917628029265e-07	6.2358815e-06	7.0363983663839e-07	0.26	0.0	1.3316250000000148e-07	2.9521708114735232e-09	-0.46	0.0	-1.1892212500000019e-05	9.673751096717408e-07	-0.6	0.0	1.4607674999999977e-05	4.283405393054669e-06
0.26	0.0	5.032077e-06	6.436651607784909e-07	1.0321191499999999e-05	1.0255996962482483e-06	2.0548550796289917	0.05902909056392534	17926.38307599038	2149.735351477573	9.987086500000001e-06	8.855006296917593e-07	6.23275e-06	7.026901922312562e-07	0.26	0.0	1.2242500000000586e-07	6.01040764010362e-09	-0.47	0.014142135623730944	-1.1905587499999972e-05	1.002094052628035e-06	-0.6	0.0	1.4466674999999981e-05	4.619988220899473e-06
0.26	0.0	5.0315685e-06	6.473258525846928e-07	1.03215185e-05	1.0234826185453752e-06	2.0552763137803156	0.06100500739870591	17929.672589860922	2154.376006839264	9.9946e-06	8.941082405391425e-07	6.230735e-06	7.027906013941847e-07	0.26	0.0	9.946249999999532e-08	4.201982047202247e-08	-0.47	0.014142135623730944	-1.1989462499999992e-05	9.094984196316836e-07	-0.6	0.0	1.4100325000000003e-05	4.112780526754362e-06
0.26	0.0	5.030105e-06	6.431447301875368e-07	1.03237235e-05	1.0242816492081167e-06	2.0561764196678585	0.05927060755931408	17940.591238303976	2166.6307532286187	9.984245e-06	8.88444315221838e-07	6.226268e-06	7.041864301802468e-07	0.26	0.0	9.620000000000089e-08	2.0329319959136274e-08	-0.46	0.0	-1.1901499999999988e-05	9.15243662228771e-07	-0.6	0.0	1.4828749999999976e-05	4.350474471250185e-06
0.26	0.0	5.029589999999999e-06	6.443864096953005e-07	1.032906e-05	1.0263513507566498e-06	2.0574724797897073	0.059538839854128466	17933.427350522325	2159.484289208067	9.98712e-06	8.914495190418802e-07	6.2226385e-06	7.030925359897511e-07	0.26	0.0	1.1228749999999805e-07	2.1743533521330187e-09	-0.47	0.014142135623730944	-1.1998574999999995e-05	8.813025367318196e-07	-0.6	0.0	1.4847175000000045e-05	4.427655176416752e-06
0.26	0.0	5.0249785e-06	6.449400743049697e-07	1.03256835e-05	1.0258514262623506e-06	2.0587267604702593	0.060080647829432184	17956.97898320519	2151.0181304325183	9.976448500000001e-06	8.861200552320784e-07	6.2189285e-06	7.025084657884915e-07	0.26	0.0	9.704999999999259e-08	2.446589462906984e-08	-0.46	0.0	-1.1958749999999967e-05	9.597913894434966e-07	-0.6	0.0	1.5271149999999946e-05	4.431933172442906e-06
0.26	0.0	5.02308e-06	6.470875575994328e-07	1.03343865e-05	1.0187761158097988e-06	2.0614215549939927	0.0627392204372798	17948.68801438244	2153.5876235110622	9.97594e-06	8.890170717145984e-07	6.2163585e-06	7.016076117492598e-07	0.26	0.0	6.678749999999992e-08	1.172029489814839e-08	-0.47	0.014142135623730944	-1.2003212499999978e-05	8.208979399489443e-07	-0.6	0.0	1.5421499999999978e-05	4.237690939651007e-06
0.26	0.0	5.021227e-06	6.445843995940331e-07	1.0329705e-05	1.0240249694465464e-06	2.0611000890932143	0.060648123254497734	17969.271102349725	2162.7080564970393	9.97975e-06	8.917323617543554e-07	6.2125665000000005e-06	7.044812937080019e-07	0.26	0.0	6.987499999998889e-08	4.946211934398048e-08	-0.47	0.014142135623730944	-1.1970624999999966e-05	8.655694108504389e-07	-0.6	0.0	1.5413424999999972e-05	4.070212698526924e-06
0.26	0.0	5.0195935e-06	6.479551776199495e-07	1.03500765e-05	1.0606934057985377e-06	2.0655054028951234	0.055315537883563214	17956.904636615745	2163.147032607835	1.00008885e-05	9.06569583343992e-07	6.209662e-06	7.035500340771797e-07	0.26	0.0	1.1100000000000623e-07	2.7824651839682197e-08	-0.48	0.0	-1.2021037499999998e-05	9.610111486410576e-07	-0.6	0.0	1.641464999999998e-05	7.027015059397595e-06
0.26	0.0	5.019012e-06	6.436015211681833e-07	1.03288515e-05	1.0186841919282442e-06	2.061884216696978	0.061435921334836156	17964.42408612032	2151.063076279884	9.9776265e-06	8.793205164241884e-07	6.206161999999999e-06	7.03168196415338e-07	0.26	0.0	7.176250000000235e-08	3.311027502909078e-08	-0.47	0.014142135623730944	-1.2012412499999957e-05	9.590666049928207e-07	-0.6	0.0	1.5294349999999997e-05	4.500239687505469e-06
0.26	0.0	5.013195e-06	6.436538470699917e-07	1.03262415e-05	1.0280321435755303e-06	2.0636572610632875	0.05989170410123226	17974.164020342294	2153.2454620288	9.97635e-06	8.834309281432244e-07	6.203445e-06	7.031724390560255e-07	0.26	0.0	6.417499999999675e-08	7.424621202458742e-08	-0.48	0.0	-1.1973699999999997e-05	9.629026592807812e-07	-0.6	0.0	1.5158500000000004e-05	4.7164022305143075e-06
0.26	0.0	5.014765e-06	6.445306594786633e-07	1.0330045e-05	1.0179297089927178e-06	2.063928561078459	0.062283183278983176	17975.404320334586	2154.195679585163	9.977365e-06	8.822359176830195e-07	6.199161999999999e-06	7.038894453321484e-07	0.26	0.0	5.6999999999996236e-08	1.1667261889435844e-09	-0.47	0.014142135623730944	-1.2022837500000016e-05	9.212363921993581e-07	-0.6	0.0	1.5455499999999984e-05	4.388304684043734e-06
0.26	0.0	5.0108785e-06	6.414851505720928e-07	1.0331736500000001e-05	1.0227500559200673e-06	2.065723942917165	0.06034494323550737	17999.163705485564	2153.4862863716908	9.9640765e-06	8.841571268075043e-07	6.1963835e-06	7.032127441425538e-07	0.26	0.0	1.0799999999999964e-07	4.232034085398548e-08	-0.47	0.014142135623730904	-1.204712499999999e-05	9.528970983269552e-07	-0.6	0.0	1.6173849999999984e-05	4.543373201157931e-06
0.26	0.0	5.0098565e-06	6.416096013655813e-07	1.0329395e-05	1.0152285610885842e-06	2.0657793837938976	0.06191700817311908	17986.57552317054	2163.5997940133097	9.974435e-06	8.890241427824108e-07	6.1940765e-06	7.029016171588309e-07	0.26	0.0	4.646250000000786e-08	4.474218157958946e-08	-0.46	0.0	-1.2012000000000006e-05	8.954446723555996e-07	-0.6	0.0	1.5312175000000004e-05	3.869040819279412e-06
0.26	0.0	5.006735e-06	6.434742419475695e-07	1.0331909999999999e-05	1.0193934200297745e-06	2.0675946243985086	0.062126408439816885	17997.01692718107	2149.7707252952187	9.962513499999998e-06	8.845714913812782e-07	6.191495e-06	7.034609386227498e-07	0.26	0.0	5.267499999999862e-08	6.363961030678508e-08	-0.48	0.0	-1.2084962500000018e-05	9.694964300153315e-07	-0.6	0.0	1.629325000000002e-05	4.151070358955648e-06
0.27	0.014142135623730963	4.9820799999999996e-06	6.125241781350349e-07	1.0357343499999999e-05	1.052212367064985e-06	2.081669371399804	0.044732411723728424	17999.59366274137	2161.9735485562096	9.966425e-06	8.863937055563972e-07	6.1872950000000005e-06	7.024328053629046e-07	0.25	0.014142135623730963	1.3750000000000334e-07	1.7288760800010184e-07	-0.47	0.014142135623730904	-1.211628749999998e-05	1.0537835583327436e-06	-0.6	0.0	1.691617499999998e-05	5.344065564834481e-06
0.26	0.0	5.0033465000000006e-06	6.42185186285467e-07	1.0334814999999999e-05	1.0159498100053947e-06	2.0695966792334435	0.06258101832122105	18005.479098207852	2152.7119028870743	9.9693015e-06	8.815761870561732e-07	6.18487e-06	7.03335073615699e-07	0.26	0.0	3.862500000000507e-08	2.0930360723119784e-08	-0.47	0.014142135623730944	-1.2110549999999948e-05	1.015582114479146e-06	-0.6	0.0	1.5949499999999943e-05	4.165566047969907e-06
0.26	0.0	5.000588499999999e-06	6.403113533153227e-07	1.0334446500000001e-05	1.012129312066645e-06	2.070662931609486	0.0627405498237058	18011.845045641392	2153.8351331984904	9.9718335e-06	8.929294935349033e-07	6.180208e-06	7.000852108493655e-07	0.26	0.0	7.754999999999725e-08	7.1417784899758275e-09	-0.46	0.0	-1.2115037499999974e-05	9.065639264897345e-07	-0.6	0.0	1.5853574999999958e-05	3.512093316136354e-06
0.26	0.0	4.9974415e-06	6.407497595196588e-07	1.03350685e-05	1.0102597217371872e-06	2.072144428530396	0.06352577064357155	18009.451116665623	2142.6570407135578	9.959631500000002e-06	8.853521372677094e-07	6.1782565e-06	7.003560327465594e-07	0.26	0.0	4.2374999999996354e-08	3.2526911934652507e-09	-0.47	0.014142135623730944	-1.2109887499999993e-05	8.67673053524458e-07	-0.6	0.0	1.6435499999999975e-05	3.836054287937043e-06
0.26	0.0	4.9976885e-06	6.402830690440754e-07	1.0335896500000001e-05	1.0204024614065292e-06	2.072061445803584	0.06128901398326352	18026.40846683582	2141.8066882363723	9.957378499999998e-06	8.800530790494964e-07	6.175615e-06	7.017964092598368e-07	0.26	0.0	3.071249999999704e-08	4.8967144597191934e-09	-0.48	0.0	-1.209258750000003e-05	9.353785278231591e-07	-0.6	0.0	1.6873649999999987e-05	4.71124035101161e-06
0.26	0.0	4.99285e-06	6.363352918847104e-07	1.0354885e-05	1.0044381116076792e-06	2.077999725612589	0.063664330057253	18014.598788971438	2147.2048565265122	9.9565785e-06	8.764609766010683e-07	6.1723330000000005e-06	7.00332698222781e-07	0.26	0.0	4.521249999999495e-08	3.565585944133917e-08	-0.47	0.014142135623730944	-1.216882499999998e-05	9.90656600442329e-07	-0.6	0.0	1.8087824999999974e-05	3.8143814650936686e-06
0.26	0.0	4.992405e-06	6.397449607835923e-07	1.03347965e-05	1.0127657081697126e-06	2.0741355709999114	0.06292599886417097	18033.00487670528	2140.4886639452043	9.9652815e-06	8.882512750705739e-07	6.1707800000000006e-06	6.983146154692743e-07	0.26	0.0	3.558749999999249e-08	6.240217343952622e-09	-0.46	0.0	-1.2138625000000008e-05	9.056270100046303e-07	-0.6	0.0	1.6315424999999968e-05	3.874344120138202e-06
0.26	0.0	4.989263e-06	6.371739205271981e-07	1.0336698500000001e-05	1.0106415593990294e-06	2.0757816578137662	0.06253275837906642	18043.199077484893	2150.2618051344625	9.959215e-06	8.919657069921465e-07	6.167123e-06	6.985790734054378e-07	0.26	0.0	4.7674999999987654e-08	3.27743993079893e-08	-0.48	0.0	-1.2097050000000006e-05	8.946668548962998e-07	-0.6	0.0	1.663099999999997e-05	3.293703386766933e-06
0.26	0.0	4.990652e-06	6.368698646112875e-07	1.03392815e-05	1.0141162821217793e-06	2.0756650338946803	0.06167775813523146	18044.75177491984	2145.7224511104787	9.95267e-06	8.737435652409691e-07	6.164174999999999e-06	7.023479525491617e-07	0.26	0.0	1.2424999999995057e-08	1.5556349186099825e-08	-0.47	0.014142135623730944	-1.2110499999999999e-05	9.892423868799546e-07	-0.6	0.0	1.7159749999999988e-05	4.7287765991851e-06
0.26	0.0	4.98688e-06	6.360326501823632e-07	1.0338371500000001e-05	1.0145971147329862e-06	2.0770331103823354	0.061454007110660035	18057.385231458145	2131.5203199588154	9.9544985e-06	8.793601144039347e-07	6.1590685000000005e-06	6.987183734413319e-07	0.26	0.0	6.251250000001257e-08	2.073590635831343e-08	-0.47	0.014142135623730944	-1.2171824999999959e-05	9.404520189780813e-07	-0.6	0.0	1.6764e-05	4.20657824127872e-06
0.26	0.0	4.9830915e-06	6.358000120513529e-07	1.03466265e-05	1.0086786309744542e-06	2.080367089551766	0.06301686204915098	18045.68336036265	2138.8860547253444	9.9520285e-06	8.703091476047463e-07	6.15794e-06	6.998801498828211e-07	0.26	0.0	5.37875000000053e-08	7.83120760164742e-09	-0.48	0.0	-1.2250787499999997e-05	9.96012934309863e-07	-0.6	0.0	1.7448649999999977e-05	4.6928555747007914e-06
0.26	0.0	4.9829999999999996e-06	6.376971795452762e-07	1.03485935e-05	1.009715249515673e-06	2.0808534552174085	0.06366428455217957	18052.329083938534	2139.482801361499	9.9484635e-06	8.741345952909648e-07	6.155158e-06	7.010185918005311e-07	0.26	0.0	1.4424999999999443e-08	6.01040764002696e-10	-0.48	0.0	-1.219703749999999e-05	9.198928893151631e-07	-0.6	0.0	1.787750000000001e-05	4.239105153213362e-06
0.26	0.0	4.9801314999999995e-06	6.34300945675237e-07	1.034319e-05	1.0177246480261742e-06	2.0807540231865236	0.06066096780749483	18073.33779545527	2143.5395867936936	9.9444115e-06	8.675613306530553e-07	6.152815e-06	6.996793315569642e-07	0.26	0.0	3.951249999999601e-08	2.3104714075262407e-08	-0.47	0.014142135623730944	-1.2190112500000001e-05	9.255497435646103e-07	-0.6	0.0	1.787017499999997e-05	5.218200557783333e-06
0.26	0.0	4.9797685e-06	6.352626108976507e-07	1.0340566499999999e-05	1.013430388544027e-06	2.0804632753920855	0.061892464209576385	18061.13002307589	2135.8632990503856	9.9488085e-06	8.899950003929794e-07	6.1497515e-06	6.984256312339205e-07	0.26	0.0	7.544999999999942e-08	5.6144278426219997e-08	-0.48	0.0	-1.2177749999999973e-05	1.0132840174403314e-06	-0.6	0.0	1.73739e-05	3.7541713226756294e-06
0.26	0.0	4.9784985e-06	6.33852639975965e-07	1.03921215e-05	9.454137872616941e-07	2.092269663374819	0.0764842778219292	18008.553202697432	2040.8419947708323	9.99671e-06	7.992993633176481e-07	6.1398265e-06	7.188963725492705e-07	0.26	0.0	8.003749999999847e-08	8.267846039025665e-08	-0.48	0.0	-1.2314662500000013e-05	9.239587533069533e-07	-0.6	0.0	1.7440424999999978e-05	5.137943938118674e-06
0.26	0.0	4.9773285e-06	6.274745368096627e-07	1.04014435e-05	9.335598491818845e-07	2.0945860328912222	0.07649476051551009	18016.193537279345	2050.921326246566	9.990978500000001e-06	8.034027039688754e-07	6.135315e-06	7.080995591073334e-07	0.26	0.0	2.3125000000011746e-08	2.471338200244497e-08	-0.47	0.014142135623730944	-1.2358550000000031e-05	8.138091944675677e-07	-0.6	0.0	1.826482499999999e-05	4.051969343572317e-06
0.28	0.02828427124746191	4.9607435000000005e-06	6.039165672876512e-07	1.0396818499999999e-05	9.493354014701543e-07	2.0997294482045232	0.06424964304691674	18032.468907134942	2060.579760720958	9.98855e-06	8.182356829178255e-07	6.1329115e-06	7.043794703315108e-07	0.26	0.0	4.907500000000427e-08	3.676955262169485e-08	-0.48	0.0	-1.2368125000000016e-05	7.781003020176587e-07	-0.6	0.0	1.8324175000000008e-05	4.0790515332917155e-06
0.26	0.0	4.9750785e-06	6.277672790170733e-07	1.0383448499999999e-05	9.535780421572733e-07	2.091651275678418	0.07225859608606304	18047.593821618888	2058.789294035523	9.9718915e-06	8.269026907348283e-07	6.131957000000001e-06	7.047591866730081e-07	0.26	0.0	3.732499999999545e-08	1.955150249981498e-08	-0.48	0.0	-1.2338787499999987e-05	8.075689771236134e-07	-0.6	0.0	1.8575850000000003e-05	3.92819030152566e-06
0.26	0.0	4.9720730000000005e-06	6.286462127460884e-07	1.0377760000000001e-05	9.711970218240997e-07	2.0915794701994113	0.06911935741374449	18050.89426528032	2064.507932999715	9.970164999999999e-06	8.390034090812737e-07	6.1304199999999995e-06	7.05480435589818e-07	0.26	0.0	3.37125000000104e-08	6.7705474298413e-09	-0.48	0.0	-1.224162499999999e-05	7.83050049485946e-07	-0.6	0.0	1.8281924999999973e-05	3.877172547263028e-06
0.26	0.0	4.9695665e-06	6.296170703566572e-07	1.0371615e-05	9.802126332842271e-07	2.0913156786141074	0.0677152458822578	18071.196986930176	2084.4075711762466	9.9606265e-06	8.347727892094341e-07	6.1268235e-06	7.01939951936417e-07	0.26	0.0	5.462499999999951e-08	2.987526150513246e-08	-0.47	0.014142135623730944	-1.2289625e-05	8.815853794443344e-07	-0.6	0.0	1.8351925e-05	5.058040871844577e-06
0.26	0.0	4.965665e-06	6.274469596451958e-07	1.03637035e-05	9.82024947964409e-07	2.0912729984475638	0.06648413388732567	18080.737908309497	2103.275359607788	9.9480915e-06	8.509867477020427e-07	6.123612e-06	7.007923176305514e-07	0.26	0.0	2.320000000000344e-08	1.5733125881408833e-08	-0.47	0.014142135623730944	-1.2267037500000036e-05	9.083316934427328e-07	-0.6	0.0	1.858849999999998e-05	4.268803638023172e-06
0.26	0.0	4.9630600000000006e-06	6.290563346791765e-07	1.0360035e-05	9.903666866620671e-07	2.0915834445718824	0.06555575162419275	18084.65622589441	2094.501581471871	9.9521415e-06	8.491341279353337e-07	6.119852e-06	6.985154337951305e-07	0.26	0.0	5.980000000000238e-08	1.9445436482840398e-09	-0.48	0.0	-1.2299412499999977e-05	8.964876548578245e-07	-0.6	0.0	1.8234000000000043e-05	4.908735274997022e-06
0.26	0.0	4.96196e-06	6.280338582735806e-07	1.0355728500000001e-05	9.911395543739033e-07	2.0911326392414935	0.06492646962304177	18102.281361562502	2110.2773573301583	9.9464735e-06	8.52426417108538e-07	6.1207085000000005e-06	6.995951858500035e-07	0.26	0.0	1.849999999999313e-08	1.8844395718646043e-08	-0.48	0.0	-1.2300200000000001e-05	9.254259998778989e-07	-0.6	0.0	1.8300400000000012e-05	4.539059849792735e-06
0.26	0.0	4.9581885e-06	6.304401426499579e-07	1.035808e-05	1.0005419532433412e-06	2.09317692755803	0.06435431157124098	18103.8408493062	2117.397977005634	9.937840000000001e-06	8.578478047998969e-07	6.117055e-06	7.005561439656349e-07	0.26	0.0	4.6037499999991686e-08	2.8814601333019694e-09	-0.48	0.0	-1.2343537500000021e-05	9.782291987630116e-07	-0.6	0.0	1.8623674999999994e-05	4.532306980032315e-06
0.26	0.0	4.9599585e-06	6.268947092490889e-07	1.03520685e-05	9.894283559634308e-07	2.0912249570316517	0.0648290717451296	18116.718171362376	2107.5730193811064	9.927221500000001e-06	8.543950023873625e-07	6.1145765e-06	6.978344899648484e-07	0.26	0.0	1.287499999999943e-08	1.573312588139924e-08	-0.47	0.014142135623730944	-1.2340825000000031e-05	9.135819612930485e-07	-0.6	0.0	1.9231599999999974e-05	4.405133825435938e-06
