Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
16.9002,8.40425e-06,9.53674e-06,1.11341e-05,1.28269e-05,1.45555e-05,1.64866e-05,1.85013e-05
17.0002,7.43866e-06,7.29561e-06,7.25985e-06,7.08103e-06,6.80685e-06,6.50883e-06,6.18696e-06
17.1002,7.61747e-06,7.56979e-06,7.7486e-06,7.78437e-06,7.73668e-06,7.80821e-06,7.79629e-06
17.2002,7.61747e-06,7.53403e-06,7.72476e-06,7.76052e-06,7.70092e-06,7.72476e-06,7.76052e-06
17.3002,7.60555e-06,7.54595e-06,7.70092e-06,7.689e-06,7.67708e-06,7.70092e-06,7.71284e-06
17.4002,7.58171e-06,7.53403e-06,7.72476e-06,7.689e-06,7.61747e-06,7.66516e-06,7.64132e-06
17.5002,7.56979e-06,7.52211e-06,7.689e-06,7.64132e-06,7.65324e-06,7.66516e-06,7.60555e-06
17.6002,7.59363e-06,7.56979e-06,7.65324e-06,7.64132e-06,7.61747e-06,7.64132e-06,7.56979e-06
17.7002,7.58171e-06,7.54595e-06,7.64132e-06,7.61747e-06,7.64132e-06,7.59363e-06,7.60555e-06
17.8002,7.58171e-06,7.52211e-06,7.65324e-06,7.59363e-06,7.61747e-06,7.61747e-06,7.56979e-06
17.9002,7.58171e-06,7.53403e-06,7.65324e-06,7.61747e-06,7.60555e-06,7.61747e-06,7.54595e-06
18.0002,7.54595e-06,7.54595e-06,7.65324e-06,7.59363e-06,7.55787e-06,7.59363e-06,7.53403e-06
18.1002,7.53403e-06,7.52211e-06,7.65324e-06,7.59363e-06,7.55787e-06,7.61747e-06,7.53403e-06
18.2002,7.53403e-06,7.53403e-06,7.65324e-06,7.59363e-06,7.53403e-06,7.60555e-06,7.55787e-06
18.3002,7.52211e-06,7.53403e-06,7.61747e-06,7.56979e-06,7.55787e-06,7.59363e-06,7.55787e-06
18.4002,7.51019e-06,7.51019e-06,7.62939e-06,7.59363e-06,7.56979e-06,7.54595e-06,7.52211e-06
18.5002,7.49826e-06,7.51019e-06,7.59363e-06,7.56979e-06,7.58171e-06,7.53403e-06,7.52211e-06
18.6002,7.49826e-06,7.48634e-06,7.59363e-06,7.58171e-06,7.55787e-06,7.60555e-06,7.49826e-06
18.7002,7.48634e-06,7.52211e-06,7.62939e-06,7.56979e-06,7.55787e-06,7.55787e-06,7.51019e-06
18.8002,7.52211e-06,7.51019e-06,7.61747e-06,7.55787e-06,7.58171e-06,7.55787e-06,7.4625e-06
18.9002,7.54595e-06,7.48634e-06,7.58171e-06,7.52211e-06,7.56979e-06,7.55787e-06,7.52211e-06
19.0002,7.53403e-06,7.53403e-06,7.58171e-06,7.52211e-06,7.58171e-06,7.59363e-06,7.52211e-06
19.1002,7.54595e-06,7.53403e-06,7.59363e-06,7.49826e-06,7.52211e-06,7.56979e-06,7.52211e-06
19.2002,7.54595e-06,7.51019e-06,7.55787e-06,7.51019e-06,7.52211e-06,7.54595e-06,7.52211e-06
19.3002,7.55787e-06,7.51019e-06,7.55787e-06,7.51019e-06,7.58171e-06,7.54595e-06,7.55787e-06
19.4002,7.54595e-06,7.51019e-06,7.56979e-06,7.52211e-06,7.62939e-06,7.54595e-06,7.52211e-06
19.5002,7.55787e-06,7.49826e-06,7.56979e-06,7.51019e-06,7.53403e-06,7.56979e-06,7.53403e-06
19.6002,7.58171e-06,7.49826e-06,7.58171e-06,7.52211e-06,7.54595e-06,7.54595e-06,7.54595e-06
19.7002,7.55787e-06,7.49826e-06,7.56979e-06,7.51019e-06,7.54595e-06,7.55787e-06,7.53403e-06
19.8002,7.52211e-06,7.55787e-06,7.55787e-06,7.52211e-06,7.55787e-06,7.55787e-06,7.53403e-06
19.9002,7.52211e-06,7.56979e-06,7.53403e-06,7.53403e-06,7.52211e-06,7.52211e-06,7.52211e-06
20.0002,7.55787e-06,7.54595e-06,7.54595e-06,7.51019e-06,7.53403e-06,7.54595e-06,7.48634e-06
20.1002,7.54595e-06,7.53403e-06,7.56979e-06,7.49826e-06,7.54595e-06,7.52211e-06,7.4625e-06
20.2002,7.55787e-06,7.53403e-06,7.58171e-06,7.53403e-06,7.56979e-06,7.55787e-06,7.48634e-06
20.3002,7.55787e-06,7.52211e-06,7.58171e-06,7.53403e-06,7.56979e-06,7.58171e-06,7.49826e-06
20.4002,7.54595e-06,7.51019e-06,7.59363e-06,7.53403e-06,7.53403e-06,7.54595e-06,7.51019e-06
