Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
4.24,7.05719e-06,6.93798e-06,6.9499e-06,6.8903e-06,6.96182e-06,7.4625e-06,8.17776e-06,9.29832e-06
4.28,7.11679e-06,6.93798e-06,6.99759e-06,6.8903e-06,7.02143e-06,7.45058e-06,8.15392e-06,9.27448e-06
4.32,7.12872e-06,6.99759e-06,6.93798e-06,6.90222e-06,7.03335e-06,7.47442e-06,8.2016e-06,9.32217e-06
4.36,7.08103e-06,6.99759e-06,6.99759e-06,6.85453e-06,7.05719e-06,7.48634e-06,8.14199e-06,9.31025e-06
4.4,7.09295e-06,6.99759e-06,6.99759e-06,6.86646e-06,7.04527e-06,7.48634e-06,8.13007e-06,9.31025e-06
4.44,7.06911e-06,6.96182e-06,6.9499e-06,6.87838e-06,7.09295e-06,7.43866e-06,8.13007e-06,9.2864e-06
4.48,7.04527e-06,7.00951e-06,6.97374e-06,6.87838e-06,7.10487e-06,7.4625e-06,8.13007e-06,9.2864e-06
4.52,7.10487e-06,6.98566e-06,6.98566e-06,6.87838e-06,7.10487e-06,7.47442e-06,8.21352e-06,9.26256e-06
4.56,7.04527e-06,6.98566e-06,6.99759e-06,6.87838e-06,7.09295e-06,7.45058e-06,8.18968e-06,9.2864e-06
4.6,7.06911e-06,6.9499e-06,6.97374e-06,6.85453e-06,7.04527e-06,7.45058e-06,8.22544e-06,9.31025e-06
4.64,7.05719e-06,6.96182e-06,6.99759e-06,6.87838e-06,7.06911e-06,7.4625e-06,8.16584e-06,9.31025e-06
4.68,7.08103e-06,6.96182e-06,7.00951e-06,6.87838e-06,7.10487e-06,7.4625e-06,8.21352e-06,9.26256e-06
4.72,7.08103e-06,6.93798e-06,6.98566e-06,6.84261e-06,7.06911e-06,7.47442e-06,8.18968e-06,9.2864e-06
4.76,7.02143e-06,6.93798e-06,6.96182e-06,6.86646e-06,7.08103e-06,7.4625e-06,8.23736e-06,9.29832e-06
4.8,7.02143e-06,6.98566e-06,6.9499e-06,6.86646e-06,7.05719e-06,7.48634e-06,8.16584e-06,9.26256e-06
4.84,7.02143e-06,6.9499e-06,7.02143e-06,6.86646e-06,7.04527e-06,7.4625e-06,8.22544e-06,9.29832e-06
4.88,7.02143e-06,6.97374e-06,6.99759e-06,6.87838e-06,7.03335e-06,7.49826e-06,8.2016e-06,9.31025e-06
4.92,7.02143e-06,6.98566e-06,7.02143e-06,6.8903e-06,7.05719e-06,7.4625e-06,8.22544e-06,9.2864e-06
4.96,7.02143e-06,6.96182e-06,6.93798e-06,6.91414e-06,7.03335e-06,7.47442e-06,8.2016e-06,9.27448e-06
5.0,7.05719e-06,6.98566e-06,6.98566e-06,6.87838e-06,7.09295e-06,7.48634e-06,8.2016e-06,9.27448e-06
5.04,7.02143e-06,6.98566e-06,6.91414e-06,6.85453e-06,7.04527e-06,7.51019e-06,8.2016e-06,9.2864e-06
5.08,7.04527e-06,6.98566e-06,6.92606e-06,6.92606e-06,6.99759e-06,7.52211e-06,8.2016e-06,9.27448e-06
5.12,7.06911e-06,6.96182e-06,6.9499e-06,6.90222e-06,7.04527e-06,7.48634e-06,8.21352e-06,9.29832e-06
5.16,7.02143e-06,6.97374e-06,6.96182e-06,6.85453e-06,7.03335e-06,7.48634e-06,8.17776e-06,9.32217e-06
5.2,6.99759e-06,6.99759e-06,6.97374e-06,6.83069e-06,7.02143e-06,7.47442e-06,8.2016e-06,9.32217e-06
5.24,7.00951e-06,6.99759e-06,6.96182e-06,6.83069e-06,6.98566e-06,7.4625e-06,8.2016e-06,9.29832e-06
5.28,7.00951e-06,6.97374e-06,6.99759e-06,6.85453e-06,7.03335e-06,7.49826e-06,8.2016e-06,9.34601e-06
5.32,7.02143e-06,6.96182e-06,6.96182e-06,6.85453e-06,7.03335e-06,7.49826e-06,8.17776e-06,9.35793e-06
5.36,7.03335e-06,6.96182e-06,6.99759e-06,6.85453e-06,7.02143e-06,7.52211e-06,8.17776e-06,9.38177e-06
5.4,7.04527e-06,6.96182e-06,6.99759e-06,6.84261e-06,7.03335e-06,7.49826e-06,8.16584e-06,9.34601e-06
5.44,7.03335e-06,6.93798e-06,6.97374e-06,6.85453e-06,7.03335e-06,7.45058e-06,8.15392e-06,9.31025e-06
5.48,7.04527e-06,6.97374e-06,6.92606e-06,6.81877e-06,7.02143e-06,7.48634e-06,8.17776e-06,9.34601e-06
5.52,7.02143e-06,6.96182e-06,6.9499e-06,6.83069e-06,7.02143e-06,7.48634e-06,8.18968e-06,9.32217e-06
5.56,7.03335e-06,6.98566e-06,6.97374e-06,6.86646e-06,7.03335e-06,7.48634e-06,8.17776e-06,9.32217e-06
5.6,7.02143e-06,6.9499e-06,6.98566e-06,6.86646e-06,6.99759e-06,7.4625e-06,8.17776e-06,9.35793e-06
5.64,7.05719e-06,6.98566e-06,6.97374e-06,6.90222e-06,7.03335e-06,7.53403e-06,8.16584e-06,9.36985e-06
5.68,7.02143e-06,6.96182e-06,6.96182e-06,6.85453e-06,7.04527e-06,7.52211e-06,8.15392e-06,9.36985e-06
5.72,7.04527e-06,6.98566e-06,6.98566e-06,6.84261e-06,7.03335e-06,7.53403e-06,8.2016e-06,9.33409e-06
5.76,7.00951e-06,7.04527e-06,6.96182e-06,6.84261e-06,7.02143e-06,7.52211e-06,8.18968e-06,9.32217e-06
5.8,6.99759e-06,6.98566e-06,6.97374e-06,6.83069e-06,7.03335e-06,7.48634e-06,8.18968e-06,9.33409e-06
5.84,7.05719e-06,6.96182e-06,6.97374e-06,6.84261e-06,7.04527e-06,7.49826e-06,8.15392e-06,9.32217e-06
5.88,7.10487e-06,6.93798e-06,6.9499e-06,6.87838e-06,7.05719e-06,7.4625e-06,8.23736e-06,9.31025e-06
5.92,7.08103e-06,6.9499e-06,7.02143e-06,6.83069e-06,7.03335e-06,7.48634e-06,8.2016e-06,9.2864e-06
5.96,7.06911e-06,6.99759e-06,6.99759e-06,6.85453e-06,7.04527e-06,7.4625e-06,8.18968e-06,9.33409e-06
6.0,7.04527e-06,7.00951e-06,6.98566e-06,6.81877e-06,7.02143e-06,7.48634e-06,8.17776e-06,9.35793e-06
6.04,7.05719e-06,6.98566e-06,6.98566e-06,6.87838e-06,6.99759e-06,7.47442e-06,8.16584e-06,9.31025e-06
6.08,7.06911e-06,6.9499e-06,6.99759e-06,6.8903e-06,7.02143e-06,7.48634e-06,8.18968e-06,9.2864e-06
6.12,7.04527e-06,6.97374e-06,6.98566e-06,6.87838e-06,7.04527e-06,7.47442e-06,8.15392e-06,9.31025e-06
6.16,7.00951e-06,7.00951e-06,6.96182e-06,6.78301e-06,7.02143e-06,7.48634e-06,8.13007e-06,9.31025e-06
6.2,7.02143e-06,6.99759e-06,6.97374e-06,6.80685e-06,7.03335e-06,7.49826e-06,8.18968e-06,9.2864e-06
6.24,7.08103e-06,6.9499e-06,6.93798e-06,6.81877e-06,7.05719e-06,7.48634e-06,8.17776e-06,9.31025e-06
6.28,7.10487e-06,6.9499e-06,6.90222e-06,6.8903e-06,7.10487e-06,7.4625e-06,8.17776e-06,9.31025e-06
6.32,7.05719e-06,6.97374e-06,6.90222e-06,6.90222e-06,7.08103e-06,7.45058e-06,8.18968e-06,9.2864e-06
6.36,7.06911e-06,6.96182e-06,6.92606e-06,6.86646e-06,7.04527e-06,7.4625e-06,8.15392e-06,9.31025e-06
6.4,7.05719e-06,6.96182e-06,6.93798e-06,6.84261e-06,7.05719e-06,7.4625e-06,8.17776e-06,9.33409e-06
6.44,7.11679e-06,6.97374e-06,6.97374e-06,6.81877e-06,7.06911e-06,7.48634e-06,8.18968e-06,9.29832e-06
6.48,7.11679e-06,7.00951e-06,6.97374e-06,6.81877e-06,7.06911e-06,7.48634e-06,8.22544e-06,9.34601e-06
6.52,7.05719e-06,7.04527e-06,6.93798e-06,6.86646e-06,7.04527e-06,7.48634e-06,8.18968e-06,9.32217e-06
6.56,7.03335e-06,6.98566e-06,6.93798e-06,6.86646e-06,7.11679e-06,7.49826e-06,8.15392e-06,9.33409e-06
6.6,7.04527e-06,6.97374e-06,6.96182e-06,6.87838e-06,7.04527e-06,7.47442e-06,8.16584e-06,9.33409e-06
6.64,7.06911e-06,6.96182e-06,6.97374e-06,6.84261e-06,7.06911e-06,7.48634e-06,8.2016e-06,9.34601e-06
6.68,7.09295e-06,6.9499e-06,6.96182e-06,6.86646e-06,7.06911e-06,7.48634e-06,8.18968e-06,9.33409e-06
6.72,7.06911e-06,6.9499e-06,6.99759e-06,6.85453e-06,7.09295e-06,7.48634e-06,8.13007e-06,9.33409e-06
6.76,7.04527e-06,6.97374e-06,6.9499e-06,6.85453e-06,7.03335e-06,7.48634e-06,8.17776e-06,9.29832e-06
6.8,7.05719e-06,6.96182e-06,6.98566e-06,6.84261e-06,7.06911e-06,7.4625e-06,8.16584e-06,9.34601e-06
6.84,7.08103e-06,6.92606e-06,6.98566e-06,6.83069e-06,7.04527e-06,7.48634e-06,8.15392e-06,9.36985e-06
6.88,7.09295e-06,6.92606e-06,6.96182e-06,6.85453e-06,7.03335e-06,7.4625e-06,8.15392e-06,9.32217e-06
6.92,7.09295e-06,7.00951e-06,6.97374e-06,6.8903e-06,7.02143e-06,7.47442e-06,8.15392e-06,9.32217e-06
6.96,7.04527e-06,6.98566e-06,6.98566e-06,6.87838e-06,7.06911e-06,7.51019e-06,8.16584e-06,9.31025e-06
7.0,7.04527e-06,6.97374e-06,6.98566e-06,6.87838e-06,7.06911e-06,7.52211e-06,8.15392e-06,9.29832e-06
7.04,7.05719e-06,7.00951e-06,6.9499e-06,6.86646e-06,7.08103e-06,7.49826e-06,8.15392e-06,9.33409e-06
7.08,7.06911e-06,7.02143e-06,6.97374e-06,6.84261e-06,7.05719e-06,7.51019e-06,8.11815e-06,9.32217e-06
7.12,7.05719e-06,6.9499e-06,6.9499e-06,6.83069e-06,7.06911e-06,7.53403e-06,8.18968e-06,9.35793e-06
