Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.87,9.91821e-06,9.83477e-06,9.77516e-06,9.59635e-06,9.75132e-06,9.57251e-06,9.66787e-06
0.88,9.90629e-06,9.81092e-06,9.77516e-06,9.58443e-06,9.71556e-06,9.65595e-06,9.71556e-06
0.89,9.85861e-06,9.799e-06,9.72748e-06,9.67979e-06,9.69172e-06,9.67979e-06,9.60827e-06
0.9,9.93013e-06,9.799e-06,9.71556e-06,9.57251e-06,9.72748e-06,9.70364e-06,9.62019e-06
0.91,9.88245e-06,9.81092e-06,9.71556e-06,9.62019e-06,9.71556e-06,9.66787e-06,9.58443e-06
0.92,9.88245e-06,9.85861e-06,9.59635e-06,9.59635e-06,9.71556e-06,9.77516e-06,9.63211e-06
0.93,9.93013e-06,9.81092e-06,9.71556e-06,9.59635e-06,9.67979e-06,9.71556e-06,9.59635e-06
0.94,9.93013e-06,9.75132e-06,9.71556e-06,9.57251e-06,9.66787e-06,9.69172e-06,9.60827e-06
0.95,9.90629e-06,9.83477e-06,9.75132e-06,9.58443e-06,9.64403e-06,9.70364e-06,9.65595e-06
0.96,9.93013e-06,9.77516e-06,9.65595e-06,9.69172e-06,9.67979e-06,9.59635e-06,9.54866e-06
0.97,9.90629e-06,9.85861e-06,9.75132e-06,9.60827e-06,9.71556e-06,9.72748e-06,9.70364e-06
0.98,9.89437e-06,9.81092e-06,9.67979e-06,9.57251e-06,9.71556e-06,9.67979e-06,9.58443e-06
0.99,9.95398e-06,9.85861e-06,9.69172e-06,9.58443e-06,9.69172e-06,9.69172e-06,9.63211e-06
1.0,9.91821e-06,9.84669e-06,9.70364e-06,9.64403e-06,9.69172e-06,9.65595e-06,9.65595e-06
1.01,9.75132e-06,9.87053e-06,9.799e-06,9.59635e-06,9.75132e-06,9.59635e-06,9.60827e-06
1.02,9.89437e-06,9.88245e-06,9.78708e-06,9.67979e-06,9.76324e-06,9.66787e-06,9.71556e-06
1.03,9.85861e-06,9.85861e-06,9.77516e-06,9.67979e-06,9.76324e-06,9.69172e-06,9.67979e-06
1.04,9.85861e-06,9.77516e-06,9.81092e-06,9.67979e-06,9.66787e-06,9.7394e-06,9.63211e-06
1.05,9.89437e-06,9.76324e-06,9.62019e-06,9.63211e-06,9.7394e-06,9.64403e-06,9.66787e-06
1.06,9.88245e-06,9.85861e-06,9.7394e-06,9.5129e-06,9.7394e-06,9.76324e-06,9.62019e-06
1.07,9.90629e-06,9.83477e-06,9.77516e-06,9.58443e-06,9.65595e-06,9.65595e-06,9.7394e-06
