Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
1.33,7.78437e-06,7.80821e-06,7.84397e-06,7.72476e-06,7.70092e-06,7.53403e-06,7.64132e-06
1.34,7.79629e-06,7.90358e-06,7.86781e-06,7.72476e-06,7.76052e-06,7.61747e-06,7.53403e-06
1.35,7.89166e-06,7.92742e-06,7.86781e-06,7.79629e-06,7.71284e-06,7.59363e-06,7.70092e-06
1.36,7.90358e-06,7.85589e-06,7.66516e-06,7.78437e-06,7.65324e-06,7.60555e-06,7.61747e-06
1.37,7.9155e-06,7.87973e-06,7.9155e-06,7.67708e-06,7.70092e-06,7.61747e-06,7.67708e-06
1.38,7.95126e-06,7.90358e-06,7.85589e-06,7.70092e-06,7.64132e-06,7.54595e-06,7.67708e-06
1.39,7.9751e-06,7.86781e-06,7.82013e-06,7.73668e-06,7.66516e-06,7.65324e-06,7.48634e-06
1.4,7.87973e-06,7.84397e-06,7.77245e-06,7.71284e-06,7.67708e-06,7.56979e-06,7.65324e-06
1.41,7.86781e-06,7.9155e-06,7.86781e-06,7.70092e-06,7.71284e-06,7.65324e-06,7.56979e-06
1.42,7.93934e-06,7.92742e-06,7.86781e-06,7.76052e-06,7.7486e-06,7.58171e-06,7.60555e-06
1.43,7.90358e-06,7.79629e-06,7.689e-06,7.71284e-06,7.60555e-06,7.60555e-06,7.56979e-06
1.44,7.9155e-06,7.87973e-06,7.86781e-06,7.65324e-06,7.72476e-06,7.61747e-06,7.58171e-06
1.45,7.84397e-06,7.93934e-06,7.93934e-06,7.73668e-06,7.7486e-06,7.61747e-06,7.58171e-06
1.46,7.85589e-06,7.95126e-06,7.84397e-06,7.76052e-06,7.70092e-06,7.66516e-06,7.58171e-06
1.47,7.93934e-06,7.86781e-06,7.84397e-06,7.71284e-06,7.71284e-06,7.64132e-06,7.66516e-06
1.48,7.93934e-06,7.80821e-06,7.84397e-06,7.76052e-06,7.58171e-06,7.54595e-06,7.54595e-06
1.49,7.90358e-06,7.89166e-06,7.77245e-06,7.82013e-06,7.71284e-06,7.66516e-06,7.55787e-06
1.5,7.92742e-06,7.90358e-06,7.84397e-06,7.76052e-06,7.7486e-06,7.70092e-06,7.64132e-06
1.51,7.90358e-06,7.85589e-06,7.87973e-06,7.67708e-06,7.73668e-06,7.67708e-06,7.59363e-06
1.52,7.90358e-06,7.9155e-06,7.9155e-06,7.76052e-06,7.61747e-06,7.689e-06,7.64132e-06
1.53,7.89166e-06,7.98702e-06,7.77245e-06,7.72476e-06,7.62939e-06,7.689e-06,7.59363e-06
1.54,7.90358e-06,7.9155e-06,7.86781e-06,7.689e-06,7.71284e-06,7.62939e-06,7.64132e-06
1.55,7.90358e-06,7.86781e-06,7.79629e-06,7.76052e-06,7.7486e-06,7.76052e-06,7.59363e-06
1.56,7.9155e-06,7.98702e-06,7.76052e-06,7.76052e-06,7.73668e-06,7.64132e-06,7.70092e-06
1.57,7.93934e-06,7.93934e-06,7.85589e-06,7.65324e-06,7.71284e-06,7.7486e-06,7.62939e-06
1.58,7.84397e-06,7.87973e-06,7.85589e-06,7.76052e-06,7.66516e-06,7.689e-06,7.65324e-06
