Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.286,6.96182e-06,7.1764e-06,6.6638e-06,6.36578e-06,6.31809e-06,6.53267e-06,6.53267e-06
0.288,7.14064e-06,7.14064e-06,6.74725e-06,6.79493e-06,6.74725e-06,6.71148e-06,6.1512e-06
0.29,7.22408e-06,6.92606e-06,6.96182e-06,6.61612e-06,6.61612e-06,6.23465e-06,6.36578e-06
0.292,7.00951e-06,7.04527e-06,6.83069e-06,6.74725e-06,7.00951e-06,6.44922e-06,6.6638e-06
0.294,7.25985e-06,7.35521e-06,6.96182e-06,6.36578e-06,6.79493e-06,6.79493e-06,6.53267e-06
0.296,7.30753e-06,7.43866e-06,7.30753e-06,6.74725e-06,6.79493e-06,6.71148e-06,6.53267e-06
0.298,6.6638e-06,6.83069e-06,6.79493e-06,6.79493e-06,6.58035e-06,6.31809e-06,6.53267e-06
0.3,6.87838e-06,7.00951e-06,6.87838e-06,6.79493e-06,6.61612e-06,6.6638e-06,6.44922e-06
0.302,7.04527e-06,7.09295e-06,6.96182e-06,6.96182e-06,6.53267e-06,6.6638e-06,6.53267e-06
0.304,7.04527e-06,7.04527e-06,6.96182e-06,7.00951e-06,6.74725e-06,6.44922e-06,6.53267e-06
0.306,7.25985e-06,7.04527e-06,6.92606e-06,6.74725e-06,6.58035e-06,6.40154e-06,6.28233e-06
0.308,7.25985e-06,7.04527e-06,6.79493e-06,6.87838e-06,6.61612e-06,6.36578e-06,6.31809e-06
0.31,7.30753e-06,7.04527e-06,6.83069e-06,6.87838e-06,6.6638e-06,6.31809e-06,6.40154e-06
0.312,7.14064e-06,7.14064e-06,6.83069e-06,6.74725e-06,6.61612e-06,6.61612e-06,6.49691e-06
0.314,7.14064e-06,7.30753e-06,6.79493e-06,6.74725e-06,6.23465e-06,6.58035e-06,6.71148e-06
