Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.312,2.71797e-06,3.44515e-06,2.93255e-06,2.80142e-06,2.80142e-06,3.09944e-06,2.76566e-06,2.88486e-06
0.314,3.14713e-06,2.98023e-06,2.98023e-06,3.09944e-06,2.80142e-06,3.016e-06,2.98023e-06,2.80142e-06
0.316,3.19481e-06,3.23057e-06,3.06368e-06,2.88486e-06,2.93255e-06,2.80142e-06,2.63453e-06,2.12193e-06
0.318,2.98023e-06,3.23057e-06,2.67029e-06,2.8491e-06,3.40939e-06,2.8491e-06,2.58684e-06,2.71797e-06
0.32,3.19481e-06,2.76566e-06,3.09944e-06,2.93255e-06,3.27826e-06,2.67029e-06,3.016e-06,3.06368e-06
0.322,3.09944e-06,3.23057e-06,2.93255e-06,3.14713e-06,3.09944e-06,2.76566e-06,2.98023e-06,2.63453e-06
0.324,3.19481e-06,3.016e-06,2.80142e-06,2.93255e-06,3.016e-06,2.88486e-06,2.98023e-06,2.63453e-06
0.326,3.40939e-06,3.09944e-06,2.88486e-06,3.06368e-06,2.98023e-06,2.76566e-06,3.06368e-06,3.27826e-06
0.328,2.80142e-06,3.06368e-06,2.8491e-06,2.93255e-06,2.8491e-06,3.14713e-06,2.76566e-06,2.58684e-06
0.33,2.98023e-06,2.93255e-06,3.19481e-06,3.31402e-06,2.37226e-06,3.23057e-06,3.06368e-06,2.67029e-06
0.332,3.23057e-06,2.93255e-06,2.98023e-06,2.80142e-06,2.98023e-06,3.14713e-06,2.93255e-06,2.98023e-06
0.334,3.14713e-06,3.27826e-06,2.88486e-06,2.98023e-06,3.06368e-06,2.93255e-06,2.63453e-06,2.8491e-06
0.336,2.93255e-06,3.3617e-06,2.8491e-06,2.71797e-06,2.63453e-06,2.80142e-06,3.23057e-06,3.06368e-06
0.338,3.3617e-06,3.40939e-06,3.19481e-06,2.93255e-06,3.016e-06,3.06368e-06,3.09944e-06,3.016e-06
0.34,2.88486e-06,3.19481e-06,2.88486e-06,2.24113e-06,3.44515e-06,3.19481e-06,2.45571e-06,2.76566e-06
0.342,3.23057e-06,3.19481e-06,3.19481e-06,3.016e-06,2.93255e-06,2.58684e-06,2.93255e-06,2.98023e-06
0.344,3.19481e-06,3.19481e-06,2.98023e-06,3.09944e-06,3.016e-06,2.98023e-06,2.88486e-06,2.8491e-06
0.346,2.8491e-06,3.09944e-06,2.88486e-06,3.14713e-06,3.14713e-06,3.09944e-06,2.98023e-06,2.71797e-06
0.348,3.3617e-06,3.23057e-06,3.06368e-06,2.8491e-06,2.88486e-06,2.8491e-06,3.016e-06,2.93255e-06
0.35,2.88486e-06,3.23057e-06,2.76566e-06,3.09944e-06,2.98023e-06,2.80142e-06,3.27826e-06,3.3617e-06
0.352,2.67029e-06,3.19481e-06,2.98023e-06,2.8491e-06,2.8491e-06,3.09944e-06,3.14713e-06,2.88486e-06
0.354,3.14713e-06,3.27826e-06,2.98023e-06,2.98023e-06,2.58684e-06,3.40939e-06,3.19481e-06,2.93255e-06
0.356,3.27826e-06,2.98023e-06,3.016e-06,2.93255e-06,2.98023e-06,3.09944e-06,2.98023e-06,2.98023e-06
0.358,3.016e-06,3.27826e-06,2.8491e-06,2.8491e-06,3.31402e-06,3.06368e-06,2.88486e-06,2.67029e-06
0.36,3.09944e-06,3.31402e-06,3.49283e-06,3.016e-06,2.76566e-06,3.27826e-06,3.016e-06,3.40939e-06
0.362,3.09944e-06,3.19481e-06,2.63453e-06,2.88486e-06,3.016e-06,2.88486e-06,2.63453e-06,3.27826e-06
0.364,2.67029e-06,3.23057e-06,3.06368e-06,2.98023e-06,2.88486e-06,3.016e-06,3.19481e-06,2.8491e-06
0.366,3.016e-06,2.88486e-06,3.23057e-06,2.98023e-06,3.09944e-06,2.71797e-06,3.016e-06,2.71797e-06
0.368,3.27826e-06,3.27826e-06,2.58684e-06,3.016e-06,3.06368e-06,3.19481e-06,2.98023e-06,2.98023e-06
0.37,3.06368e-06,3.23057e-06,3.19481e-06,2.88486e-06,2.67029e-06,2.71797e-06,2.88486e-06,3.06368e-06
0.372,3.14713e-06,2.80142e-06,2.41995e-06,2.93255e-06,2.76566e-06,2.93255e-06,2.93255e-06,3.016e-06
0.374,3.09944e-06,2.98023e-06,2.98023e-06,3.06368e-06,3.27826e-06,3.016e-06,2.8491e-06,3.19481e-06
0.376,2.80142e-06,3.06368e-06,3.016e-06,3.27826e-06,2.80142e-06,3.19481e-06,3.09944e-06,2.98023e-06
0.378,3.016e-06,2.98023e-06,3.06368e-06,3.06368e-06,2.88486e-06,3.06368e-06,3.19481e-06,3.016e-06
0.38,3.06368e-06,2.93255e-06,3.06368e-06,2.88486e-06,2.80142e-06,2.88486e-06,2.76566e-06,2.80142e-06
0.382,2.88486e-06,3.3617e-06,3.27826e-06,2.80142e-06,2.8491e-06,3.27826e-06,2.93255e-06,2.80142e-06
0.384,3.06368e-06,3.40939e-06,2.8491e-06,3.09944e-06,2.63453e-06,2.88486e-06,2.67029e-06,3.016e-06
0.386,3.40939e-06,3.27826e-06,3.09944e-06,2.37226e-06,2.8491e-06,2.8491e-06,2.88486e-06,2.63453e-06
0.388,3.19481e-06,3.14713e-06,2.88486e-06,2.88486e-06,3.016e-06,2.93255e-06,3.016e-06,2.80142e-06
0.39,2.98023e-06,3.23057e-06,2.93255e-06,2.76566e-06,2.8491e-06,2.88486e-06,2.76566e-06,2.98023e-06
