Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
6.08,3.62396e-06,3.44515e-06,3.48091e-06,3.44515e-06,3.39746e-06,3.34978e-06,3.40939e-06,3.67165e-06
6.12,3.62396e-06,3.48091e-06,3.46899e-06,3.44515e-06,3.39746e-06,3.32594e-06,3.46899e-06,3.6478e-06
6.16,3.61204e-06,3.48091e-06,3.43323e-06,3.44515e-06,3.3617e-06,3.34978e-06,3.42131e-06,3.60012e-06
6.2,3.60012e-06,3.50475e-06,3.44515e-06,3.46899e-06,3.38554e-06,3.37362e-06,3.42131e-06,3.63588e-06
6.24,3.62396e-06,3.49283e-06,3.45707e-06,3.45707e-06,3.3617e-06,3.34978e-06,3.43323e-06,3.5882e-06
6.28,3.6478e-06,3.46899e-06,3.42131e-06,3.48091e-06,3.34978e-06,3.39746e-06,3.46899e-06,3.5882e-06
6.32,3.61204e-06,3.51667e-06,3.43323e-06,3.45707e-06,3.37362e-06,3.37362e-06,3.48091e-06,3.60012e-06
6.36,3.5882e-06,3.50475e-06,3.42131e-06,3.48091e-06,3.37362e-06,3.42131e-06,3.46899e-06,3.61204e-06
6.4,3.62396e-06,3.50475e-06,3.45707e-06,3.48091e-06,3.44515e-06,3.39746e-06,3.43323e-06,3.57628e-06
6.44,3.65973e-06,3.48091e-06,3.43323e-06,3.50475e-06,3.39746e-06,3.39746e-06,3.43323e-06,3.61204e-06
6.48,3.63588e-06,3.55244e-06,3.43323e-06,3.45707e-06,3.40939e-06,3.38554e-06,3.48091e-06,3.5882e-06
6.52,3.60012e-06,3.48091e-06,3.39746e-06,3.45707e-06,3.40939e-06,3.3617e-06,3.44515e-06,3.5882e-06
6.56,3.61204e-06,3.45707e-06,3.43323e-06,3.44515e-06,3.34978e-06,3.38554e-06,3.45707e-06,3.61204e-06
6.6,3.61204e-06,3.49283e-06,3.45707e-06,3.45707e-06,3.3617e-06,3.3617e-06,3.43323e-06,3.63588e-06
6.64,3.62396e-06,3.49283e-06,3.46899e-06,3.46899e-06,3.31402e-06,3.3617e-06,3.43323e-06,3.60012e-06
6.68,3.6478e-06,3.48091e-06,3.45707e-06,3.48091e-06,3.34978e-06,3.33786e-06,3.42131e-06,3.60012e-06
6.72,3.63588e-06,3.43323e-06,3.46899e-06,3.48091e-06,3.39746e-06,3.32594e-06,3.44515e-06,3.68357e-06
6.76,3.61204e-06,3.51667e-06,3.45707e-06,3.49283e-06,3.37362e-06,3.3617e-06,3.46899e-06,3.67165e-06
6.8,3.61204e-06,3.44515e-06,3.43323e-06,3.48091e-06,3.34978e-06,3.3617e-06,3.48091e-06,3.67165e-06
6.84,3.63588e-06,3.42131e-06,3.42131e-06,3.50475e-06,3.34978e-06,3.37362e-06,3.45707e-06,3.67165e-06
6.88,3.67165e-06,3.46899e-06,3.44515e-06,3.46899e-06,3.43323e-06,3.34978e-06,3.48091e-06,3.60012e-06
6.92,3.65973e-06,3.44515e-06,3.44515e-06,3.45707e-06,3.38554e-06,3.33786e-06,3.46899e-06,3.61204e-06
6.96,3.63588e-06,3.46899e-06,3.38554e-06,3.48091e-06,3.39746e-06,3.37362e-06,3.49283e-06,3.61204e-06
7.0,3.63588e-06,3.42131e-06,3.40939e-06,3.50475e-06,3.37362e-06,3.37362e-06,3.48091e-06,3.65973e-06
7.04,3.63588e-06,3.43323e-06,3.40939e-06,3.46899e-06,3.37362e-06,3.38554e-06,3.48091e-06,3.60012e-06
7.08,3.61204e-06,3.44515e-06,3.46899e-06,3.48091e-06,3.44515e-06,3.3021e-06,3.43323e-06,3.60012e-06
7.12,3.5882e-06,3.39746e-06,3.46899e-06,3.45707e-06,3.43323e-06,3.33786e-06,3.48091e-06,3.61204e-06
7.16,3.63588e-06,3.43323e-06,3.45707e-06,3.46899e-06,3.39746e-06,3.33786e-06,3.48091e-06,3.63588e-06
7.2,3.61204e-06,3.48091e-06,3.44515e-06,3.46899e-06,3.39746e-06,3.3617e-06,3.43323e-06,3.62396e-06
7.24,3.62396e-06,3.50475e-06,3.44515e-06,3.44515e-06,3.40939e-06,3.31402e-06,3.43323e-06,3.62396e-06
7.28,3.67165e-06,3.48091e-06,3.46899e-06,3.49283e-06,3.39746e-06,3.31402e-06,3.43323e-06,3.61204e-06
7.32,3.5882e-06,3.50475e-06,3.49283e-06,3.46899e-06,3.43323e-06,3.34978e-06,3.42131e-06,3.62396e-06
7.36,3.62396e-06,3.50475e-06,3.50475e-06,3.43323e-06,3.39746e-06,3.32594e-06,3.44515e-06,3.61204e-06
7.4,3.6478e-06,3.49283e-06,3.48091e-06,3.43323e-06,3.43323e-06,3.3617e-06,3.42131e-06,3.63588e-06
7.44,3.62396e-06,3.46899e-06,3.45707e-06,3.42131e-06,3.40939e-06,3.3617e-06,3.43323e-06,3.63588e-06
7.48,3.63588e-06,3.46899e-06,3.44515e-06,3.40939e-06,3.39746e-06,3.33786e-06,3.45707e-06,3.63588e-06
7.52,3.63588e-06,3.48091e-06,3.42131e-06,3.42131e-06,3.40939e-06,3.33786e-06,3.40939e-06,3.61204e-06
7.56,3.60012e-06,3.48091e-06,3.44515e-06,3.42131e-06,3.34978e-06,3.33786e-06,3.44515e-06,3.60012e-06
7.6,3.63588e-06,3.49283e-06,3.43323e-06,3.42131e-06,3.38554e-06,3.33786e-06,3.39746e-06,3.56436e-06
7.64,3.62396e-06,3.48091e-06,3.45707e-06,3.42131e-06,3.37362e-06,3.33786e-06,3.42131e-06,3.5882e-06
7.68,3.62396e-06,3.50475e-06,3.44515e-06,3.42131e-06,3.37362e-06,3.32594e-06,3.42131e-06,3.62396e-06
7.72,3.6478e-06,3.46899e-06,3.43323e-06,3.42131e-06,3.32594e-06,3.32594e-06,3.43323e-06,3.57628e-06
7.76,3.63588e-06,3.46899e-06,3.44515e-06,3.40939e-06,3.34978e-06,3.3021e-06,3.42131e-06,3.63588e-06
7.8,3.6478e-06,3.49283e-06,3.42131e-06,3.39746e-06,3.40939e-06,3.3617e-06,3.39746e-06,3.62396e-06
7.84,3.61204e-06,3.45707e-06,3.45707e-06,3.39746e-06,3.37362e-06,3.3617e-06,3.43323e-06,3.60012e-06
7.88,3.61204e-06,3.46899e-06,3.46899e-06,3.37362e-06,3.37362e-06,3.34978e-06,3.50475e-06,3.61204e-06
7.92,3.63588e-06,3.44515e-06,3.43323e-06,3.38554e-06,3.40939e-06,3.3617e-06,3.46899e-06,3.6478e-06
7.96,3.63588e-06,3.45707e-06,3.44515e-06,3.39746e-06,3.43323e-06,3.33786e-06,3.48091e-06,3.63588e-06
8.0,3.6478e-06,3.46899e-06,3.42131e-06,3.3617e-06,3.42131e-06,3.38554e-06,3.45707e-06,3.65973e-06
