Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
7.12,9.02414e-06,8.88109e-06,8.76188e-06,8.90493e-06,9.14335e-06,9.69172e-06,1.05858e-05
7.16,9.01222e-06,8.89301e-06,8.7738e-06,8.91686e-06,9.13143e-06,9.71556e-06,1.06096e-05
7.2,9.02414e-06,8.88109e-06,8.72612e-06,8.95262e-06,9.15527e-06,9.69172e-06,1.05739e-05
7.24,9.04799e-06,8.90493e-06,8.76188e-06,8.9407e-06,9.14335e-06,9.69172e-06,1.05619e-05
7.28,9.01222e-06,8.89301e-06,8.76188e-06,8.98838e-06,9.15527e-06,9.70364e-06,1.05619e-05
7.32,9.0003e-06,8.85725e-06,8.74996e-06,8.96454e-06,9.16719e-06,9.67979e-06,1.055e-05
7.36,9.03606e-06,8.89301e-06,8.7738e-06,8.91686e-06,9.11951e-06,9.70364e-06,1.05977e-05
7.4,9.0003e-06,8.90493e-06,8.74996e-06,8.88109e-06,9.14335e-06,9.70364e-06,1.05739e-05
7.44,8.98838e-06,8.90493e-06,8.76188e-06,8.89301e-06,9.11951e-06,9.66787e-06,1.05977e-05
7.48,9.01222e-06,8.91686e-06,8.76188e-06,8.92878e-06,9.11951e-06,9.71556e-06,1.05977e-05
7.52,9.03606e-06,8.92878e-06,8.7738e-06,8.89301e-06,9.16719e-06,9.66787e-06,1.06096e-05
7.56,9.02414e-06,8.90493e-06,8.73804e-06,8.91686e-06,9.16719e-06,9.66787e-06,1.06215e-05
7.6,9.03606e-06,8.89301e-06,8.74996e-06,8.89301e-06,9.15527e-06,9.69172e-06,1.06215e-05
7.64,9.0003e-06,8.91686e-06,8.78573e-06,8.90493e-06,9.17912e-06,9.72748e-06,1.06215e-05
7.68,9.02414e-06,8.90493e-06,8.80957e-06,8.88109e-06,9.16719e-06,9.71556e-06,1.06335e-05
7.72,8.96454e-06,8.89301e-06,8.78573e-06,8.86917e-06,9.20296e-06,9.70364e-06,1.06096e-05
7.76,9.0003e-06,8.89301e-06,8.80957e-06,8.95262e-06,9.19104e-06,9.72748e-06,1.05858e-05
7.8,9.01222e-06,8.89301e-06,8.80957e-06,8.90493e-06,9.19104e-06,9.70364e-06,1.06215e-05
7.84,9.0003e-06,8.90493e-06,8.80957e-06,8.91686e-06,9.17912e-06,9.70364e-06,1.05858e-05
7.88,8.96454e-06,8.88109e-06,8.7738e-06,8.90493e-06,9.2268e-06,9.64403e-06,1.06335e-05
7.92,9.0003e-06,8.90493e-06,8.78573e-06,8.91686e-06,9.17912e-06,9.72748e-06,1.06096e-05
7.96,9.0003e-06,8.88109e-06,8.78573e-06,8.89301e-06,9.16719e-06,9.67979e-06,1.06215e-05
8.0,9.03606e-06,8.86917e-06,8.76188e-06,8.86917e-06,9.11951e-06,9.69172e-06,1.06215e-05
8.04,9.0003e-06,8.89301e-06,8.72612e-06,8.91686e-06,9.13143e-06,9.7394e-06,1.05977e-05
8.08,9.01222e-06,8.90493e-06,8.7738e-06,8.88109e-06,9.16719e-06,9.69172e-06,1.06454e-05
8.12,9.01222e-06,8.91686e-06,8.78573e-06,8.92878e-06,9.09567e-06,9.71556e-06,1.06215e-05
8.16,9.03606e-06,8.92878e-06,8.76188e-06,8.89301e-06,9.13143e-06,9.75132e-06,1.06215e-05
8.2,9.03606e-06,8.91686e-06,8.7738e-06,8.85725e-06,9.11951e-06,9.7394e-06,1.06454e-05
8.24,9.0003e-06,8.90493e-06,8.78573e-06,8.91686e-06,9.11951e-06,9.76324e-06,1.06335e-05
8.28,8.97646e-06,8.91686e-06,8.74996e-06,8.88109e-06,9.14335e-06,9.71556e-06,1.06573e-05
8.32,9.02414e-06,8.91686e-06,8.73804e-06,8.89301e-06,9.16719e-06,9.69172e-06,1.06454e-05
8.36,9.0003e-06,8.92878e-06,8.79765e-06,8.88109e-06,9.13143e-06,9.72748e-06,1.06454e-05
8.4,8.98838e-06,8.97646e-06,8.83341e-06,8.90493e-06,9.14335e-06,9.72748e-06,1.06335e-05
8.44,8.98838e-06,8.91686e-06,8.82149e-06,8.92878e-06,9.14335e-06,9.69172e-06,1.06573e-05
8.48,9.02414e-06,8.91686e-06,8.83341e-06,8.9407e-06,9.15527e-06,9.69172e-06,1.06096e-05
8.52,8.98838e-06,8.90493e-06,8.80957e-06,8.90493e-06,9.17912e-06,9.7394e-06,1.06573e-05
8.56,9.01222e-06,8.89301e-06,8.7738e-06,8.91686e-06,9.13143e-06,9.70364e-06,1.06573e-05
8.6,8.97646e-06,8.91686e-06,8.82149e-06,8.96454e-06,9.14335e-06,9.72748e-06,1.06454e-05
8.64,8.96454e-06,8.90493e-06,8.80957e-06,8.92878e-06,9.17912e-06,9.69172e-06,1.06335e-05
8.68,8.97646e-06,8.90493e-06,8.78573e-06,8.96454e-06,9.16719e-06,9.71556e-06,1.06454e-05
8.72,9.0003e-06,8.92878e-06,8.78573e-06,8.92878e-06,9.13143e-06,9.75132e-06,1.06573e-05
8.76,8.96454e-06,8.89301e-06,8.76188e-06,8.90493e-06,9.16719e-06,9.72748e-06,1.06096e-05
8.8,9.01222e-06,8.88109e-06,8.79765e-06,8.89301e-06,9.10759e-06,9.7394e-06,1.06335e-05
8.84,9.02414e-06,8.86917e-06,8.82149e-06,8.9407e-06,9.14335e-06,9.72748e-06,1.06335e-05
8.88,9.0003e-06,8.88109e-06,8.85725e-06,8.86917e-06,9.15527e-06,9.71556e-06,1.06812e-05
8.92,8.97646e-06,8.88109e-06,8.80957e-06,8.90493e-06,9.11951e-06,9.71556e-06,1.06335e-05
8.96,8.95262e-06,8.90493e-06,8.80957e-06,8.91686e-06,9.15527e-06,9.72748e-06,1.06096e-05
9.0,8.97646e-06,8.92878e-06,8.80957e-06,8.90493e-06,9.15527e-06,9.72748e-06,1.06573e-05
9.04,8.9407e-06,8.92878e-06,8.80957e-06,8.9407e-06,9.15527e-06,9.72748e-06,1.06335e-05
9.08,8.9407e-06,8.90493e-06,8.7738e-06,8.90493e-06,9.14335e-06,9.75132e-06,1.06096e-05
9.12,9.0003e-06,8.89301e-06,8.79765e-06,8.9407e-06,9.15527e-06,9.66787e-06,1.06096e-05
