Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
1.51,2.20537e-06,2.12193e-06,1.96695e-06,2.08616e-06,2.14577e-06,1.94311e-06,2.0504e-06,2.19345e-06
1.52,2.20537e-06,2.13385e-06,2.02656e-06,2.0504e-06,2.00272e-06,2.0504e-06,2.15769e-06,2.20537e-06
1.53,2.20537e-06,2.11e-06,2.14577e-06,2.11e-06,2.0504e-06,2.01464e-06,2.13385e-06,2.19345e-06
1.54,2.15769e-06,2.18153e-06,2.02656e-06,2.14577e-06,2.0504e-06,2.0504e-06,2.06232e-06,2.14577e-06
1.55,2.16961e-06,2.16961e-06,2.08616e-06,2.0504e-06,2.08616e-06,2.11e-06,2.02656e-06,2.24113e-06
1.56,2.19345e-06,2.11e-06,2.08616e-06,2.0504e-06,2.00272e-06,2.11e-06,2.02656e-06,2.07424e-06
1.57,2.18153e-06,2.11e-06,2.07424e-06,2.00272e-06,2.11e-06,2.08616e-06,2.03848e-06,2.16961e-06
1.58,2.13385e-06,2.02656e-06,2.06232e-06,2.0504e-06,2.02656e-06,2.00272e-06,1.95503e-06,2.18153e-06
1.59,2.15769e-06,2.15769e-06,2.08616e-06,2.08616e-06,1.94311e-06,2.0504e-06,1.9908e-06,2.19345e-06
1.6,2.03848e-06,2.19345e-06,2.02656e-06,1.9908e-06,2.06232e-06,2.11e-06,2.09808e-06,2.16961e-06
1.61,2.08616e-06,2.14577e-06,2.24113e-06,2.08616e-06,2.02656e-06,2.06232e-06,2.0504e-06,2.15769e-06
1.62,2.11e-06,2.07424e-06,2.16961e-06,2.08616e-06,2.20537e-06,2.02656e-06,2.00272e-06,2.18153e-06
1.63,2.09808e-06,2.09808e-06,2.02656e-06,2.08616e-06,2.0504e-06,2.08616e-06,2.0504e-06,2.18153e-06
1.64,2.07424e-06,2.20537e-06,2.0504e-06,2.00272e-06,2.08616e-06,1.9908e-06,2.03848e-06,2.11e-06
1.65,2.12193e-06,2.11e-06,2.12193e-06,2.09808e-06,2.0504e-06,2.0504e-06,1.97887e-06,2.21729e-06
1.66,2.13385e-06,2.11e-06,2.09808e-06,2.11e-06,2.0504e-06,2.11e-06,1.9908e-06,2.14577e-06
1.67,2.08616e-06,2.12193e-06,2.06232e-06,2.0504e-06,2.0504e-06,2.03848e-06,2.08616e-06,2.11e-06
1.68,2.22921e-06,2.14577e-06,2.20537e-06,2.16961e-06,2.03848e-06,2.07424e-06,2.09808e-06,2.15769e-06
1.69,2.08616e-06,2.15769e-06,2.13385e-06,2.14577e-06,2.03848e-06,2.07424e-06,2.06232e-06,2.08616e-06
1.7,2.14577e-06,2.00272e-06,2.06232e-06,2.08616e-06,2.07424e-06,2.03848e-06,2.06232e-06,2.14577e-06
1.71,2.12193e-06,2.07424e-06,2.00272e-06,2.08616e-06,2.02656e-06,1.96695e-06,2.11e-06,2.12193e-06
1.72,2.16961e-06,2.08616e-06,2.07424e-06,2.11e-06,2.02656e-06,2.06232e-06,2.08616e-06,2.26498e-06
1.73,2.09808e-06,2.14577e-06,2.08616e-06,2.13385e-06,2.11e-06,2.02656e-06,2.12193e-06,2.15769e-06
1.74,2.07424e-06,2.06232e-06,2.08616e-06,2.02656e-06,2.11e-06,2.08616e-06,2.02656e-06,2.09808e-06
1.75,2.15769e-06,2.00272e-06,2.09808e-06,2.02656e-06,2.01464e-06,1.96695e-06,2.07424e-06,2.08616e-06
1.76,2.18153e-06,2.00272e-06,2.14577e-06,2.02656e-06,2.01464e-06,1.9908e-06,2.0504e-06,2.09808e-06
1.77,2.14577e-06,2.02656e-06,2.11e-06,2.13385e-06,2.0504e-06,2.06232e-06,1.94311e-06,2.08616e-06
1.78,2.2769e-06,2.0504e-06,2.02656e-06,2.0504e-06,2.0504e-06,2.0504e-06,2.02656e-06,2.0504e-06
1.79,2.11e-06,2.07424e-06,2.12193e-06,2.13385e-06,2.20537e-06,2.08616e-06,2.11e-06,2.08616e-06
1.8,2.20537e-06,2.09808e-06,2.02656e-06,2.15769e-06,2.06232e-06,2.07424e-06,2.0504e-06,2.08616e-06
1.81,2.11e-06,2.0504e-06,2.0504e-06,2.12193e-06,2.0504e-06,2.11e-06,1.9908e-06,2.11e-06
1.82,2.14577e-06,1.9908e-06,2.01464e-06,2.06232e-06,1.9908e-06,2.08616e-06,2.08616e-06,2.14577e-06
1.83,2.15769e-06,2.09808e-06,2.08616e-06,2.11e-06,2.02656e-06,2.08616e-06,2.11e-06,2.12193e-06
1.84,2.16961e-06,2.0504e-06,2.00272e-06,2.08616e-06,1.9908e-06,2.12193e-06,2.08616e-06,2.08616e-06
1.85,2.16961e-06,2.14577e-06,2.12193e-06,2.11e-06,2.03848e-06,2.06232e-06,2.11e-06,2.08616e-06
1.86,2.14577e-06,2.11e-06,2.14577e-06,2.06232e-06,2.14577e-06,2.14577e-06,2.08616e-06,2.08616e-06
1.87,2.16961e-06,2.11e-06,2.08616e-06,2.09808e-06,2.0504e-06,2.15769e-06,2.03848e-06,1.97887e-06
1.88,2.14577e-06,2.11e-06,2.15769e-06,2.09808e-06,2.11e-06,2.08616e-06,2.03848e-06,2.0504e-06
1.89,2.19345e-06,2.03848e-06,2.12193e-06,1.94311e-06,1.96695e-06,1.9908e-06,2.02656e-06,2.08616e-06
1.9,2.11e-06,2.09808e-06,2.08616e-06,2.01464e-06,1.9908e-06,2.11e-06,1.95503e-06,2.07424e-06
1.91,2.14577e-06,2.11e-06,2.0504e-06,2.12193e-06,2.0504e-06,1.9908e-06,2.02656e-06,2.0504e-06
1.92,2.11e-06,2.00272e-06,2.16961e-06,2.08616e-06,2.11e-06,2.02656e-06,1.95503e-06,2.09808e-06
1.93,2.11e-06,2.11e-06,2.09808e-06,2.08616e-06,2.03848e-06,2.03848e-06,2.0504e-06,2.01464e-06
1.94,2.14577e-06,2.01464e-06,2.02656e-06,2.15769e-06,2.02656e-06,2.09808e-06,1.95503e-06,2.11e-06
1.95,2.25306e-06,2.08616e-06,2.14577e-06,2.14577e-06,2.06232e-06,2.06232e-06,1.95503e-06,2.08616e-06
1.96,2.25306e-06,2.14577e-06,2.11e-06,2.02656e-06,2.08616e-06,2.06232e-06,1.94311e-06,2.0504e-06
1.97,2.22921e-06,2.12193e-06,2.08616e-06,2.02656e-06,2.01464e-06,2.08616e-06,2.03848e-06,2.14577e-06
1.98,2.16961e-06,2.0504e-06,2.11e-06,2.13385e-06,2.09808e-06,2.02656e-06,2.02656e-06,2.02656e-06
1.99,2.20537e-06,2.0504e-06,2.19345e-06,2.07424e-06,2.11e-06,2.13385e-06,2.0504e-06,2.09808e-06
2.0,2.15769e-06,2.11e-06,2.09808e-06,2.08616e-06,2.0504e-06,2.08616e-06,1.97887e-06,2.00272e-06
2.01,2.19345e-06,2.03848e-06,2.15769e-06,2.08616e-06,2.08616e-06,1.94311e-06,2.01464e-06,2.18153e-06
