Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
9.16,1.71185e-05,1.71185e-05,1.72257e-05,1.76072e-05,1.79887e-05
9.2,1.71423e-05,1.71185e-05,1.72257e-05,1.7643e-05,1.79768e-05
9.24,1.70946e-05,1.71065e-05,1.72615e-05,1.75953e-05,1.80006e-05
9.28,1.71423e-05,1.71185e-05,1.72377e-05,1.75715e-05,1.79648e-05
9.32,1.71304e-05,1.71185e-05,1.72138e-05,1.75715e-05,1.79887e-05
9.36,1.71423e-05,1.71423e-05,1.72377e-05,1.75953e-05,1.79648e-05
9.4,1.71661e-05,1.71304e-05,1.72138e-05,1.75595e-05,1.79648e-05
9.44,1.71065e-05,1.71304e-05,1.72257e-05,1.75715e-05,1.79887e-05
9.48,1.71304e-05,1.70946e-05,1.72019e-05,1.75715e-05,1.79648e-05
9.52,1.71423e-05,1.70946e-05,1.72257e-05,1.75953e-05,1.79887e-05
9.56,1.71304e-05,1.70708e-05,1.72496e-05,1.75834e-05,1.79768e-05
9.6,1.71304e-05,1.70946e-05,1.72138e-05,1.75834e-05,1.80006e-05
9.64,1.71423e-05,1.71065e-05,1.719e-05,1.76191e-05,1.80364e-05
9.68,1.71304e-05,1.71185e-05,1.72377e-05,1.76072e-05,1.80244e-05
9.72,1.71304e-05,1.70946e-05,1.72377e-05,1.75715e-05,1.80244e-05
9.76,1.71304e-05,1.71304e-05,1.72734e-05,1.75953e-05,1.80006e-05
9.8,1.70946e-05,1.71065e-05,1.72019e-05,1.75715e-05,1.79529e-05
9.84,1.70946e-05,1.71423e-05,1.72615e-05,1.75476e-05,1.79887e-05
9.88,1.71304e-05,1.71185e-05,1.72257e-05,1.75834e-05,1.79648e-05
9.92,1.71542e-05,1.71423e-05,1.72496e-05,1.76311e-05,1.79768e-05
9.96,1.71423e-05,1.70827e-05,1.72377e-05,1.76191e-05,1.80006e-05
10.0,1.71304e-05,1.71185e-05,1.72615e-05,1.76311e-05,1.79768e-05
10.04,1.70946e-05,1.71304e-05,1.72377e-05,1.76311e-05,1.79648e-05
10.08,1.71304e-05,1.70946e-05,1.72257e-05,1.76191e-05,1.79648e-05
10.12,1.71185e-05,1.70946e-05,1.72019e-05,1.76191e-05,1.79648e-05
10.16,1.71423e-05,1.71423e-05,1.72138e-05,1.75595e-05,1.79648e-05
10.2,1.70946e-05,1.71065e-05,1.72377e-05,1.75953e-05,1.80125e-05
10.24,1.70946e-05,1.71185e-05,1.72138e-05,1.75834e-05,1.79887e-05
10.28,1.71185e-05,1.71065e-05,1.719e-05,1.76311e-05,1.79648e-05
10.32,1.70708e-05,1.71065e-05,1.719e-05,1.75953e-05,1.79768e-05
10.36,1.71065e-05,1.71185e-05,1.71781e-05,1.76191e-05,1.79768e-05
10.4,1.70827e-05,1.71185e-05,1.72138e-05,1.76311e-05,1.79887e-05
10.44,1.70827e-05,1.71185e-05,1.72377e-05,1.75834e-05,1.80125e-05
10.48,1.70946e-05,1.71065e-05,1.72138e-05,1.75715e-05,1.79887e-05
10.52,1.70946e-05,1.71304e-05,1.72377e-05,1.76191e-05,1.79887e-05
10.56,1.71423e-05,1.71185e-05,1.72138e-05,1.76311e-05,1.79768e-05
10.6,1.71304e-05,1.71304e-05,1.71781e-05,1.75953e-05,1.79648e-05
10.64,1.71185e-05,1.71423e-05,1.719e-05,1.75953e-05,1.79768e-05
10.68,1.71185e-05,1.71304e-05,1.719e-05,1.75953e-05,1.79887e-05
10.72,1.70946e-05,1.71304e-05,1.72257e-05,1.75953e-05,1.79887e-05
10.76,1.70946e-05,1.71304e-05,1.71781e-05,1.75834e-05,1.80483e-05
10.8,1.71065e-05,1.71304e-05,1.71781e-05,1.75953e-05,1.80483e-05
10.84,1.71185e-05,1.71423e-05,1.72377e-05,1.76072e-05,1.80244e-05
10.88,1.71304e-05,1.71542e-05,1.72257e-05,1.76311e-05,1.80125e-05
