Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
1.93,2.4724e-05,2.43902e-05,2.43306e-05,2.40803e-05,2.39015e-05
1.94,2.4581e-05,2.44498e-05,2.4271e-05,2.40088e-05,2.38419e-05
1.95,2.4581e-05,2.4426e-05,2.42829e-05,2.4116e-05,2.38299e-05
1.96,2.46048e-05,2.45214e-05,2.42829e-05,2.40445e-05,2.39611e-05
1.97,2.46763e-05,2.44737e-05,2.42949e-05,2.4128e-05,2.39372e-05
1.98,2.46525e-05,2.44379e-05,2.42352e-05,2.40803e-05,2.38776e-05
1.99,2.46763e-05,2.45214e-05,2.42949e-05,2.4116e-05,2.39015e-05
2.0,2.46286e-05,2.44379e-05,2.4271e-05,2.40326e-05,2.38657e-05
2.01,2.46048e-05,2.44856e-05,2.42829e-05,2.40684e-05,2.39015e-05
2.02,2.47002e-05,2.44737e-05,2.42829e-05,2.40564e-05,2.39491e-05
2.03,2.47002e-05,2.45214e-05,2.42949e-05,2.41399e-05,2.40088e-05
2.04,2.46048e-05,2.44141e-05,2.43187e-05,2.4116e-05,2.38776e-05
2.05,2.45571e-05,2.43783e-05,2.42829e-05,2.4116e-05,2.39015e-05
2.06,2.4581e-05,2.43425e-05,2.42949e-05,2.41041e-05,2.38657e-05
2.07,2.46406e-05,2.44856e-05,2.43306e-05,2.41518e-05,2.39372e-05
2.08,2.46644e-05,2.4426e-05,2.4271e-05,2.41637e-05,2.3973e-05
2.09,2.46167e-05,2.43902e-05,2.43068e-05,2.4116e-05,2.39968e-05
2.1,2.46048e-05,2.44617e-05,2.43545e-05,2.41518e-05,2.40207e-05
2.11,2.45214e-05,2.45094e-05,2.43545e-05,2.39968e-05,2.39253e-05
2.12,2.47478e-05,2.44856e-05,2.42114e-05,2.4116e-05,2.39849e-05
2.13,2.46167e-05,2.44021e-05,2.43902e-05,2.41756e-05,2.39015e-05
2.14,2.45452e-05,2.44856e-05,2.43425e-05,2.4116e-05,2.39849e-05
2.15,2.46525e-05,2.45094e-05,2.4271e-05,2.41518e-05,2.39849e-05
2.16,2.46286e-05,2.44021e-05,2.42829e-05,2.4128e-05,2.39611e-05
2.17,2.46048e-05,2.44975e-05,2.43664e-05,2.41756e-05,2.39015e-05
2.18,2.47002e-05,2.45452e-05,2.43306e-05,2.41518e-05,2.38895e-05
2.19,2.46406e-05,2.44975e-05,2.41756e-05,2.41637e-05,2.37703e-05
2.2,2.44856e-05,2.44617e-05,2.44141e-05,2.40564e-05,2.39491e-05
2.21,2.46048e-05,2.44379e-05,2.43425e-05,2.4116e-05,2.38776e-05
2.22,2.46286e-05,2.44379e-05,2.42233e-05,2.4116e-05,2.40088e-05
2.23,2.47002e-05,2.45214e-05,2.43783e-05,2.41399e-05,2.39968e-05
2.24,2.46644e-05,2.44737e-05,2.43783e-05,2.41399e-05,2.39372e-05
2.25,2.46406e-05,2.44498e-05,2.43545e-05,2.40803e-05,2.39015e-05
2.26,2.46286e-05,2.44379e-05,2.42114e-05,2.4116e-05,2.39015e-05
2.27,2.46406e-05,2.44975e-05,2.43783e-05,2.41756e-05,2.39968e-05
2.28,2.47002e-05,2.44737e-05,2.43783e-05,2.4116e-05,2.3973e-05
2.29,2.47002e-05,2.44617e-05,2.4271e-05,2.40803e-05,2.39849e-05
2.3,2.46644e-05,2.44498e-05,2.43425e-05,2.40803e-05,2.39372e-05
2.31,2.4569e-05,2.45571e-05,2.43425e-05,2.40684e-05,2.38895e-05
2.32,2.46286e-05,2.44617e-05,2.43783e-05,2.41399e-05,2.37823e-05
2.33,2.46644e-05,2.44856e-05,2.4271e-05,2.41518e-05,2.39015e-05
2.34,2.47002e-05,2.44737e-05,2.43783e-05,2.40564e-05,2.39611e-05
2.35,2.47121e-05,2.4569e-05,2.43902e-05,2.41756e-05,2.40088e-05
2.36,2.46406e-05,2.44856e-05,2.42949e-05,2.4116e-05,2.40088e-05
2.37,2.47002e-05,2.44498e-05,2.43545e-05,2.42233e-05,2.39015e-05
2.38,2.47955e-05,2.4426e-05,2.43545e-05,2.41399e-05,2.39253e-05
2.39,2.47359e-05,2.45094e-05,2.42829e-05,2.41041e-05,2.39372e-05
2.4,2.47002e-05,2.44737e-05,2.42829e-05,2.4128e-05,2.39849e-05
2.41,2.46286e-05,2.44856e-05,2.43783e-05,2.41637e-05,2.40207e-05
2.42,2.46286e-05,2.4426e-05,2.43545e-05,2.41518e-05,2.40207e-05
2.43,2.48075e-05,2.45452e-05,2.42829e-05,2.41756e-05,2.39491e-05
2.44,2.47478e-05,2.4581e-05,2.43902e-05,2.41876e-05,2.39134e-05
2.45,2.46882e-05,2.44737e-05,2.42829e-05,2.41399e-05,2.38776e-05
2.46,2.4724e-05,2.45452e-05,2.42949e-05,2.4116e-05,2.39491e-05
2.47,2.4724e-05,2.45571e-05,2.43545e-05,2.41995e-05,2.40326e-05
2.48,2.47836e-05,2.44975e-05,2.43902e-05,2.42114e-05,2.39491e-05
2.49,2.47598e-05,2.45094e-05,2.43545e-05,2.4128e-05,2.39611e-05
2.5,2.47002e-05,2.4426e-05,2.4271e-05,2.4116e-05,2.39372e-05
2.51,2.46644e-05,2.45094e-05,2.43664e-05,2.39849e-05,2.3973e-05
2.52,2.45929e-05,2.45333e-05,2.43187e-05,2.40922e-05,2.39491e-05
2.53,2.46286e-05,2.45094e-05,2.42829e-05,2.41995e-05,2.40326e-05
2.54,2.47478e-05,2.43902e-05,2.44021e-05,2.41756e-05,2.39968e-05
2.55,2.47478e-05,2.4569e-05,2.43425e-05,2.41876e-05,2.40088e-05
2.56,2.47121e-05,2.4581e-05,2.43783e-05,2.40803e-05,2.39611e-05
2.57,2.47002e-05,2.44498e-05,2.43545e-05,2.41995e-05,2.39491e-05
2.58,2.47598e-05,2.44975e-05,2.44379e-05,2.42114e-05,2.39491e-05
2.59,2.47836e-05,2.44975e-05,2.43545e-05,2.42591e-05,2.40207e-05
2.6,2.47359e-05,2.45214e-05,2.4271e-05,2.41756e-05,2.40803e-05
2.61,2.4724e-05,2.44498e-05,2.44379e-05,2.40564e-05,2.39968e-05
2.62,2.46525e-05,2.45094e-05,2.43783e-05,2.41518e-05,2.40207e-05
2.63,2.47121e-05,2.44856e-05,2.43664e-05,2.42114e-05,2.39372e-05
2.64,2.47598e-05,2.45214e-05,2.4426e-05,2.4271e-05,2.39968e-05
2.65,2.47002e-05,2.44856e-05,2.44856e-05,2.41518e-05,2.39849e-05
2.66,2.47002e-05,2.45094e-05,2.43902e-05,2.41637e-05,2.40326e-05
2.67,2.46644e-05,2.45452e-05,2.43545e-05,2.4116e-05,2.40803e-05
2.68,2.46167e-05,2.4581e-05,2.44141e-05,2.42114e-05,2.40564e-05
2.69,2.47955e-05,2.45333e-05,2.43425e-05,2.41518e-05,2.39372e-05
2.7,2.48075e-05,2.44379e-05,2.43902e-05,2.41995e-05,2.39611e-05
2.71,2.46763e-05,2.4569e-05,2.44021e-05,2.4116e-05,2.39015e-05
2.72,2.46525e-05,2.4569e-05,2.44498e-05,2.41756e-05,2.40207e-05
2.73,2.47002e-05,2.44737e-05,2.43902e-05,2.41876e-05,2.40922e-05
2.74,2.47955e-05,2.45094e-05,2.44379e-05,2.42114e-05,2.39968e-05
2.75,2.47836e-05,2.44975e-05,2.44617e-05,2.42472e-05,2.40445e-05
2.76,2.47002e-05,2.4569e-05,2.43902e-05,2.4128e-05,2.39491e-05
2.77,2.47598e-05,2.46048e-05,2.4426e-05,2.42352e-05,2.39015e-05
2.78,2.47478e-05,2.45094e-05,2.44617e-05,2.42591e-05,2.3973e-05
2.79,2.48075e-05,2.44021e-05,2.44498e-05,2.42591e-05,2.40803e-05
2.8,2.48194e-05,2.46048e-05,2.4426e-05,2.41399e-05,2.40326e-05
2.81,2.47002e-05,2.46048e-05,2.43306e-05,2.41399e-05,2.40207e-05
2.82,2.46882e-05,2.45452e-05,2.44141e-05,2.40922e-05,2.39611e-05
2.83,2.46286e-05,2.45214e-05,2.43902e-05,2.43187e-05,2.39253e-05
2.84,2.48194e-05,2.46167e-05,2.44141e-05,2.4271e-05,2.39968e-05
2.85,2.47598e-05,2.45571e-05,2.44498e-05,2.41995e-05,2.41399e-05
2.86,2.4724e-05,2.45094e-05,2.44021e-05,2.42352e-05,2.40803e-05
2.87,2.47121e-05,2.45094e-05,2.43902e-05,2.41756e-05,2.40207e-05
2.88,2.46644e-05,2.4569e-05,2.44021e-05,2.42352e-05,2.40207e-05
2.89,2.47955e-05,2.45452e-05,2.44498e-05,2.4271e-05,2.39491e-05
2.9,2.48194e-05,2.45094e-05,2.44021e-05,2.4271e-05,2.39372e-05
2.91,2.4724e-05,2.45094e-05,2.43902e-05,2.41876e-05,2.40684e-05
2.92,2.4724e-05,2.46048e-05,2.4426e-05,2.41399e-05,2.4128e-05
2.93,2.47002e-05,2.45571e-05,2.4426e-05,2.41756e-05,2.40326e-05
2.94,2.48194e-05,2.45333e-05,2.4426e-05,2.4271e-05,2.40445e-05
2.95,2.47836e-05,2.44498e-05,2.44856e-05,2.42472e-05,2.40207e-05
2.96,2.46882e-05,2.45929e-05,2.45214e-05,2.41399e-05,2.39968e-05
2.97,2.47598e-05,2.46406e-05,2.44379e-05,2.41995e-05,2.40207e-05
2.98,2.47002e-05,2.44617e-05,2.44498e-05,2.42114e-05,2.4128e-05
2.99,2.47955e-05,2.4581e-05,2.44021e-05,2.42352e-05,2.40684e-05
3.0,2.48194e-05,2.4569e-05,2.44498e-05,2.42114e-05,2.39968e-05
3.01,2.47598e-05,2.45452e-05,2.4426e-05,2.42114e-05,2.40088e-05
3.02,2.4724e-05,2.45214e-05,2.4426e-05,2.41399e-05,2.39491e-05
3.03,2.46763e-05,2.45094e-05,2.44856e-05,2.42114e-05,2.40445e-05
3.04,2.48551e-05,2.46048e-05,2.44021e-05,2.42114e-05,2.4116e-05
3.05,2.48194e-05,2.45571e-05,2.44021e-05,2.42352e-05,2.41399e-05
3.06,2.47717e-05,2.46048e-05,2.43902e-05,2.42352e-05,2.40922e-05
3.07,2.47478e-05,2.44975e-05,2.44856e-05,2.41756e-05,2.39968e-05
3.08,2.47478e-05,2.46048e-05,2.44498e-05,2.41756e-05,2.39968e-05
3.09,2.48194e-05,2.46167e-05,2.44021e-05,2.42591e-05,2.40564e-05
3.1,2.48909e-05,2.4569e-05,2.44498e-05,2.43306e-05,2.39372e-05
3.11,2.47598e-05,2.44379e-05,2.43902e-05,2.41756e-05,2.40684e-05
