Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.282,3.79086e-06,4.30346e-06,3.8743e-06,3.79086e-06,3.8743e-06,4.0412e-06,3.95775e-06,3.61204e-06
0.284,4.08888e-06,3.5286e-06,4.43459e-06,3.57628e-06,3.65973e-06,3.74317e-06,3.8743e-06,3.8743e-06
0.286,3.74317e-06,4.13656e-06,3.74317e-06,3.79086e-06,3.95775e-06,4.13656e-06,3.5286e-06,4.22001e-06
0.288,3.5286e-06,3.95775e-06,3.92199e-06,3.92199e-06,3.92199e-06,3.92199e-06,4.13656e-06,3.39746e-06
0.29,3.8743e-06,3.74317e-06,3.92199e-06,3.74317e-06,3.92199e-06,3.82662e-06,3.65973e-06,3.82662e-06
0.292,4.0412e-06,4.35114e-06,3.92199e-06,4.08888e-06,4.00543e-06,3.82662e-06,3.95775e-06,4.08888e-06
0.294,3.65973e-06,3.79086e-06,3.70741e-06,3.95775e-06,3.8743e-06,4.00543e-06,4.17233e-06,3.95775e-06
0.296,4.0412e-06,4.08888e-06,4.08888e-06,3.74317e-06,4.00543e-06,4.22001e-06,3.95775e-06,4.0412e-06
0.298,3.74317e-06,4.00543e-06,3.82662e-06,3.82662e-06,4.35114e-06,3.95775e-06,4.22001e-06,3.8743e-06
0.3,3.70741e-06,3.95775e-06,4.08888e-06,3.57628e-06,3.65973e-06,4.00543e-06,4.47035e-06,4.0412e-06
0.302,3.79086e-06,4.08888e-06,3.92199e-06,4.00543e-06,4.17233e-06,3.8743e-06,3.95775e-06,3.79086e-06
0.304,3.8743e-06,4.35114e-06,3.8743e-06,3.92199e-06,4.43459e-06,3.74317e-06,4.0412e-06,3.92199e-06
0.306,3.65973e-06,3.57628e-06,4.0412e-06,3.27826e-06,3.82662e-06,3.5286e-06,4.08888e-06,3.8743e-06
0.308,3.95775e-06,4.00543e-06,3.44515e-06,3.82662e-06,4.0412e-06,3.92199e-06,3.8743e-06,3.65973e-06
0.31,3.74317e-06,4.0412e-06,3.8743e-06,3.82662e-06,4.00543e-06,3.79086e-06,4.00543e-06,3.65973e-06
0.312,3.92199e-06,3.74317e-06,3.79086e-06,3.70741e-06,3.57628e-06,3.92199e-06,3.3617e-06,4.08888e-06
0.314,3.95775e-06,4.17233e-06,3.27826e-06,3.74317e-06,3.92199e-06,4.22001e-06,4.17233e-06,3.82662e-06
0.316,3.74317e-06,4.35114e-06,4.13656e-06,4.3869e-06,3.74317e-06,3.8743e-06,3.95775e-06,3.5286e-06
0.318,3.92199e-06,4.0412e-06,3.95775e-06,3.79086e-06,3.79086e-06,4.35114e-06,4.00543e-06,3.8743e-06
0.32,4.22001e-06,3.79086e-06,3.92199e-06,4.08888e-06,4.00543e-06,4.0412e-06,3.95775e-06,3.61204e-06
0.322,3.82662e-06,4.08888e-06,3.65973e-06,4.00543e-06,3.39746e-06,3.92199e-06,4.22001e-06,4.43459e-06
0.324,4.00543e-06,4.0412e-06,3.57628e-06,3.61204e-06,4.08888e-06,4.13656e-06,4.22001e-06,4.0412e-06
0.326,3.61204e-06,3.95775e-06,3.95775e-06,4.00543e-06,4.00543e-06,3.65973e-06,4.22001e-06,3.79086e-06
0.328,3.92199e-06,4.17233e-06,4.17233e-06,3.5286e-06,3.74317e-06,4.08888e-06,3.70741e-06,4.0412e-06
0.33,3.92199e-06,4.35114e-06,3.23057e-06,3.92199e-06,3.82662e-06,4.00543e-06,4.22001e-06,3.5286e-06
0.332,4.30346e-06,4.08888e-06,3.79086e-06,3.95775e-06,3.92199e-06,3.92199e-06,3.65973e-06,3.92199e-06
0.334,3.3617e-06,4.17233e-06,4.13656e-06,3.8743e-06,3.61204e-06,3.74317e-06,3.70741e-06,3.74317e-06
0.336,3.92199e-06,3.92199e-06,3.82662e-06,3.95775e-06,3.95775e-06,3.92199e-06,3.79086e-06,3.82662e-06
0.338,3.92199e-06,3.95775e-06,4.0412e-06,3.74317e-06,4.08888e-06,3.95775e-06,3.8743e-06,4.13656e-06
0.34,3.74317e-06,3.70741e-06,3.92199e-06,3.65973e-06,3.79086e-06,4.22001e-06,4.00543e-06,4.08888e-06
0.342,3.82662e-06,4.00543e-06,4.0412e-06,4.08888e-06,3.74317e-06,4.00543e-06,4.3869e-06,3.70741e-06
0.344,4.0412e-06,4.17233e-06,3.92199e-06,4.0412e-06,3.49283e-06,3.8743e-06,3.70741e-06,4.08888e-06
0.346,3.95775e-06,4.0412e-06,3.74317e-06,3.61204e-06,4.00543e-06,4.13656e-06,3.8743e-06,4.0412e-06
0.348,3.82662e-06,3.8743e-06,3.70741e-06,4.3869e-06,4.0412e-06,3.8743e-06,3.95775e-06,3.92199e-06
0.35,3.65973e-06,4.08888e-06,3.79086e-06,3.5286e-06,3.74317e-06,4.00543e-06,3.82662e-06,3.70741e-06
0.352,3.65973e-06,4.35114e-06,3.65973e-06,4.17233e-06,4.0412e-06,3.95775e-06,3.79086e-06,3.57628e-06
0.354,4.08888e-06,4.17233e-06,3.8743e-06,3.82662e-06,4.13656e-06,3.82662e-06,3.61204e-06,4.13656e-06
0.356,4.17233e-06,3.74317e-06,3.92199e-06,3.79086e-06,4.0412e-06,4.08888e-06,3.95775e-06,3.92199e-06
0.358,3.57628e-06,4.17233e-06,3.8743e-06,3.74317e-06,3.8743e-06,4.0412e-06,3.74317e-06,3.70741e-06
0.36,4.00543e-06,4.08888e-06,4.08888e-06,3.95775e-06,3.79086e-06,4.13656e-06,3.82662e-06,3.92199e-06
0.362,3.92199e-06,3.70741e-06,4.13656e-06,3.31402e-06,4.13656e-06,3.79086e-06,3.8743e-06,4.08888e-06
0.364,3.74317e-06,4.22001e-06,3.82662e-06,4.13656e-06,3.82662e-06,4.13656e-06,3.8743e-06,3.8743e-06
0.366,3.92199e-06,3.8743e-06,4.0412e-06,3.65973e-06,3.74317e-06,3.95775e-06,3.95775e-06,3.92199e-06
0.368,4.00543e-06,4.08888e-06,3.74317e-06,3.70741e-06,3.82662e-06,4.30346e-06,4.0412e-06,3.74317e-06
0.37,4.17233e-06,3.82662e-06,4.08888e-06,4.08888e-06,3.74317e-06,3.79086e-06,3.82662e-06,4.13656e-06
0.372,4.0412e-06,4.25577e-06,3.61204e-06,4.0412e-06,3.82662e-06,3.92199e-06,3.8743e-06,4.00543e-06
0.374,4.0412e-06,4.25577e-06,3.57628e-06,3.57628e-06,4.35114e-06,3.8743e-06,4.00543e-06,3.57628e-06
0.376,4.0412e-06,4.00543e-06,4.0412e-06,4.00543e-06,3.65973e-06,4.22001e-06,3.31402e-06,4.00543e-06
0.378,4.17233e-06,4.0412e-06,4.0412e-06,3.95775e-06,3.95775e-06,4.25577e-06,4.00543e-06,3.70741e-06
0.38,3.5286e-06,4.00543e-06,3.74317e-06,3.79086e-06,3.95775e-06,4.0412e-06,4.00543e-06,3.74317e-06
0.382,4.00543e-06,3.79086e-06,4.22001e-06,4.0412e-06,3.74317e-06,4.22001e-06,4.13656e-06,4.0412e-06
0.384,4.13656e-06,3.5286e-06,4.00543e-06,4.00543e-06,4.08888e-06,3.92199e-06,3.74317e-06,3.70741e-06
0.386,3.70741e-06,3.65973e-06,3.74317e-06,3.95775e-06,3.8743e-06,3.82662e-06,4.00543e-06,4.25577e-06
0.388,3.65973e-06,3.95775e-06,3.92199e-06,3.82662e-06,3.65973e-06,4.30346e-06,4.30346e-06,4.13656e-06
0.39,3.92199e-06,3.65973e-06,3.5286e-06,3.92199e-06,3.92199e-06,3.92199e-06,4.0412e-06,3.82662e-06
0.392,4.13656e-06,3.92199e-06,3.8743e-06,4.0412e-06,3.74317e-06,4.00543e-06,3.82662e-06,4.08888e-06
0.394,3.82662e-06,4.08888e-06,4.08888e-06,4.3869e-06,3.95775e-06,4.00543e-06,4.00543e-06,3.74317e-06
0.396,3.79086e-06,3.92199e-06,3.61204e-06,3.44515e-06,3.82662e-06,3.8743e-06,4.00543e-06,4.00543e-06
0.398,3.8743e-06,3.8743e-06,3.70741e-06,3.74317e-06,3.61204e-06,3.92199e-06,3.8743e-06,3.8743e-06
