Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.374,7.90358e-06,7.39098e-06,7.30753e-06,7.25985e-06,7.30753e-06,7.39098e-06,7.1764e-06
0.376,7.99894e-06,7.65324e-06,7.56979e-06,7.47442e-06,7.25985e-06,7.39098e-06,6.61612e-06
0.378,7.47442e-06,7.52211e-06,7.25985e-06,7.43866e-06,7.52211e-06,6.6638e-06,7.14064e-06
0.38,7.90358e-06,7.56979e-06,7.73668e-06,7.1764e-06,7.14064e-06,7.14064e-06,7.22408e-06
0.382,7.65324e-06,7.65324e-06,7.78437e-06,7.43866e-06,7.22408e-06,7.00951e-06,6.96182e-06
0.384,7.39098e-06,7.30753e-06,7.39098e-06,7.35521e-06,7.00951e-06,7.22408e-06,7.39098e-06
0.386,7.82013e-06,7.52211e-06,7.52211e-06,7.1764e-06,7.30753e-06,7.25985e-06,7.00951e-06
0.388,7.689e-06,7.47442e-06,7.56979e-06,7.35521e-06,7.04527e-06,7.39098e-06,7.09295e-06
0.39,7.65324e-06,7.43866e-06,7.25985e-06,7.47442e-06,7.09295e-06,6.83069e-06,7.1764e-06
0.392,7.73668e-06,7.35521e-06,7.22408e-06,6.71148e-06,7.22408e-06,7.43866e-06,6.92606e-06
0.394,7.52211e-06,7.47442e-06,7.39098e-06,7.22408e-06,7.14064e-06,7.14064e-06,7.09295e-06
0.396,7.56979e-06,7.56979e-06,7.43866e-06,7.35521e-06,7.1764e-06,7.22408e-06,7.1764e-06
0.398,7.90358e-06,7.43866e-06,7.30753e-06,7.25985e-06,7.30753e-06,7.25985e-06,6.79493e-06
0.4,7.65324e-06,7.56979e-06,7.47442e-06,7.43866e-06,7.39098e-06,7.1764e-06,7.04527e-06
0.402,7.73668e-06,7.60555e-06,7.65324e-06,7.1764e-06,7.30753e-06,6.96182e-06,7.39098e-06
0.404,7.65324e-06,7.25985e-06,7.35521e-06,7.43866e-06,7.60555e-06,7.47442e-06,6.92606e-06
0.406,7.95126e-06,7.73668e-06,7.56979e-06,7.25985e-06,7.39098e-06,7.00951e-06,7.1764e-06
0.408,7.39098e-06,7.82013e-06,7.65324e-06,7.35521e-06,7.1764e-06,7.25985e-06,7.09295e-06
0.41,7.73668e-06,7.1764e-06,7.30753e-06,7.43866e-06,7.22408e-06,7.1764e-06,7.00951e-06
0.412,7.78437e-06,7.43866e-06,7.56979e-06,7.1764e-06,7.25985e-06,7.35521e-06,7.25985e-06
0.414,7.47442e-06,7.52211e-06,7.65324e-06,7.35521e-06,7.09295e-06,7.1764e-06,6.92606e-06
0.416,7.86781e-06,7.35521e-06,7.35521e-06,7.43866e-06,7.43866e-06,7.1764e-06,6.92606e-06
0.418,7.73668e-06,7.43866e-06,7.47442e-06,6.79493e-06,7.14064e-06,7.35521e-06,7.22408e-06
0.42,7.65324e-06,7.82013e-06,7.39098e-06,7.30753e-06,7.14064e-06,7.09295e-06,6.87838e-06
0.422,7.90358e-06,7.35521e-06,7.47442e-06,7.25985e-06,7.30753e-06,7.35521e-06,6.83069e-06
0.424,7.52211e-06,7.52211e-06,7.39098e-06,7.22408e-06,7.35521e-06,7.00951e-06,7.1764e-06
0.426,7.60555e-06,7.25985e-06,7.39098e-06,7.25985e-06,7.30753e-06,7.30753e-06,6.92606e-06
